group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
47,61,259,4.0,31,2.0,157,2.5,219,3.0,209,3.0,98,3.0,351,4.0,49,1.5,406,2.5
47,52,259,3.5,31,4.0,157,3.5,219,3.0,209,2.0,98,4.0,351,3.0,49,3.5,406,4.0
48,59,167,1.5,14,4.0,402,3.5,219,4.0,381,2.0,59,3.5,106,4.0,18,3.0,49,1.5
48,61,167,2.5,14,3.5,402,0.5,219,3.0,381,3.5,59,2.5,106,3.0,18,2.5,49,1.5
48,52,167,3.5,14,4.0,402,3.5,219,3.0,381,2.5,59,4.0,106,3.0,18,4.0,49,3.5
48,55,167,2.0,14,4.0,402,3.0,219,4.0,381,2.0,59,4.0,106,4.0,18,3.5,49,3.0
48,62,167,3.0,14,3.5,402,3.0,219,4.0,381,0.5,59,3.0,106,3.5,18,3.5,49,3.0
49,61,165,1.5,79,1.0,194,3.5,18,2.5,48,2.5,212,3.5,166,2.0,315,0.5,124,1.0
49,56,165,3.0,79,3.5,194,2.5,18,3.5,48,4.0,212,2.0,166,1.5,315,4.0,124,3.5
49,13,165,3.5,79,1.0,194,3.0,18,2.5,48,3.5,212,3.5,166,3.0,315,1.0,124,3.5
49,55,165,4.0,79,2.5,194,4.0,18,3.5,48,3.0,212,3.0,166,2.5,315,4.0,124,4.0
49,53,165,2.0,79,2.0,194,4.0,18,2.0,48,3.5,212,4.0,166,1.0,315,4.0,124,3.5
50,62,194,4.0,68,2.0,165,4.0,219,4.0,169,4.0,31,4.0,388,1.0,259,4.0,49,3.0
50,54,194,2.0,68,2.5,165,2.5,219,3.5,169,3.5,31,3.0,388,2.0,259,2.5,49,1.5
50,13,194,3.0,68,2.5,165,3.5,219,3.5,169,3.5,31,3.5,388,2.5,259,1.0,49,1.5
50,58,194,3.0,68,2.5,165,4.0,219,3.0,169,3.0,31,3.0,388,4.0,259,3.0,49,1.5
50,63,194,3.0,68,1.0,165,2.5,219,4.0,169,3.0,31,3.0,388,4.0,259,2.0,49,2.5
51,60,119,3.0,197,2.5,42,3.0,259,3.0,53,3.0,212,3.5,194,3.0,409,3.0,300,4.0
51,61,119,3.5,197,2.5,42,1.5,259,4.0,53,3.5,212,3.5,194,3.5,409,2.5,300,1.5
51,56,119,4.0,197,3.0,42,4.0,259,2.0,53,4.0,212,2.0,194,2.5,409,3.5,300,4.0
51,54,119,3.5,197,2.0,42,3.0,259,2.5,53,4.0,212,4.0,194,2.0,409,2.5,300,4.0
51,62,119,3.5,197,2.5,42,4.0,259,4.0,53,3.5,212,4.0,194,4.0,409,3.5,300,4.0
52,63,325,3.0,31,3.0,24,2.0,14,3.0,194,3.0,224,0.5,79,1.0,196,2.0,8,4.0
52,56,325,3.5,31,3.0,24,4.0,14,3.0,194,2.5,224,3.0,79,3.5,196,2.5,8,4.0
52,57,325,3.0,31,2.5,24,1.5,14,4.0,194,3.0,224,2.5,79,1.5,196,3.0,8,4.0
52,54,325,3.5,31,3.0,24,3.5,14,2.5,194,2.0,224,3.0,79,2.0,196,3.0,8,4.0
52,53,325,3.0,31,3.0,24,1.0,14,3.0,194,4.0,224,4.0,79,2.0,196,4.0,8,4.0
53,56,100,1.5,216,4.0,407,4.0,303,1.0,110,3.0,20,4.0,281,4.0,413,2.0,24,4.0
53,62,100,3.5,216,3.0,407,1.0,303,3.5,110,4.0,20,3.0,281,4.0,413,2.0,24,3.0
53,60,100,2.5,216,3.5,407,4.0,303,3.5,110,1.5,20,3.5,281,4.0,413,3.5,24,3.0
53,59,100,2.0,216,4.0,407,4.0,303,1.5,110,2.5,20,4.0,281,4.0,413,2.0,24,4.0
53,13,100,2.0,216,4.0,407,4.0,303,3.5,110,3.0,20,4.0,281,4.0,413,2.5,24,4.0
54,61,410,3.5,209,3.0,300,1.5,142,4.0,83,4.0,37,3.5,289,1.5,275,4.0,54,4.0
54,53,410,3.5,209,1.5,300,3.0,142,0.5,83,4.0,37,3.0,289,2.0,275,2.0,54,4.0
54,57,410,3.0,209,2.5,300,1.5,142,1.0,83,4.0,37,3.5,289,2.5,275,2.5,54,4.0
54,62,410,4.0,209,4.0,300,4.0,142,3.5,83,4.0,37,4.0,289,3.0,275,1.0,54,4.0
54,52,410,4.0,209,2.0,300,1.0,142,1.0,83,3.5,37,3.0,289,0.5,275,4.0,54,4.0
55,52,166,2.5,101,3.5,106,3.0,57,0.5,226,4.0,296,4.0,370,3.0,233,4.0,51,2.5
55,62,166,2.5,101,3.0,106,3.5,57,4.0,226,3.0,296,3.5,370,4.0,233,4.0,51,3.5
55,55,166,2.5,101,3.0,106,4.0,57,4.0,226,3.5,296,4.0,370,4.0,233,2.0,51,4.0
55,56,166,1.5,101,1.0,106,3.0,57,3.5,226,2.5,296,4.0,370,4.0,233,3.0,51,4.0
55,59,166,2.0,101,1.5,106,4.0,57,3.0,226,3.5,296,4.0,370,4.0,233,4.0,51,3.5
56,61,225,3.5,54,4.0,105,2.0,142,4.0,166,2.0,332,1.5,250,2.5,53,3.5,60,3.5
56,58,225,3.5,54,4.0,105,3.0,142,3.5,166,0.5,332,3.0,250,4.0,53,4.0,60,3.5
56,52,225,4.0,54,4.0,105,3.5,142,1.0,166,2.5,332,3.0,250,2.5,53,3.5,60,4.0
56,62,225,3.0,54,4.0,105,3.5,142,3.5,166,2.5,332,2.5,250,4.0,53,3.5,60,4.0
56,59,225,3.0,54,4.0,105,3.0,142,4.0,166,2.0,332,2.5,250,4.0,53,4.0,60,4.0
57,59,260,2.5,54,4.0,129,4.0,119,3.5,141,3.0,165,3.5,351,4.0,359,3.0,225,3.0
57,62,260,0.5,54,4.0,129,4.0,119,3.5,141,3.5,165,4.0,351,4.0,359,4.0,225,3.0
57,55,260,2.0,54,4.0,129,3.5,119,3.5,141,3.0,165,4.0,351,4.0,359,2.5,225,3.0
57,58,260,0.5,54,4.0,129,4.0,119,4.0,141,4.0,165,4.0,351,4.0,359,4.0,225,3.5
57,54,260,2.5,54,4.0,129,2.0,119,3.5,141,3.0,165,2.5,351,3.0,359,2.5,225,2.0
58,54,90,2.0,406,4.0,412,3.5,167,1.5,169,3.5,20,4.0,306,3.5,281,4.0,100,2.5
58,59,90,4.0,406,4.0,412,0.5,167,1.5,169,3.5,20,4.0,306,4.0,281,4.0,100,2.0
58,55,90,4.0,406,3.5,412,3.5,167,2.0,169,3.0,20,4.0,306,3.5,281,4.0,100,4.0
58,62,90,4.0,406,4.0,412,2.5,167,3.0,169,4.0,20,3.0,306,3.5,281,4.0,100,3.5
58,57,90,3.0,406,2.0,412,0.5,167,2.5,169,4.0,20,3.0,306,3.5,281,1.5,100,1.5
59,56,68,3.5,106,3.0,212,2.0,157,2.5,306,4.0,100,1.5,410,3.5,129,2.0,31,3.0
59,52,68,3.5,106,3.0,212,3.0,157,3.5,306,4.0,100,3.0,410,4.0,129,2.5,31,4.0
59,59,68,3.0,106,4.0,212,3.5,157,2.0,306,4.0,100,2.0,410,3.5,129,4.0,31,4.0
59,57,68,1.5,106,3.0,212,3.0,157,2.0,306,3.5,100,1.5,410,3.0,129,3.0,31,2.5
59,60,68,2.5,106,2.5,212,3.5,157,1.5,306,3.5,100,2.5,410,3.5,129,3.0,31,3.5
60,63,215,2.5,281,4.0,90,2.5,24,2.0,79,1.0,142,0.5,37,2.5,9,0.5,197,2.5
60,60,215,1.5,281,4.0,90,3.5,24,3.0,79,1.5,142,1.0,37,3.0,9,2.5,197,2.5
60,54,215,1.5,281,4.0,90,2.0,24,3.5,79,2.0,142,2.5,37,3.5,9,1.0,197,2.0
60,59,215,2.0,281,4.0,90,4.0,24,4.0,79,2.0,142,4.0,37,3.5,9,3.5,197,2.0
60,61,215,2.5,281,2.0,90,0.5,24,1.5,79,1.0,142,4.0,37,3.5,9,0.5,197,2.5
61,54,101,2.5,100,2.5,397,4.0,388,2.0,90,2.0,110,2.0,37,3.5,194,2.0,415,4.0
61,62,101,3.0,100,3.5,397,4.0,388,1.0,90,4.0,110,4.0,37,4.0,194,4.0,415,3.5
61,55,101,3.0,100,4.0,397,4.0,388,2.5,90,4.0,110,3.5,37,4.0,194,4.0,415,2.5
61,60,101,2.0,100,2.5,397,4.0,388,0.5,90,3.5,110,1.5,37,3.0,194,3.0,415,4.0
61,59,101,1.5,100,2.0,397,4.0,388,1.5,90,4.0,110,2.5,37,3.5,194,3.0,415,4.0
62,56,8,4.0,194,2.5,259,2.0,24,4.0,167,3.0,144,4.0,215,3.5,310,3.5,49,3.5
62,62,8,4.0,194,4.0,259,4.0,24,3.0,167,3.0,144,4.0,215,2.5,310,3.5,49,3.0
62,61,8,3.5,194,3.5,259,4.0,24,1.5,167,2.5,144,4.0,215,2.5,310,1.5,49,1.5
62,63,8,4.0,194,3.0,259,2.0,24,2.0,167,2.5,144,1.5,215,2.5,310,3.5,49,2.5
62,53,8,4.0,194,4.0,259,1.0,24,1.0,167,3.5,144,0.5,215,3.0,310,3.5,49,1.0
63,58,100,3.5,124,3.0,319,2.5,332,3.0,129,4.0,53,4.0,209,3.5,38,3.0,298,3.0
63,53,100,2.5,124,3.5,319,4.0,332,2.5,129,2.0,53,2.5,209,1.5,38,2.0,298,3.0
63,61,100,2.5,124,1.0,319,3.5,332,1.5,129,1.5,53,3.5,209,3.0,38,2.5,298,2.0
63,13,100,2.0,124,3.5,319,4.0,332,3.0,129,1.5,53,4.0,209,4.0,38,2.0,298,2.5
63,56,100,1.5,124,3.5,319,4.0,332,3.0,129,2.0,53,4.0,209,4.0,38,3.0,298,2.0
64,63,9,0.5,325,3.0,197,2.5,412,2.0,275,3.5,167,2.5,49,2.5,152,3.5,404,2.5
64,56,9,4.0,325,3.5,197,3.0,412,3.5,275,3.0,167,3.0,49,3.5,152,3.0,404,3.5
64,52,9,1.0,325,4.0,197,3.0,412,2.0,275,4.0,167,3.5,49,3.5,152,3.5,404,3.5
64,58,9,3.5,325,3.5,197,3.0,412,3.0,275,3.5,167,3.5,49,1.5,152,3.0,404,3.5
64,55,9,2.0,325,4.0,197,2.5,412,3.5,275,3.5,167,2.0,49,3.0,152,4.0,404,3.0
65,60,298,3.0,119,3.0,37,3.0,404,3.5,18,3.0,247,3.5,166,3.0,42,3.0,79,1.5
65,53,298,3.0,119,3.0,37,3.0,404,4.0,18,2.0,247,4.0,166,1.0,42,2.0,79,2.0
65,58,298,3.0,119,4.0,37,3.0,404,3.5,18,4.0,247,0.5,166,0.5,42,4.0,79,1.5
65,61,298,2.0,119,3.5,37,3.5,404,2.0,18,2.5,247,4.0,166,2.0,42,1.5,79,1.0
65,54,298,2.5,119,3.5,37,3.5,404,3.0,18,3.5,247,4.0,166,1.5,42,3.0,79,2.0
66,61,225,3.5,404,2.0,300,1.5,60,3.5,259,4.0,224,3.5,142,4.0,350,3.5,332,1.5
66,13,225,3.0,404,3.5,300,3.0,60,3.0,259,1.0,224,3.0,142,1.5,350,3.0,332,3.0
66,59,225,3.0,404,3.5,300,4.0,60,4.0,259,4.0,224,2.0,142,4.0,350,4.0,332,2.5
66,54,225,2.0,404,3.0,300,4.0,60,3.0,259,2.5,224,3.0,142,2.5,350,3.0,332,1.5
66,62,225,3.0,404,3.5,300,4.0,60,4.0,259,4.0,224,3.0,142,3.5,350,4.0,332,2.5
67,53,197,2.0,136,4.0,103,2.5,281,4.0,388,0.5,48,3.5,370,3.5,412,1.5,309,1.0
67,59,197,2.0,136,4.0,103,3.5,281,4.0,388,1.5,48,4.0,370,4.0,412,0.5,309,3.0
67,62,197,2.5,136,4.0,103,3.0,281,4.0,388,1.0,48,4.0,370,4.0,412,2.5,309,3.5
67,54,197,2.0,136,4.0,103,2.0,281,4.0,388,2.0,48,2.5,370,3.0,412,3.5,309,2.5
67,58,197,3.0,136,4.0,103,2.0,281,3.5,388,4.0,48,4.0,370,4.0,412,3.0,309,2.5
68,57,119,3.0,38,3.5,410,3.0,144,2.5,157,2.0,37,3.5,42,3.0,53,3.5,142,1.0
68,61,119,3.5,38,2.5,410,3.5,144,4.0,157,2.5,37,3.5,42,1.5,53,3.5,142,4.0
68,60,119,3.0,38,2.0,410,3.5,144,3.0,157,1.5,37,3.0,42,3.0,53,3.0,142,1.0
68,52,119,4.0,38,4.0,410,4.0,144,3.5,157,3.5,37,3.0,42,3.5,53,3.5,142,1.0
68,53,119,3.0,38,2.0,410,3.5,144,0.5,157,1.5,37,3.0,42,2.0,53,2.5,142,0.5
69,62,404,3.5,167,3.0,42,4.0,136,4.0,209,4.0,106,3.5,14,3.5,388,1.0,194,4.0
69,52,404,3.5,167,3.5,42,3.5,136,4.0,209,2.0,106,3.0,14,4.0,388,4.0,194,2.5
69,61,404,2.0,167,2.5,42,1.5,136,2.5,209,3.0,106,3.0,14,3.5,388,1.0,194,3.5
69,59,404,3.5,167,1.5,42,3.5,136,4.0,209,4.0,106,4.0,14,4.0,388,1.5,194,3.0
69,60,404,3.5,167,2.5,42,3.0,136,3.5,209,3.5,106,2.5,14,3.0,388,0.5,194,3.0
70,13,323,3.5,212,3.5,300,3.0,9,1.0,124,3.5,106,3.5,216,4.0,409,3.0,8,3.5
70,60,323,2.0,212,3.5,300,4.0,9,2.5,124,2.5,106,2.5,216,3.5,409,3.0,8,3.5
70,62,323,2.0,212,4.0,300,4.0,9,3.0,124,3.0,106,3.5,216,3.0,409,3.5,8,4.0
70,63,323,3.5,212,4.0,300,3.0,9,0.5,124,1.5,106,3.5,216,4.0,409,2.0,8,4.0
70,55,323,4.0,212,3.0,300,3.0,9,2.0,124,4.0,106,4.0,216,4.0,409,3.5,8,3.5
71,55,100,4.0,197,2.5,402,3.0,310,4.0,209,4.0,49,3.0,24,2.5,332,2.0,124,4.0
71,58,100,3.5,197,3.0,402,1.5,310,2.0,209,3.5,49,1.5,24,4.0,332,3.0,124,3.0
71,61,100,2.5,197,2.5,402,0.5,310,1.5,209,3.0,49,1.5,24,1.5,332,1.5,124,1.0
71,63,100,3.0,197,2.5,402,1.5,310,3.5,209,3.5,49,2.5,24,2.0,332,2.0,124,1.5
71,56,100,1.5,197,3.0,402,3.5,310,3.5,209,4.0,49,3.5,24,4.0,332,3.0,124,3.5
72,52,370,3.0,298,3.5,297,1.5,351,3.0,231,4.0,166,2.5,289,0.5,68,3.5,142,1.0
72,62,370,4.0,298,3.0,297,3.5,351,4.0,231,3.5,166,2.5,289,3.0,68,2.0,142,3.5
72,56,370,4.0,298,2.0,297,3.5,351,3.0,231,3.0,166,1.5,289,2.5,68,3.5,142,4.0
72,54,370,3.0,298,2.5,297,2.5,351,3.0,231,3.5,166,1.5,289,2.5,68,2.5,142,2.5
72,59,370,4.0,298,2.0,297,4.0,351,4.0,231,4.0,166,2.0,289,3.0,68,3.0,142,4.0
73,58,250,4.0,233,3.0,194,3.0,325,3.5,68,2.5,300,4.0,402,1.5,90,1.0,197,3.0
73,57,250,3.5,233,3.0,194,3.0,325,3.0,68,1.5,300,1.5,402,2.0,90,3.0,197,2.0
73,53,250,4.0,233,4.0,194,4.0,325,3.0,68,0.5,300,3.0,402,0.5,90,4.0,197,2.0
73,59,250,4.0,233,4.0,194,3.0,325,3.0,68,3.0,300,4.0,402,3.5,90,4.0,197,2.0
73,55,250,1.5,233,2.0,194,4.0,325,4.0,68,4.0,300,3.0,402,3.0,90,4.0,197,2.5
74,13,129,1.5,68,2.5,351,4.0,407,4.0,53,4.0,325,3.5,289,3.0,198,4.0,219,3.5
74,63,129,1.5,68,1.0,351,3.5,407,4.0,53,2.0,325,3.0,289,3.0,198,4.0,219,4.0
74,52,129,2.5,68,3.5,351,3.0,407,4.0,53,3.5,325,4.0,289,0.5,198,3.5,219,3.0
74,57,129,3.0,68,1.5,351,4.0,407,4.0,53,3.5,325,3.0,289,2.5,198,3.5,219,3.0
74,60,129,3.0,68,2.5,351,4.0,407,4.0,53,3.0,325,3.5,289,3.5,198,4.0,219,3.5
75,60,31,3.5,412,2.5,37,3.0,410,3.5,367,3.0,209,3.5,124,2.5,300,4.0,350,3.5
75,56,31,3.0,412,3.5,37,4.0,410,3.5,367,3.0,209,4.0,124,3.5,300,4.0,350,3.0
75,55,31,3.5,412,3.5,37,4.0,410,4.0,367,3.0,209,4.0,124,4.0,300,3.0,350,4.0
75,59,31,4.0,412,0.5,37,3.5,410,3.5,367,4.0,209,4.0,124,4.0,300,4.0,350,4.0
75,13,31,3.5,412,3.5,37,3.0,410,3.0,367,3.5,209,4.0,124,3.5,300,3.0,350,3.0
76,58,216,4.0,48,4.0,53,4.0,306,4.0,384,4.0,215,3.5,351,4.0,55,3.5,159,3.0
76,52,216,3.5,48,3.0,53,3.5,306,4.0,384,3.0,215,3.0,351,3.0,55,3.0,159,4.0
76,62,216,3.0,48,4.0,53,3.5,306,3.5,384,4.0,215,2.5,351,4.0,55,4.0,159,4.0
76,60,216,3.5,48,3.0,53,3.0,306,3.5,384,3.5,215,1.5,351,4.0,55,3.0,159,4.0
76,56,216,4.0,48,4.0,53,4.0,306,4.0,384,4.0,215,3.5,351,3.0,55,3.0,159,4.0
77,57,49,1.5,328,3.5,79,1.5,303,2.5,158,2.0,325,3.0,409,3.5,106,3.0,275,2.5
77,52,49,3.5,328,4.0,79,1.5,303,3.0,158,4.0,325,4.0,409,1.5,106,3.0,275,4.0
77,59,49,1.5,328,1.5,79,2.0,303,1.5,158,3.5,325,3.0,409,3.0,106,4.0,275,3.0
77,60,49,2.0,328,2.5,79,1.5,303,3.5,158,4.0,325,3.5,409,3.0,106,2.5,275,2.5
77,62,49,3.0,328,3.5,79,3.5,303,3.5,158,3.5,325,4.0,409,3.5,106,3.5,275,1.0
78,61,224,3.5,110,3.0,395,2.5,194,3.5,225,3.5,117,1.0,319,3.5,90,0.5,215,2.5
78,53,224,4.0,110,2.5,395,2.0,194,4.0,225,3.0,117,2.5,319,4.0,90,4.0,215,3.0
78,58,224,0.5,110,2.0,395,3.5,194,3.0,225,3.5,117,3.5,319,2.5,90,1.0,215,3.5
78,57,224,2.5,110,3.5,395,1.5,194,3.0,225,3.0,117,3.0,319,1.0,90,3.0,215,2.0
78,63,224,0.5,110,0.5,395,2.5,194,3.0,225,3.0,117,2.5,319,4.0,90,2.5,215,2.5
79,54,275,2.0,292,3.0,8,4.0,315,3.0,332,1.5,225,2.0,105,3.5,100,2.5,209,2.5
79,61,275,4.0,292,2.5,8,3.5,315,0.5,332,1.5,225,3.5,105,2.0,100,2.5,209,3.0
79,60,275,2.5,292,3.0,8,3.5,315,4.0,332,2.5,225,2.5,105,4.0,100,2.5,209,3.5
79,56,275,3.0,292,2.5,8,4.0,315,4.0,332,3.0,225,3.0,105,3.0,100,1.5,209,4.0
79,52,275,4.0,292,4.0,8,3.5,315,4.0,332,3.0,225,4.0,105,3.5,100,3.0,209,2.0
80,58,18,4.0,289,4.0,402,1.5,60,3.5,367,4.0,8,4.0,136,4.0,37,3.0,247,0.5
80,55,18,3.5,289,3.5,402,3.0,60,4.0,367,3.0,8,3.5,136,4.0,37,4.0,247,4.0
80,13,18,2.5,289,3.0,402,1.5,60,3.0,367,3.5,8,3.5,136,3.0,37,3.0,247,4.0
80,53,18,2.0,289,2.0,402,0.5,60,3.5,367,4.0,8,4.0,136,4.0,37,3.0,247,4.0
80,59,18,3.0,289,3.0,402,3.5,60,4.0,367,4.0,8,4.0,136,4.0,37,3.5,247,4.0
81,61,196,1.5,319,3.5,259,4.0,410,3.5,365,0.5,413,3.0,298,2.0,167,2.5,37,3.5
81,53,196,4.0,319,4.0,259,1.0,410,3.5,365,2.0,413,1.5,298,3.0,167,3.5,37,3.0
81,60,196,4.0,319,3.0,259,3.0,410,3.5,365,1.5,413,3.5,298,3.0,167,2.5,37,3.0
81,59,196,4.0,319,4.0,259,4.0,410,3.5,365,1.0,413,2.0,298,2.0,167,1.5,37,3.5
81,56,196,2.5,319,4.0,259,2.0,410,3.5,365,1.5,413,2.0,298,2.0,167,3.0,37,4.0
82,60,410,3.5,165,2.5,332,2.5,404,3.5,395,3.0,53,3.0,48,3.0,198,4.0,267,4.0
82,52,410,4.0,165,3.0,332,3.0,404,3.5,395,1.5,53,3.5,48,3.0,198,3.5,267,4.0
82,57,410,3.0,165,1.5,332,2.5,404,2.5,395,1.5,53,3.5,48,2.5,198,3.5,267,4.0
82,13,410,3.0,165,3.5,332,3.0,404,3.5,395,3.5,53,4.0,48,3.5,198,4.0,267,4.0
82,61,410,3.5,165,1.5,332,1.5,404,2.0,395,2.5,53,3.5,48,2.5,198,3.5,267,4.0
83,63,402,1.5,144,1.5,250,3.5,2,2.0,9,0.5,31,3.0,298,2.5,407,4.0,196,2.0
83,60,402,2.0,144,3.0,250,3.5,2,3.0,9,2.5,31,3.5,298,3.0,407,4.0,196,4.0
83,13,402,1.5,144,3.0,250,4.0,2,2.0,9,1.0,31,3.5,298,2.5,407,4.0,196,2.0
83,61,402,0.5,144,4.0,250,2.5,2,3.5,9,0.5,31,2.0,298,2.0,407,4.0,196,1.5
83,56,402,3.5,144,4.0,250,3.0,2,4.0,9,4.0,31,3.0,298,2.0,407,4.0,196,2.5
84,58,48,4.0,18,4.0,142,3.5,281,3.5,247,0.5,119,4.0,79,1.5,198,4.0,402,1.5
84,56,48,4.0,18,3.5,142,4.0,281,4.0,247,4.0,119,4.0,79,3.5,198,3.0,402,3.5
84,61,48,2.5,18,2.5,142,4.0,281,2.0,247,4.0,119,3.5,79,1.0,198,3.5,402,0.5
84,55,48,3.0,18,3.5,142,2.5,281,4.0,247,4.0,119,3.5,79,2.5,198,4.0,402,3.0
84,60,48,3.0,18,3.0,142,1.0,281,4.0,247,3.5,119,3.0,79,1.5,198,4.0,402,2.0
85,53,196,4.0,224,4.0,49,1.0,124,3.5,215,3.0,14,3.0,219,4.0,310,3.5,24,1.0
85,63,196,2.0,224,0.5,49,2.5,124,1.5,215,2.5,14,3.0,219,4.0,310,3.5,24,2.0
85,52,196,4.0,224,1.5,49,3.5,124,3.5,215,3.0,14,4.0,219,3.0,310,2.0,24,4.0
85,58,196,3.0,224,0.5,49,1.5,124,3.0,215,3.5,14,4.0,219,3.0,310,2.0,24,4.0
85,61,196,1.5,224,3.5,49,1.5,124,1.0,215,2.5,14,3.5,219,3.0,310,1.5,24,1.5
86,58,20,3.0,124,3.0,212,4.0,219,3.0,48,4.0,9,3.5,267,4.0,292,4.0,100,3.5
86,62,20,3.0,124,3.0,212,4.0,219,4.0,48,4.0,9,3.0,267,4.0,292,3.0,100,3.5
86,61,20,3.0,124,1.0,212,3.5,219,3.0,48,2.5,9,0.5,267,4.0,292,2.5,100,2.5
86,53,20,4.0,124,3.5,212,4.0,219,4.0,48,3.5,9,2.5,267,4.0,292,2.5,100,2.5
86,60,20,3.5,124,2.5,212,3.5,219,3.5,48,3.0,9,2.5,267,4.0,292,3.0,100,2.5
87,63,166,2.0,110,0.5,194,3.0,292,2.5,259,2.0,219,4.0,350,1.0,20,4.0,24,2.0
87,57,166,2.0,110,3.5,194,3.0,292,4.0,259,1.0,219,3.0,350,2.5,20,3.0,24,1.5
87,59,166,2.0,110,2.5,194,3.0,292,4.0,259,4.0,219,4.0,350,4.0,20,4.0,24,4.0
87,60,166,3.0,110,1.5,194,3.0,292,3.0,259,3.0,219,3.5,350,3.5,20,3.5,24,3.0
87,58,166,0.5,110,2.0,194,3.0,292,4.0,259,3.0,219,3.0,350,3.5,20,3.0,24,4.0
88,62,106,3.5,409,3.5,250,4.0,404,3.5,158,3.5,212,4.0,325,4.0,198,4.0,8,4.0
88,13,106,3.5,409,3.0,250,4.0,404,3.5,158,2.0,212,3.5,325,3.5,198,4.0,8,3.5
88,60,106,2.5,409,3.0,250,3.5,404,3.5,158,4.0,212,3.5,325,3.5,198,4.0,8,3.5
88,59,106,4.0,409,3.0,250,4.0,404,3.5,158,3.5,212,3.5,325,3.0,198,3.5,8,4.0
88,53,106,3.0,409,3.5,250,4.0,404,4.0,158,3.5,212,4.0,325,3.0,198,3.5,8,4.0
89,54,169,3.5,413,2.5,60,3.0,79,2.0,24,3.5,315,3.0,9,1.0,18,3.5,300,4.0
89,13,169,3.5,413,2.5,60,3.0,79,1.0,24,4.0,315,1.0,9,1.0,18,2.5,300,3.0
89,63,169,3.0,413,3.0,60,4.0,79,1.0,24,2.0,315,4.0,9,0.5,18,2.0,300,3.0
89,59,169,3.5,413,2.0,60,4.0,79,2.0,24,4.0,315,4.0,9,3.5,18,3.0,300,4.0
89,52,169,2.5,413,2.5,60,4.0,79,1.5,24,4.0,315,4.0,9,1.0,18,4.0,300,1.0
90,54,124,3.5,129,2.0,289,2.5,167,1.5,297,2.5,219,3.5,281,4.0,406,4.0,136,4.0
90,55,124,4.0,129,3.5,289,3.5,167,2.0,297,2.5,219,4.0,281,4.0,406,3.5,136,4.0
90,60,124,2.5,129,3.0,289,3.5,167,2.5,297,4.0,219,3.5,281,4.0,406,3.0,136,3.5
90,13,124,3.5,129,1.5,289,3.0,167,3.0,297,2.5,219,3.5,281,4.0,406,4.0,136,3.0
90,58,124,3.0,129,4.0,289,4.0,167,3.5,297,3.0,219,3.0,281,3.5,406,4.0,136,4.0
91,62,24,3.0,169,4.0,110,4.0,412,2.5,20,3.0,367,4.0,402,3.0,196,3.5,310,3.5
91,54,24,3.5,169,3.5,110,2.0,412,3.5,20,4.0,367,4.0,402,4.0,196,3.0,310,2.5
91,53,24,1.0,169,3.5,110,2.5,412,1.5,20,4.0,367,4.0,402,0.5,196,4.0,310,3.5
91,57,24,1.5,169,4.0,110,3.5,412,0.5,20,3.0,367,2.5,402,2.0,196,3.0,310,3.0
91,63,24,2.0,169,3.0,110,0.5,412,2.0,20,4.0,367,2.5,402,1.5,196,2.0,310,3.5
92,63,404,2.5,315,4.0,319,4.0,157,2.0,275,3.5,165,2.5,384,3.0,300,3.0,14,3.0
92,52,404,3.5,315,4.0,319,0.5,157,3.5,275,4.0,165,3.0,384,3.0,300,1.0,14,4.0
92,13,404,3.5,315,1.0,319,4.0,157,3.0,275,3.0,165,3.5,384,4.0,300,3.0,14,3.5
92,56,404,3.5,315,4.0,319,4.0,157,2.5,275,3.0,165,3.0,384,4.0,300,4.0,14,3.0
92,59,404,3.5,315,4.0,319,4.0,157,2.0,275,3.0,165,3.5,384,4.0,300,4.0,14,4.0
93,59,384,4.0,209,4.0,281,4.0,410,3.5,247,4.0,136,4.0,216,4.0,119,3.5,197,2.0
93,56,384,4.0,209,4.0,281,4.0,410,3.5,247,4.0,136,4.0,216,4.0,119,4.0,197,3.0
93,55,384,4.0,209,4.0,281,4.0,410,4.0,247,4.0,136,4.0,216,4.0,119,3.5,197,2.5
93,57,384,3.5,209,2.5,281,1.5,410,3.0,247,4.0,136,2.0,216,4.0,119,3.0,197,2.0
93,53,384,4.0,209,1.5,281,4.0,410,3.5,247,4.0,136,4.0,216,4.0,119,3.0,197,2.0
94,13,319,4.0,412,3.5,259,1.0,53,4.0,384,4.0,49,1.5,20,4.0,224,3.0,31,3.5
94,53,319,4.0,412,1.5,259,1.0,53,2.5,384,4.0,49,1.0,20,4.0,224,4.0,31,3.0
94,63,319,4.0,412,2.0,259,2.0,53,2.0,384,3.0,49,2.5,20,4.0,224,0.5,31,3.0
94,55,319,4.0,412,3.5,259,2.0,53,4.0,384,4.0,49,3.0,20,4.0,224,3.5,31,3.5
94,52,319,0.5,412,2.0,259,3.5,53,3.5,384,3.0,49,3.5,20,4.0,224,1.5,31,4.0
95,52,328,4.0,49,3.5,31,4.0,332,3.0,144,3.5,198,3.5,48,3.0,24,4.0,259,3.5
95,53,328,3.0,49,1.0,31,3.0,332,2.5,144,0.5,198,3.5,48,3.5,24,1.0,259,1.0
