item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4
1,315,3.0,1083,,717,2.0,13,3.0
23,245,,1513,5.0,954,3.0,959,5.0
322,1333,4.0,1030,3.0,1703,3.0,254,
11,1537,,324,3.0,1303,4.0,1242,5.0
43,881,5.0,1442,5.0,1706,,1658,5.0
44,1473,2.0,100,,905,4.0,189,2.0
30,1136,2.0,1730,5.0,1510,,406,4.0
85,677,4.0,935,5.0,250,,219,3.0
73,848,5.0,1024,4.0,1028,3.0,921,
174,1537,,1476,3.0,1036,4.0,845,3.0
15,370,,1668,3.0,1205,5.0,542,3.0
143,1637,,294,1.0,1047,4.0,906,4.0
207,1136,3.0,550,2.0,614,3.0,1323,
44,1383,4.0,584,,1688,3.0,699,5.0
185,1480,3.0,712,,1260,5.0,1599,5.0
16,1168,4.0,899,,1013,3.0,13,2.0
274,1122,2.0,1460,4.0,1556,5.0,486,
16,977,4.0,635,3.0,219,4.0,492,
8,1008,,1504,4.0,452,5.0,1146,5.0
129,290,5.0,1026,5.0,796,5.0,461,4.0
248,1137,,968,3.0,747,5.0,411,5.0
26,1185,4.0,693,5.0,102,5.0,92,
16,1698,3.0,1492,4.0,1065,4.0,1675,
246,131,4.0,809,5.0,284,,109,2.0
375,226,,795,5.0,221,4.0,351,4.0
81,865,5.0,18,4.0,1012,5.0,1416,
92,1137,4.0,1555,,563,3.0,974,4.0
8,523,,1627,4.0,1356,3.0,1341,5.0
177,113,,227,4.0,1524,2.0,125,4.0
278,731,3.0,717,2.0,109,5.0,958,
129,464,2.0,231,3.0,970,5.0,299,
49,706,4.0,1221,,70,3.0,843,4.0
42,885,,1110,4.0,669,5.0,1054,3.0
245,448,,258,3.0,298,4.0,639,3.0
246,1346,4.0,1573,1.0,1453,5.0,1631,
81,34,4.0,615,4.0,924,5.0,268,
462,722,3.0,1058,3.0,842,3.0,1675,
183,1456,,97,4.0,290,4.0,1235,4.0
15,786,3.0,1715,,758,3.0,61,5.0
129,657,5.0,1507,5.0,1610,5.0,523,
81,1121,5.0,1170,5.0,1253,5.0,1382,
15,881,4.0,277,4.0,1303,5.0,1623,
11,1712,5.0,1029,,568,4.0,202,5.0
11,1440,4.0,549,,54,3.0,969,5.0
128,1314,4.0,201,,1100,3.0,1260,3.0
166,186,5.0,1069,,349,4.0,623,3.0
81,249,4.0,745,,330,5.0,314,5.0
44,1536,5.0,1155,5.0,1190,,1453,5.0
149,1699,3.0,1349,,808,3.0,585,3.0
113,816,4.0,432,,792,3.0,537,5.0
177,1122,4.0,547,5.0,823,1.0,157,
16,546,5.0,132,4.0,619,3.0,127,
180,1480,3.0,1434,3.0,939,,1694,4.0
266,1745,3.0,985,3.0,1487,,1647,5.0
81,1248,,97,5.0,411,4.0,125,4.0
209,1684,4.0,985,3.0,1230,,1711,4.0
208,1734,,758,5.0,1224,4.0,926,5.0
49,1377,5.0,212,5.0,214,4.0,807,
119,1142,4.0,758,5.0,825,,602,3.0
113,676,,1222,3.0,697,4.0,623,4.0
16,38,3.0,1308,,909,5.0,45,2.0
119,791,4.0,648,4.0,521,4.0,1119,
127,1442,4.0,1381,,1451,5.0,1052,5.0
61,368,,1296,5.0,797,3.0,269,2.0
38,1202,,532,3.0,968,4.0,1581,3.0
379,1456,,1713,5.0,1480,4.0,910,5.0
119,1377,5.0,405,5.0,437,,1421,3.0
51,1173,,950,4.0,828,4.0,1054,5.0
208,1044,5.0,1013,4.0,1462,,887,5.0
44,1441,3.0,1237,,1734,4.0,845,5.0
54,517,4.0,711,5.0,1387,,1086,4.0
393,515,,454,5.0,1399,3.0,207,3.0
129,1345,,731,3.0,541,5.0,254,5.0
11,1681,,1490,1.0,744,4.0,638,5.0
197,500,3.0,1381,4.0,1144,4.0,360,
44,1329,5.0,1304,3.0,1580,4.0,1118,
190,548,3.0,1253,4.0,713,4.0,1340,
225,1300,3.0,886,,455,5.0,1195,5.0
16,710,4.0,1608,4.0,409,,398,5.0
71,897,5.0,593,4.0,919,,1695,5.0
26,880,2.0,1173,5.0,951,,1113,5.0
8,976,3.0,1701,,747,4.0,47,5.0
61,227,1.0,181,,620,4.0,1455,3.0
133,483,3.0,1139,3.0,1268,,1242,4.0
81,1028,5.0,567,4.0,519,3.0,1244,
49,1620,4.0,501,4.0,1558,4.0,1007,
16,1014,5.0,824,4.0,171,3.0,845,4.0
274,1205,4.0,533,,1541,4.0,1481,4.0
44,276,4.0,213,,101,4.0,696,4.0
144,580,3.0,1173,3.0,520,,571,4.0
26,1399,4.0,1177,5.0,235,,955,5.0
15,1441,5.0,1188,5.0,52,5.0,455,4.0
21,1521,,820,4.0,970,4.0,890,4.0
172,1121,,1638,2.0,1370,5.0,106,3.0
44,339,3.0,1651,,821,4.0,887,5.0
44,547,4.0,867,5.0,388,,903,5.0
11,850,,1642,4.0,636,4.0,1421,5.0
234,224,,388,5.0,406,5.0,1467,5.0
11,1417,4.0,714,4.0,1742,,223,4.0
91,1169,4.0,1269,4.0,617,,1434,4.0
197,5,,1189,3.0,429,4.0,397,2.0
43,1138,5.0,1627,5.0,348,,383,5.0
51,176,5.0,1026,5.0,61,5.0,1342,3.0
11,1190,,1561,5.0,458,4.0,603,5.0
15,1250,5.0,359,5.0,296,,1679,4.0
42,1296,,1732,3.0,374,3.0,1004,5.0
200,833,3.0,1169,4.0,279,,845,4.0
109,1424,2.0,1654,5.0,938,,1694,5.0
222,1368,1.0,491,5.0,1325,4.0,286,
33,1395,,378,4.0,717,5.0,733,5.0
15,1552,5.0,560,4.0,1364,,1513,4.0
246,1713,5.0,119,4.0,809,5.0,716,
129,16,3.0,1444,,1365,4.0,1679,5.0
110,1410,1.0,819,5.0,363,,1342,4.0
63,1203,,891,4.0,620,4.0,847,2.0
85,304,,17,4.0,694,4.0,1639,3.0
68,964,,507,4.0,156,4.0,1580,5.0
24,1586,4.0,85,,1065,4.0,1711,3.0
374,900,,405,5.0,123,2.0,1182,4.0
16,39,3.0,252,,1182,4.0,798,2.0
81,276,4.0,934,3.0,439,4.0,719,
49,772,5.0,1364,3.0,452,5.0,1718,
32,834,5.0,999,2.0,681,5.0,619,
129,0,,97,5.0,1049,5.0,254,5.0
149,1072,4.0,117,4.0,184,3.0,1439,
81,307,,1572,2.0,108,4.0,1165,5.0
208,1155,5.0,8,4.0,1002,,1596,5.0
42,625,1.0,330,4.0,347,,319,1.0
16,418,5.0,424,2.0,1595,,172,5.0
129,802,5.0,9,5.0,874,5.0,1260,5.0
11,1685,4.0,1381,4.0,1638,4.0,413,
15,38,5.0,6,4.0,439,5.0,1167,
430,276,3.0,1253,3.0,1561,4.0,222,
49,1684,4.0,489,5.0,1662,5.0,46,
15,849,5.0,758,3.0,1192,5.0,490,
135,16,,419,4.0,519,3.0,620,3.0
49,1027,,1303,5.0,456,4.0,826,4.0
81,406,5.0,505,4.0,459,4.0,110,
497,496,,897,3.0,1591,2.0,607,5.0
36,369,2.0,405,3.0,1334,5.0,1710,
141,1431,,936,4.0,1128,4.0,1484,4.0
33,1696,4.0,18,2.0,291,,666,4.0
43,322,5.0,116,3.0,551,,925,1.0
129,36,5.0,324,5.0,1402,,282,4.0
62,1041,2.0,1546,,507,1.0,1692,5.0
105,336,,1653,4.0,600,5.0,411,2.0
0,192,2.0,899,,20,3.0,1743,2.0
246,1408,4.0,1458,4.0,309,5.0,246,
23,580,4.0,792,,1241,5.0,1449,5.0
183,1136,3.0,723,4.0,461,4.0,573,5.0
38,567,4.0,952,5.0,558,4.0,735,5.0
44,1377,5.0,821,4.0,1573,4.0,255,4.0
108,486,5.0,1741,,1294,5.0,1423,4.0
471,945,,1415,5.0,1096,4.0,1052,4.0
362,1745,,1714,5.0,532,4.0,461,4.0
230,291,3.0,1290,,987,4.0,942,4.0
85,912,4.0,1542,,1642,5.0,28,5.0
145,288,3.0,1635,1.0,1367,,1129,3.0
16,1714,4.0,1173,,392,4.0,591,4.0
26,596,4.0,1381,5.0,1597,,925,5.0
200,118,3.0,1031,5.0,200,4.0,1483,
11,1509,,183,5.0,1128,5.0,1450,4.0
277,800,,707,2.0,1670,1.0,78,2.0
170,1280,2.0,1458,5.0,52,3.0,989,
228,194,4.0,1042,,1015,3.0,47,5.0
169,535,4.0,936,4.0,1625,,107,3.0
1,227,5.0,676,,247,4.0,968,2.0
83,1047,4.0,1544,5.0,569,2.0,1517,
43,1537,4.0,658,5.0,1218,,820,5.0
44,515,3.0,613,4.0,853,4.0,630,
26,1082,3.0,1483,5.0,1740,2.0,175,5.0
246,680,,72,3.0,1503,3.0,1407,4.0
43,261,,86,5.0,648,5.0,1674,5.0
23,1012,5.0,759,5.0,506,4.0,1484,
37,1488,4.0,1605,5.0,185,4.0,348,4.0
375,244,4.0,888,5.0,30,5.0,911,
374,1010,4.0,978,5.0,445,3.0,383,
16,513,4.0,337,2.0,278,3.0,219,4.0
257,1224,3.0,1210,4.0,971,5.0,924,3.0
193,595,,1544,5.0,1662,3.0,1679,3.0
16,1014,5.0,1174,4.0,1065,4.0,842,4.0
146,1122,2.0,537,4.0,1417,2.0,826,
43,1040,4.0,514,,453,5.0,391,4.0
85,181,,1014,4.0,1383,4.0,1279,5.0
8,1634,5.0,438,3.0,263,,31,5.0
132,961,3.0,865,1.0,233,4.0,1278,
1,888,4.0,1051,2.0,606,,1663,4.0
23,338,4.0,837,4.0,822,4.0,1067,
44,352,5.0,1114,4.0,555,,974,4.0
26,1441,4.0,394,,1164,5.0,847,4.0
197,132,4.0,507,,1084,3.0,860,4.0
26,1478,,567,4.0,985,4.0,1501,5.0
105,853,5.0,133,2.0,1369,,1358,3.0
62,177,1.0,1492,5.0,1128,1.0,1563,5.0
16,1552,4.0,306,4.0,730,1.0,1420,4.0
107,369,5.0,114,2.0,325,2.0,903,
40,209,3.0,99,3.0,1352,,1386,5.0
208,417,5.0,1058,4.0,612,,1060,5.0
146,1064,4.0,921,,1099,4.0,1694,4.0
23,227,3.0,1669,5.0,71,5.0,1003,5.0
210,1222,5.0,183,3.0,1578,5.0,698,
43,599,4.0,1608,3.0,1561,4.0,202,
44,146,5.0,1380,3.0,1366,5.0,1190,
15,176,3.0,610,,365,5.0,254,3.0
88,1611,3.0,859,1.0,1036,4.0,1247,
36,1170,4.0,834,5.0,1334,5.0,63,
11,1607,5.0,1241,4.0,458,4.0,1405,
15,1651,5.0,524,5.0,494,4.0,1711,3.0
129,1010,5.0,405,5.0,805,,1530,5.0
15,1168,5.0,1093,5.0,573,5.0,1727,
54,881,5.0,1380,5.0,405,4.0,981,
68,1460,3.0,821,5.0,1253,4.0,267,
208,1380,,1657,5.0,844,4.0,1103,4.0
49,804,4.0,919,4.0,585,4.0,138,4.0
108,276,5.0,150,,167,4.0,359,5.0
44,1544,5.0,1050,2.0,828,3.0,143,3.0
113,306,4.0,906,4.0,909,,287,4.0
229,1554,5.0,1543,5.0,493,,894,5.0
109,195,5.0,1061,,1161,5.0,746,4.0
23,1626,,108,5.0,268,5.0,927,5.0
11,304,,897,4.0,1460,3.0,1213,4.0
209,1253,4.0,710,3.0,494,4.0,190,4.0
42,1187,3.0,938,3.0,1243,,815,3.0
22,2,5.0,643,2.0,1605,,133,4.0
377,483,3.0,1563,3.0,1131,3.0,814,
106,1025,1.0,520,3.0,1337,4.0,1454,
220,1152,,321,3.0,1314,2.0,261,5.0
25,1011,,277,4.0,1241,4.0,170,5.0
43,434,,309,5.0,572,2.0,174,3.0
11,771,5.0,1651,4.0,163,4.0,1724,
40,592,5.0,520,5.0,1450,,298,5.0
11,1269,4.0,792,4.0,815,4.0,351,4.0
64,513,,1666,3.0,1266,4.0,1641,2.0
19,803,,1437,4.0,878,3.0,735,3.0
210,1712,,885,5.0,806,3.0,840,3.0
129,128,,897,4.0,1096,4.0,430,4.0
146,864,5.0,422,4.0,524,,670,2.0
11,866,1.0,338,3.0,1317,5.0,140,
43,336,5.0,978,5.0,853,4.0,351,5.0
223,118,3.0,1470,4.0,1631,1.0,1455,
42,1632,,1425,4.0,260,4.0,68,5.0
177,1632,3.0,35,,980,5.0,922,4.0
11,1105,,146,3.0,1428,4.0,623,2.0
109,1184,,1537,5.0,726,5.0,280,3.0
129,1108,5.0,1253,5.0,199,5.0,1501,5.0
31,1413,,1274,2.0,539,4.0,156,3.0
160,192,3.0,1027,2.0,537,3.0,285,
375,865,5.0,1093,4.0,985,3.0,894,
16,405,4.0,327,,1691,4.0,607,1.0
492,962,3.0,914,3.0,69,,703,4.0
43,1040,4.0,980,5.0,1031,4.0,1690,
44,1428,4.0,502,4.0,972,4.0,1357,4.0
16,20,4.0,806,1.0,251,3.0,124,
208,64,4.0,1473,5.0,1746,,1048,5.0
81,1208,5.0,1113,4.0,1678,3.0,495,4.0
145,865,5.0,182,4.0,1304,,542,4.0
109,1603,4.0,599,,519,5.0,571,4.0
177,985,4.0,698,,587,1.0,1566,5.0
15,83,5.0,679,4.0,585,2.0,1724,
26,274,3.0,1606,5.0,102,5.0,1420,
374,967,3.0,1529,,523,3.0,460,5.0
357,1426,4.0,674,,1228,4.0,831,3.0
375,897,4.0,1401,,1146,5.0,1499,5.0
49,1602,,452,5.0,235,4.0,1343,5.0
50,1651,4.0,1380,4.0,1284,3.0,216,
44,1713,4.0,1655,4.0,201,,281,4.0
129,276,5.0,1652,4.0,1208,5.0,1515,
26,321,3.0,1282,4.0,133,5.0,91,
11,1625,,1101,5.0,845,5.0,63,3.0
73,1680,,243,4.0,1335,5.0,1098,3.0
44,1254,5.0,183,5.0,215,4.0,1098,3.0
83,210,5.0,1683,4.0,1671,,351,3.0
208,1073,5.0,1714,3.0,1090,,1736,5.0
127,1569,,1380,4.0,877,3.0,1470,3.0
8,132,5.0,1114,2.0,1258,,1356,3.0
11,1014,4.0,199,5.0,1497,,1466,3.0
292,625,,1186,5.0,18,4.0,1533,2.0
23,817,4.0,598,5.0,950,5.0,108,5.0
32,453,4.0,556,5.0,1052,4.0,1245,
193,834,5.0,179,,740,4.0,133,4.0
183,1048,4.0,1241,5.0,395,,1436,4.0
119,50,5.0,83,,283,5.0,1179,5.0
219,290,4.0,52,4.0,310,5.0,383,4.0
149,434,4.0,179,,124,4.0,63,4.0
42,1376,,2,1.0,212,5.0,1403,3.0
37,1713,4.0,802,4.0,361,4.0,61,4.0
336,228,2.0,117,2.0,1724,4.0,1245,
202,1299,,724,4.0,1047,3.0,1049,3.0
161,64,1.0,177,2.0,306,3.0,921,
81,1120,,402,5.0,1094,5.0,925,5.0
42,643,4.0,1654,5.0,1703,,1692,2.0
174,325,4.0,701,,1629,4.0,1711,2.0
26,1524,,1273,5.0,443,5.0,1423,4.0
183,747,4.0,926,5.0,1470,4.0,591,
223,657,5.0,1322,,412,5.0,1022,2.0
16,452,3.0,247,5.0,397,5.0,669,
15,880,5.0,1264,4.0,361,,909,5.0
43,1106,5.0,103,4.0,921,5.0,795,5.0
246,576,5.0,323,,187,3.0,1453,5.0
0,262,4.0,1607,4.0,763,,607,1.0
33,1234,,1141,4.0,570,4.0,1310,4.0
203,177,2.0,999,3.0,472,,351,3.0
76,1458,3.0,754,,75,5.0,862,4.0
127,306,3.0,1270,5.0,664,,280,3.0
81,912,3.0,1703,5.0,759,3.0,751,
63,453,4.0,598,4.0,281,2.0,1085,
26,869,4.0,390,5.0,1014,4.0,591,4.0
33,1509,,1272,3.0,888,4.0,1692,5.0
127,1348,,1588,3.0,758,5.0,1530,3.0
121,1267,3.0,468,4.0,1627,,1327,4.0
11,1201,,87,3.0,329,4.0,971,3.0
107,38,,1654,2.0,1181,2.0,1534,3.0
149,1296,4.0,97,3.0,834,4.0,315,
161,514,,792,2.0,1660,2.0,1020,4.0
85,1616,1.0,19,,516,5.0,174,3.0
202,1379,,262,4.0,361,3.0,974,4.0
127,1570,4.0,1619,5.0,149,,558,4.0
144,272,,1267,3.0,1013,3.0,524,4.0
11,832,3.0,1556,,1317,5.0,1450,4.0
44,146,5.0,1122,5.0,925,,974,4.0
203,1682,3.0,915,,1720,3.0,618,3.0
146,949,4.0,679,3.0,888,3.0,207,
81,1521,4.0,378,5.0,126,5.0,1615,
208,472,,1480,1.0,1739,4.0,540,5.0
54,1026,5.0,1587,5.0,819,,1638,3.0
81,818,,1018,5.0,1291,5.0,639,5.0
16,1364,3.0,615,4.0,331,5.0,31,4.0
81,582,4.0,1415,,856,4.0,125,4.0
49,208,,1716,2.0,309,5.0,1310,4.0
16,1649,5.0,390,3.0,678,4.0,479,2.0
51,1428,5.0,166,5.0,1578,,1005,4.0
26,1186,1.0,1573,5.0,470,3.0,1689,4.0
268,932,3.0,325,2.0,1660,,1181,2.0
11,1603,4.0,1047,5.0,1692,5.0,366,
161,897,,677,3.0,917,2.0,251,3.0
15,774,3.0,727,,971,2.0,205,5.0
68,836,,804,4.0,1301,2.0,1433,4.0
109,500,5.0,1607,5.0,937,5.0,1535,
44,785,3.0,450,,186,4.0,958,4.0
313,242,,1699,5.0,505,5.0,1659,5.0
16,1216,,39,3.0,489,4.0,1503,3.0
106,1314,1.0,1093,3.0,197,2.0,1259,2.0
8,210,4.0,994,4.0,379,,909,5.0
223,358,5.0,902,,263,4.0,1133,2.0
26,1329,5.0,293,4.0,503,,1583,5.0
202,1632,3.0,1508,,772,4.0,585,3.0
218,657,4.0,324,,1158,4.0,1415,5.0
61,754,,1395,4.0,265,5.0,1326,4.0
215,1169,3.0,1586,,717,4.0,1631,4.0
49,193,5.0,898,5.0,1731,,591,5.0
33,1753,,1017,4.0,909,3.0,46,5.0
15,1601,3.0,390,3.0,552,4.0,619,4.0
43,1186,5.0,1682,5.0,775,4.0,921,5.0
51,1280,4.0,1243,3.0,364,5.0,1102,5.0
15,176,3.0,133,4.0,1750,5.0,1500,5.0
193,466,5.0,1750,4.0,1592,4.0,1419,
68,1041,5.0,819,4.0,804,4.0,1657,
54,646,4.0,1722,5.0,1147,,779,5.0
51,227,5.0,1480,,905,5.0,747,5.0
15,389,,439,5.0,1240,5.0,619,4.0
209,465,,744,5.0,571,4.0,254,3.0
69,501,4.0,101,,806,5.0,1433,5.0
23,1076,5.0,1688,5.0,971,5.0,445,
44,1618,2.0,1330,,1556,5.0,535,1.0
85,1665,,1637,4.0,330,5.0,733,4.0
44,770,,772,5.0,1559,3.0,686,4.0
61,1588,5.0,1416,,681,4.0,1503,5.0
296,1026,5.0,679,5.0,699,,555,2.0
61,1488,4.0,440,4.0,41,,123,5.0
26,229,4.0,1273,5.0,1195,4.0,79,
234,596,,968,4.0,987,5.0,1467,5.0
246,128,1.0,1704,,572,4.0,1694,4.0
107,1332,,1621,4.0,1030,4.0,555,4.0
10,1093,3.0,1399,3.0,1211,,1195,3.0
222,1664,,293,3.0,1417,3.0,1646,4.0
11,1045,,1270,5.0,968,4.0,426,5.0
1,560,4.0,1604,,1737,3.0,1162,5.0
16,1714,4.0,1572,,1317,4.0,459,5.0
16,1505,,1426,3.0,1753,5.0,1036,5.0
81,1457,,1458,5.0,903,5.0,887,5.0
129,884,5.0,572,5.0,1453,4.0,1613,5.0
128,483,5.0,149,,1334,4.0,314,5.0
23,1073,5.0,1201,,855,5.0,447,5.0
157,19,4.0,778,,1386,4.0,1183,5.0
109,260,,199,5.0,616,3.0,124,3.0
358,1394,,1652,4.0,1054,3.0,1103,4.0
183,1104,,897,5.0,1748,5.0,159,4.0
23,24,,361,4.0,430,3.0,1471,4.0
145,513,3.0,1411,3.0,324,4.0,475,
0,1270,2.0,1432,3.0,316,,1629,3.0
16,1616,4.0,819,2.0,72,3.0,1069,
8,532,4.0,762,4.0,1133,,1246,4.0
16,1446,,1544,3.0,109,3.0,365,5.0
166,1270,1.0,567,4.0,1612,3.0,351,4.0
298,1664,3.0,1480,4.0,233,5.0,1690,
11,1285,,1561,5.0,762,5.0,1454,3.0
85,981,5.0,520,4.0,620,3.0,1055,
49,1333,4.0,967,5.0,396,,1199,4.0
62,304,,434,4.0,1108,5.0,1182,4.0
129,993,5.0,771,,868,5.0,1436,3.0
26,400,,928,5.0,296,5.0,109,3.0
208,1331,,1013,4.0,664,4.0,540,5.0
49,1168,4.0,10,4.0,1613,,591,5.0
161,594,5.0,87,3.0,1706,,1418,3.0
8,880,5.0,728,3.0,1497,,874,3.0
85,355,,309,5.0,619,5.0,892,4.0
270,228,3.0,1588,4.0,807,,90,4.0
180,1329,3.0,1638,4.0,759,3.0,524,
23,865,5.0,306,5.0,104,,1294,5.0
16,1539,,1547,3.0,125,3.0,1597,3.0
15,1232,,755,4.0,260,5.0,495,4.0
15,1269,5.0,886,5.0,664,,813,4.0
81,1344,5.0,726,3.0,124,5.0,157,5.0
85,1400,4.0,1196,,828,2.0,733,4.0
42,130,,1603,3.0,52,5.0,1172,3.0
23,114,4.0,1635,3.0,518,,585,5.0
11,339,,3,5.0,792,4.0,511,5.0
21,1460,5.0,489,2.0,955,,1341,2.0
193,537,,298,5.0,11,4.0,1071,5.0
44,225,5.0,1042,4.0,530,4.0,1591,3.0
209,72,,632,3.0,78,3.0,319,4.0
38,289,5.0,1733,,88,5.0,1278,3.0
86,1256,4.0,1419,,92,2.0,783,4.0
49,1270,4.0,907,4.0,1196,,1295,4.0
83,1637,,1702,4.0,1244,5.0,78,3.0
15,731,4.0,1677,3.0,1102,4.0,239,
16,1654,5.0,1495,,776,1.0,206,4.0
15,1153,5.0,1011,,1588,3.0,632,5.0
44,308,,870,4.0,9,4.0,1083,4.0
8,985,5.0,954,5.0,379,,415,3.0
44,258,5.0,293,,1688,3.0,316,4.0
127,16,3.0,721,,1013,5.0,758,5.0
16,704,,883,3.0,985,3.0,733,3.0
180,1539,3.0,643,4.0,1242,4.0,862,4.0
23,1588,3.0,1531,5.0,1407,,1295,4.0
48,18,5.0,1507,4.0,1300,5.0,1321,
23,481,,1617,5.0,1153,4.0,946,5.0
161,594,5.0,582,,1193,4.0,251,3.0
379,101,3.0,759,3.0,1642,2.0,1691,
208,1026,5.0,1210,3.0,12,,1599,5.0
15,9,5.0,300,5.0,1148,4.0,1614,
1,145,4.0,982,4.0,860,4.0,798,
132,1606,1.0,552,,1244,4.0,1070,2.0
438,146,4.0,1285,3.0,585,,748,5.0
86,993,,657,5.0,760,3.0,555,5.0
354,1585,5.0,1038,,254,3.0,191,4.0
76,1057,5.0,971,4.0,1230,5.0,30,
83,321,3.0,1084,4.0,637,5.0,125,
15,246,3.0,1194,5.0,1150,5.0,1694,4.0
11,456,2.0,138,4.0,74,1.0,1646,
209,1665,,1441,3.0,708,4.0,1610,4.0
49,1425,5.0,882,3.0,1652,,990,4.0
16,1731,1.0,165,1.0,1721,2.0,1147,
85,1748,5.0,37,,1479,3.0,607,5.0
8,371,5.0,1177,4.0,58,,1611,5.0
51,146,5.0,1402,,1243,3.0,877,5.0
183,1747,4.0,1177,4.0,1611,4.0,924,
61,227,1.0,876,4.0,973,5.0,141,
119,1520,4.0,337,4.0,1702,,1564,4.0
32,33,5.0,604,4.0,126,,558,3.0
44,768,3.0,1121,3.0,932,5.0,1286,
23,992,,1180,4.0,1454,5.0,655,4.0
210,406,5.0,874,5.0,795,4.0,798,
1,339,,1027,5.0,218,2.0,1101,2.0
1,883,4.0,1748,5.0,1350,,157,4.0
129,1024,5.0,1170,4.0,1331,,508,5.0
11,512,4.0,1617,3.0,1293,4.0,1069,
172,1665,,1095,5.0,251,4.0,286,3.0
0,112,4.0,1621,,759,2.0,602,1.0
183,1651,5.0,521,5.0,889,5.0,1310,4.0
23,737,5.0,525,5.0,845,5.0,1229,
106,1154,5.0,1523,4.0,1252,3.0,1294,
447,1637,4.0,1674,4.0,892,,845,4.0
30,707,4.0,1651,,1062,4.0,554,5.0
44,498,4.0,802,,1079,4.0,1049,4.0
122,41,,202,4.0,540,2.0,141,5.0
43,353,5.0,920,,921,5.0,59,3.0
40,996,4.0,473,5.0,507,5.0,204,
129,1381,5.0,890,3.0,1084,5.0,142,
172,914,,1095,5.0,477,4.0,909,1.0
183,977,5.0,1015,,939,3.0,589,4.0
164,1105,4.0,1559,4.0,523,,1407,3.0
136,1160,1.0,296,,219,3.0,1358,1.0
393,244,4.0,71,3.0,350,,1182,4.0
537,52,3.0,953,,218,4.0,1594,2.0
222,1267,2.0,121,,1355,4.0,716,4.0
180,1651,4.0,1300,3.0,86,,1307,4.0
598,1122,3.0,501,,759,2.0,175,5.0
1,1120,,1433,3.0,922,3.0,459,2.0
23,417,3.0,197,2.0,1317,5.0,487,
124,1169,5.0,1619,5.0,149,,1679,3.0
143,1392,,932,3.0,1044,5.0,1054,2.0
200,1398,4.0,1015,5.0,520,4.0,1273,
209,1202,,741,3.0,78,3.0,1278,2.0
23,1,3.0,1587,5.0,1731,4.0,531,
43,1520,4.0,444,4.0,924,4.0,1119,
16,3,5.0,135,,493,4.0,319,4.0
214,822,4.0,1415,3.0,138,,607,5.0
1,67,,1079,2.0,1546,4.0,458,4.0
44,168,4.0,1212,,1278,5.0,447,5.0
85,1377,4.0,1237,,361,5.0,639,5.0
16,1506,4.0,1606,4.0,203,3.0,1004,
16,867,3.0,486,3.0,1181,5.0,1486,
190,1250,3.0,101,2.0,731,4.0,1116,
15,692,3.0,711,5.0,29,4.0,701,
364,848,4.0,1109,,1093,4.0,1470,2.0
282,1168,4.0,1395,4.0,1315,4.0,772,
190,548,3.0,535,4.0,874,4.0,1373,
208,1072,4.0,65,5.0,918,,734,5.0
239,1301,4.0,1077,5.0,1334,4.0,232,
193,464,,419,4.0,1593,2.0,1052,4.0
145,1634,4.0,298,,1195,2.0,604,3.0
81,1184,3.0,272,,803,5.0,950,4.0
44,980,4.0,1176,4.0,428,4.0,447,5.0
127,1409,5.0,1634,3.0,859,,175,5.0
11,370,,423,2.0,519,4.0,511,5.0
83,258,,964,4.0,420,5.0,207,4.0
208,594,5.0,499,,326,4.0,734,5.0
190,1554,4.0,835,4.0,949,3.0,173,
81,2,3.0,435,5.0,21,,1253,5.0
44,547,4.0,499,3.0,972,4.0,638,4.0
15,419,3.0,1668,3.0,1333,4.0,713,4.0
38,146,5.0,1748,2.0,981,,166,5.0
430,434,1.0,357,2.0,454,5.0,1419,
61,1270,4.0,1654,4.0,1230,5.0,559,
44,374,,967,5.0,1371,4.0,1103,4.0
129,145,3.0,1651,5.0,1588,5.0,1704,
127,1300,4.0,197,3.0,1325,,829,2.0
71,1571,5.0,1737,5.0,1210,4.0,443,
223,1606,5.0,967,4.0,520,4.0,1338,
8,768,,517,4.0,1144,4.0,1752,5.0
246,657,3.0,709,,232,5.0,108,3.0
16,868,5.0,103,4.0,186,4.0,415,3.0
42,131,,1564,4.0,1004,5.0,1646,5.0
143,616,,762,1.0,219,4.0,1135,3.0
16,1057,4.0,565,,600,2.0,74,3.0
128,197,,1255,5.0,184,4.0,1149,4.0
62,1536,2.0,499,,1640,5.0,794,4.0
26,981,3.0,1549,,189,3.0,1310,3.0
44,1696,5.0,1186,4.0,18,4.0,251,4.0
43,1360,5.0,1591,4.0,632,4.0,783,
15,85,,602,3.0,411,5.0,555,4.0
85,49,5.0,962,5.0,1410,,1014,4.0
141,97,3.0,1638,2.0,1254,4.0,1526,
190,1636,,967,5.0,1160,4.0,1001,4.0
26,900,3.0,1495,5.0,1707,4.0,830,
62,36,,6,3.0,603,5.0,494,4.0
181,1170,3.0,420,2.0,1051,1.0,684,
81,537,5.0,1177,5.0,970,5.0,651,4.0
119,1121,4.0,710,,761,5.0,143,3.0
129,1059,5.0,244,5.0,826,5.0,1084,5.0
62,1043,3.0,1124,,823,5.0,1403,3.0
15,884,3.0,309,5.0,955,5.0,126,
190,196,,949,3.0,650,4.0,494,4.0
266,1025,,806,2.0,793,4.0,1534,3.0
51,39,5.0,1641,,876,3.0,1422,3.0
49,1105,1.0,517,4.0,1304,5.0,109,
40,455,5.0,1223,4.0,940,,44,5.0
