item,user-1,rating-1,user-2,rating-2,user-3,rating-3
43,963,5.0,122,4.0,1005,
50,1552,3.0,184,,120,4.0
16,1360,3.0,448,3.0,776,1.0
28,1650,,572,5.0,1694,4.0
156,1735,,889,4.0,1419,4.0
44,96,,1249,3.0,1685,5.0
225,1479,4.0,25,5.0,189,
122,1395,3.0,997,4.0,666,
30,1380,4.0,455,4.0,1453,
238,1541,,744,5.0,1274,5.0
54,759,4.0,872,,221,5.0
15,352,,675,5.0,141,5.0
219,788,4.0,826,,574,4.0
107,697,4.0,1179,,1357,5.0
129,1460,3.0,9,5.0,286,
290,864,3.0,498,,603,3.0
36,561,3.0,1025,1.0,1069,
93,405,4.0,789,,749,3.0
15,530,4.0,1095,5.0,344,5.0
16,951,,1146,4.0,1548,1.0
183,1396,3.0,795,5.0,269,5.0
180,58,4.0,1450,4.0,636,2.0
81,34,4.0,1426,,860,5.0
16,1440,3.0,666,4.0,815,3.0
193,752,5.0,1282,3.0,923,
23,883,5.0,1589,4.0,1358,5.0
19,912,1.0,1282,4.0,984,
294,853,4.0,1287,,204,2.0
64,935,3.0,1372,,1727,3.0
374,486,3.0,648,4.0,1389,
471,627,1.0,772,4.0,462,
293,1186,3.0,66,,1652,4.0
180,1226,,1021,3.0,1534,3.0
234,417,5.0,967,5.0,827,
23,1251,,1017,4.0,29,4.0
1,1732,3.0,72,1.0,872,5.0
127,1285,5.0,887,,1006,5.0
81,516,2.0,550,5.0,1462,
2,65,,1381,5.0,1334,4.0
452,836,3.0,1356,3.0,542,3.0
119,208,,758,5.0,1576,4.0
25,1248,4.0,156,3.0,1276,1.0
134,1570,4.0,301,3.0,655,
107,707,,1093,5.0,1694,4.0
31,227,5.0,1492,,429,5.0
200,1538,,1259,5.0,365,4.0
375,306,3.0,409,,380,4.0
310,310,4.0,1322,4.0,378,
162,1361,,228,3.0,603,4.0
562,1744,,1303,3.0,1084,2.0
11,582,4.0,615,,1708,4.0
136,1666,4.0,230,3.0,527,
40,1701,,455,5.0,1679,2.0
145,963,4.0,259,3.0,616,4.0
205,453,2.0,325,3.0,1367,
16,515,4.0,1735,,815,3.0
110,477,1.0,94,,1567,4.0
340,69,2.0,1373,,1374,1.0
375,1368,5.0,683,,1278,5.0
16,336,3.0,1303,3.0,873,
313,50,,1659,5.0,1148,4.0
161,736,,1078,1.0,1374,2.0
0,755,3.0,263,4.0,841,
127,64,5.0,1330,,1588,3.0
174,855,4.0,1115,,972,4.0
152,409,5.0,1563,5.0,863,
122,899,,997,4.0,167,3.0
69,244,,124,3.0,831,5.0
61,850,4.0,522,,1724,4.0
558,1713,2.0,1159,,1017,4.0
109,981,,311,5.0,1455,5.0
51,976,5.0,276,5.0,301,
23,1616,4.0,851,5.0,463,
122,531,,1381,4.0,602,5.0
62,1573,,681,5.0,410,3.0
136,1457,,434,2.0,454,2.0
149,167,5.0,269,5.0,814,
282,1603,4.0,1733,,281,1.0
16,1714,4.0,331,5.0,92,
193,710,3.0,1014,3.0,557,
8,336,4.0,451,4.0,207,3.0
62,592,5.0,1352,1.0,571,
34,1381,4.0,583,4.0,1563,
257,672,,80,3.0,394,2.0
425,1666,,1410,1.0,1599,3.0
15,603,5.0,379,,1629,5.0
36,864,4.0,433,,1094,3.0
44,1267,4.0,1076,,1303,5.0
51,896,,1628,4.0,1613,5.0
1,1650,,1047,3.0,1020,3.0
169,265,,59,3.0,1679,5.0
81,528,5.0,674,5.0,649,
26,1394,4.0,1336,4.0,814,
381,306,,738,4.0,1631,4.0
43,167,5.0,890,5.0,1402,
135,272,5.0,620,3.0,1054,4.0
166,1169,,1542,2.0,585,2.0
152,48,,1658,5.0,107,4.0
772,585,2.0,459,2.0,1356,
26,504,3.0,137,5.0,686,4.0
111,1330,,280,5.0,1421,4.0
11,998,3.0,505,5.0,1454,3.0
129,66,,1670,4.0,1307,5.0
180,753,2.0,1714,5.0,201,
49,1507,4.0,452,5.0,110,
537,595,,1428,5.0,236,4.0
198,284,4.0,1132,,815,2.0
27,1129,4.0,1579,3.0,684,
11,856,5.0,1292,5.0,1565,4.0
129,968,5.0,712,4.0,1673,
219,1537,,1170,3.0,1624,3.0
268,513,3.0,1543,,1086,3.0
266,705,3.0,641,,1544,4.0
44,1495,3.0,362,,1581,4.0
234,1474,5.0,499,,20,5.0
0,337,4.0,232,4.0,1358,
133,1201,4.0,1526,,602,1.0
44,657,5.0,200,3.0,140,
183,1200,,866,3.0,1078,2.0
319,1652,,1545,1.0,1198,5.0
102,353,4.0,1203,4.0,92,
36,184,,1194,3.0,1164,3.0
102,178,4.0,547,,758,4.0
208,1075,5.0,970,5.0,1354,
69,1665,,1574,4.0,1016,5.0
839,1636,,231,1.0,842,2.0
83,120,,1292,5.0,1391,5.0
113,196,,548,5.0,1468,5.0
209,144,,976,3.0,1077,4.0
69,1588,4.0,133,4.0,1400,4.0
515,281,1.0,1084,3.0,877,
69,513,,519,5.0,954,5.0
159,277,3.0,1642,3.0,1531,
377,593,,87,4.0,1193,4.0
352,258,4.0,378,3.0,1467,
280,1608,3.0,264,,859,2.0
200,1169,4.0,1364,4.0,844,4.0
48,136,4.0,557,,191,5.0
174,359,,1047,3.0,378,4.0
129,1088,,876,4.0,973,5.0
106,1536,,1156,2.0,1052,4.0
216,387,4.0,1415,4.0,1724,
39,21,,618,3.0,75,4.0
208,1026,5.0,853,5.0,136,3.0
238,933,3.0,1659,,828,4.0
27,1122,1.0,418,4.0,1359,
63,1137,3.0,967,5.0,393,
210,996,4.0,1578,5.0,700,
134,369,,1315,4.0,500,5.0
111,803,3.0,405,5.0,154,3.0
183,1282,4.0,978,3.0,985,4.0
244,52,3.0,1593,,364,3.0
143,548,3.0,443,4.0,943,2.0
238,277,3.0,1415,5.0,1705,
197,980,,1380,3.0,1606,5.0
85,455,3.0,87,2.0,137,
207,1123,4.0,1193,4.0,1324,
43,1698,5.0,1034,4.0,654,
54,1688,1.0,1337,3.0,1065,5.0
571,1272,,585,2.0,1001,3.0
37,1608,3.0,78,3.0,703,
152,1426,4.0,533,,894,3.0
127,51,4.0,1495,,1259,1.0
202,773,3.0,311,4.0,910,
26,312,,125,5.0,1629,5.0
97,1745,2.0,598,5.0,314,
26,242,,310,4.0,311,5.0
25,1237,3.0,453,4.0,462,
61,1328,4.0,631,4.0,1742,
36,453,3.0,1391,4.0,1711,3.0
85,640,,1184,3.0,804,1.0
68,494,,1694,4.0,815,1.0
54,800,,849,4.0,183,1.0
49,770,,456,4.0,1720,2.0
119,949,4.0,1609,4.0,141,
207,1610,,1374,1.0,319,2.0
231,274,4.0,187,,462,5.0
15,54,5.0,40,,170,5.0
269,100,,842,2.0,1307,1.0
207,937,3.0,1017,,141,2.0
44,468,5.0,484,5.0,888,3.0
36,1235,5.0,1012,4.0,1401,
14,1654,3.0,1513,3.0,331,
513,337,,231,5.0,1180,4.0
164,1122,2.0,1363,,125,3.0
127,1525,,1701,4.0,1049,4.0
71,275,,1461,4.0,1497,3.0
113,227,5.0,726,4.0,454,
405,865,4.0,1074,,20,4.0
248,865,5.0,1109,,197,4.0
230,1368,,301,5.0,607,5.0
86,1382,,988,1.0,828,3.0
85,87,2.0,1658,4.0,287,
425,929,4.0,369,4.0,1542,
197,145,4.0,1657,,1006,3.0
129,801,,1731,3.0,1687,3.0
212,227,4.0,1238,,1711,4.0
132,632,3.0,635,,717,4.0
27,1184,3.0,740,4.0,687,
44,868,3.0,1449,4.0,479,
120,864,4.0,26,,1070,3.0
129,1494,5.0,1623,4.0,1560,
97,132,,1611,3.0,461,4.0
81,312,,1642,3.0,1389,5.0
296,1184,5.0,133,,1610,3.0
124,800,2.0,844,4.0,1534,
193,1377,5.0,899,,845,5.0
42,1265,5.0,1257,,284,5.0
68,1747,4.0,339,,855,5.0
25,144,3.0,917,4.0,966,
604,438,,1160,2.0,589,4.0
106,1206,,1158,2.0,1128,5.0
274,1480,4.0,1609,5.0,155,
129,995,5.0,967,5.0,617,
776,200,,603,2.0,1756,1.0
81,965,3.0,13,5.0,1534,5.0
129,36,5.0,793,5.0,1755,
322,277,4.0,103,4.0,1626,
178,1195,3.0,109,4.0,1101,
149,657,5.0,806,2.0,1017,4.0
167,1253,2.0,325,2.0,187,
26,1024,,374,5.0,792,4.0
193,304,,1265,5.0,1294,4.0
129,753,5.0,1299,5.0,1608,3.0
190,1318,4.0,1370,,269,4.0
272,385,5.0,1028,,1598,4.0
177,1472,4.0,1492,5.0,13,
83,41,4.0,986,,415,4.0
208,530,4.0,1172,,972,5.0
196,1460,3.0,1528,,78,2.0
128,1046,4.0,664,3.0,319,
257,80,3.0,456,3.0,958,2.0
61,177,4.0,1747,5.0,1684,
11,1072,4.0,1124,4.0,523,4.0
166,917,4.0,1559,4.0,1583,
208,82,5.0,373,,1222,3.0
11,532,3.0,277,5.0,1013,3.0
81,1538,3.0,1445,,136,4.0
44,881,5.0,562,,254,4.0
0,1312,,434,4.0,669,3.0
10,1512,,1437,4.0,1102,5.0
97,96,,1254,2.0,1611,3.0
131,1210,3.0,558,5.0,655,
281,520,3.0,1597,4.0,1167,
32,939,2.0,909,,751,5.0
51,834,3.0,532,4.0,1484,
49,1233,,1554,4.0,1207,3.0
527,44,4.0,461,5.0,1407,
234,995,4.0,874,5.0,539,
44,795,3.0,828,3.0,1615,2.0
81,1076,5.0,1032,,905,4.0
16,626,3.0,1207,,604,3.0
62,615,5.0,42,,1066,3.0
266,520,4.0,857,1.0,1386,
219,1680,,1192,4.0,424,4.0
54,1056,5.0,1654,4.0,873,3.0
377,243,,1078,3.0,1036,3.0
200,408,,1049,3.0,558,4.0
27,1024,3.0,834,4.0,1625,
2,146,4.0,1523,5.0,1498,
209,1047,2.0,494,4.0,1182,
222,884,3.0,1402,5.0,171,
201,1616,2.0,4,,136,4.0
38,1392,,917,4.0,360,4.0
52,688,,1329,3.0,553,3.0
270,1169,4.0,379,,717,5.0
86,544,,405,3.0,1180,5.0
15,769,,760,5.0,1327,4.0
200,1141,,1433,4.0,188,5.0
208,1205,5.0,1077,5.0,985,4.0
228,1331,1.0,1374,,607,5.0
26,964,,1334,5.0,553,5.0
146,772,3.0,1304,,1450,3.0
44,1014,5.0,535,1.0,1447,
8,497,4.0,33,5.0,133,5.0
223,1072,4.0,1068,1.0,638,
149,1411,,1307,5.0,683,3.0
81,880,5.0,1572,2.0,1470,
310,1282,4.0,786,,249,5.0
27,576,3.0,819,,1099,4.0
90,1136,4.0,1168,,977,4.0
11,80,3.0,491,5.0,45,
11,913,3.0,882,,824,2.0
37,20,5.0,247,,1017,3.0
205,1600,,502,3.0,299,3.0
210,177,4.0,697,4.0,878,
105,1441,3.0,1589,,363,5.0
44,1395,4.0,1128,4.0,862,
246,1587,3.0,22,,972,3.0
8,871,,905,5.0,154,3.0
15,24,5.0,860,5.0,719,
44,877,5.0,734,4.0,1407,5.0
49,1105,1.0,486,4.0,575,3.0
105,823,,1273,4.0,1307,2.0
283,1713,3.0,795,4.0,923,
208,1301,5.0,1559,4.0,585,3.0
72,97,3.0,293,4.0,552,
0,1072,5.0,226,,1608,4.0
246,408,,88,5.0,1518,4.0
228,209,,603,5.0,1307,3.0
11,737,,441,4.0,847,3.0
183,211,,567,3.0,605,3.0
49,50,,1188,3.0,1194,5.0
129,289,5.0,899,,1059,5.0
8,961,5.0,1270,4.0,972,5.0
414,1505,3.0,1282,4.0,648,
61,1329,5.0,505,5.0,1597,
9,418,4.0,963,5.0,948,
719,1588,3.0,1207,,1068,4.0
136,577,1.0,197,,1662,3.0
177,679,2.0,749,,1357,2.0
8,1504,4.0,968,5.0,1405,5.0
392,406,5.0,1128,,1562,4.0
43,49,5.0,616,3.0,154,4.0
208,950,,998,3.0,942,4.0
97,277,2.0,207,,1071,3.0
54,1014,5.0,216,,1131,5.0
8,1686,4.0,854,,124,4.0
42,1746,3.0,776,,280,4.0
49,1265,,999,5.0,1239,5.0
415,1313,5.0,284,,1374,2.0
1,1251,5.0,372,4.0,167,5.0
48,1137,5.0,67,,1032,4.0
106,1170,4.0,1561,5.0,303,
43,66,,1031,4.0,1294,4.0
105,450,5.0,1695,2.0,79,
113,705,4.0,897,4.0,1738,
152,1389,3.0,1629,,1054,4.0
248,960,,914,4.0,47,4.0
181,816,2.0,325,2.0,1496,
83,33,,276,4.0,281,4.0
272,578,4.0,820,3.0,925,
26,1381,5.0,1207,4.0,1640,
152,1473,,1314,4.0,1524,4.0
27,1169,3.0,114,4.0,749,
16,1205,4.0,1228,4.0,797,
193,594,5.0,920,,942,5.0
391,1009,,1606,4.0,422,5.0
81,1300,4.0,763,5.0,1596,5.0
35,1228,,333,4.0,1006,5.0
219,1059,3.0,1222,3.0,281,3.0
185,1090,4.0,1171,,1181,3.0
227,1364,1.0,693,,424,1.0
219,1031,,603,4.0,1451,5.0
129,1701,,56,4.0,889,5.0
200,1606,4.0,731,3.0,1084,3.0
128,562,5.0,1285,,1357,4.0
200,326,5.0,493,,479,5.0
8,983,5.0,249,3.0,494,5.0
127,1328,5.0,1717,,281,5.0
197,107,3.0,1374,2.0,751,
44,966,,939,4.0,1067,5.0
109,644,3.0,968,4.0,29,
81,211,,4,5.0,1061,5.0
208,392,,890,4.0,1757,4.0
436,928,4.0,1541,5.0,1304,
63,136,4.0,648,,1327,4.0
268,1600,,1747,3.0,1102,4.0
358,64,4.0,265,,1054,3.0
73,434,,615,5.0,1180,3.0
51,485,,214,5.0,590,4.0
44,1696,5.0,34,5.0,523,3.0
219,400,,1055,5.0,159,3.0
96,1187,,1013,4.0,988,5.0
213,86,,311,4.0,906,3.0
495,496,,1621,3.0,717,4.0
16,881,3.0,1633,,1401,3.0
223,65,,631,5.0,1177,3.0
210,51,4.0,421,,1303,4.0
38,512,,987,5.0,365,3.0
49,832,4.0,632,,1103,4.0
119,101,2.0,806,2.0,6,
48,467,4.0,772,5.0,22,
16,336,3.0,1489,2.0,1654,5.0
38,755,4.0,348,,958,3.0
44,80,,708,1.0,636,3.0
208,1113,4.0,762,4.0,495,
200,16,4.0,180,,974,3.0
114,324,3.0,444,3.0,1261,
81,1352,,1114,4.0,1711,3.0
81,1568,,1336,5.0,269,5.0
42,192,2.0,357,3.0,600,
129,118,,1112,3.0,1676,4.0
39,1090,3.0,452,5.0,873,
25,626,5.0,277,4.0,602,2.0
49,433,,673,3.0,351,4.0
71,1176,,537,4.0,1274,5.0
51,1428,5.0,201,,1711,5.0
54,835,4.0,309,5.0,809,
44,274,,1653,4.0,1551,4.0
185,96,,648,5.0,1642,3.0
33,228,2.0,1052,4.0,1518,
16,1121,,1317,4.0,126,5.0
193,1041,5.0,437,,1017,5.0
43,132,4.0,552,5.0,538,
19,1011,4.0,262,4.0,1688,
92,1491,,406,3.0,758,3.0
8,532,4.0,1366,3.0,797,
1,337,,1309,5.0,623,4.0
81,801,,588,5.0,974,5.0
122,265,4.0,41,,1275,4.0
518,1181,5.0,110,,623,4.0
8,732,4.0,1756,4.0,799,
69,52,5.0,1093,5.0,1125,
149,1060,5.0,1593,2.0,543,
89,1479,2.0,471,2.0,814,
54,965,4.0,1386,,763,5.0
36,586,,874,3.0,367,4.0
51,1638,4.0,120,1.0,972,
225,1559,5.0,1243,3.0,1068,
127,1475,4.0,651,,843,5.0
109,1463,5.0,554,4.0,813,
26,385,,1235,3.0,755,5.0
23,1440,,1620,4.0,822,4.0
105,865,1.0,1101,,831,4.0
107,1254,3.0,1259,4.0,1148,
23,1541,,619,4.0,31,5.0
197,897,2.0,1074,,996,3.0
1,18,3.0,627,,508,4.0
16,34,4.0,982,5.0,287,2.0
11,485,4.0,922,4.0,717,5.0
223,250,,1550,3.0,1599,3.0
51,576,4.0,947,5.0,3,
153,1139,,455,2.0,814,3.0
15,627,,1558,5.0,604,4.0
119,835,4.0,1083,5.0,1695,
150,744,,392,1.0,106,2.0
113,1664,4.0,227,5.0,1258,
149,1635,2.0,276,4.0,86,4.0
62,881,5.0,1315,3.0,1110,
127,1665,,140,5.0,398,4.0
205,417,3.0,583,,1563,4.0
212,9,4.0,254,3.0,782,
71,1669,4.0,1724,,1309,5.0
23,1016,5.0,985,5.0,955,5.0
128,1490,3.0,532,4.0,875,
1,405,4.0,423,3.0,1023,5.0
81,1076,5.0,981,4.0,687,
415,1415,,999,3.0,1016,4.0
209,1649,5.0,1091,5.0,45,
62,678,,728,4.0,410,3.0
21,336,,133,4.0,1655,4.0
19,256,,229,3.0,598,4.0
81,948,,1446,4.0,1583,5.0
282,788,5.0,1738,,650,3.0
352,258,4.0,212,3.0,222,
209,263,4.0,663,,269,2.0
43,1122,3.0,626,3.0,179,
223,1528,4.0,379,5.0,1437,
274,865,3.0,1169,,970,5.0
1,1713,3.0,1708,3.0,381,
8,66,,406,4.0,90,5.0
16,225,,632,4.0,892,4.0
15,793,,890,4.0,1531,5.0
81,1013,5.0,230,4.0,506,5.0
281,513,4.0,1091,3.0,1343,
415,1556,4.0,599,3.0,639,5.0
541,1728,4.0,1605,,1738,4.0
26,725,,829,4.0,1119,3.0
282,1396,2.0,1125,5.0,1190,
86,1170,4.0,1129,3.0,1437,
274,663,,520,3.0,523,2.0
49,1588,5.0,535,5.0,1740,
85,54,3.0,73,,1405,5.0
190,1606,5.0,761,,153,4.0
15,102,,507,4.0,1372,5.0
193,1079,5.0,535,3.0,1273,
149,65,,6,4.0,1194,4.0
0,1265,5.0,571,4.0,605,5.0
35,834,4.0,1239,,1423,5.0
61,1072,3.0,484,,553,4.0
33,631,5.0,778,,319,4.0
44,1664,4.0,616,5.0,1048,
1,856,2.0,571,3.0,1180,
129,772,5.0,1127,,1096,4.0
287,385,,1091,4.0,1615,3.0
69,449,,1638,5.0,489,5.0
54,1090,5.0,251,5.0,332,3.0
177,913,4.0,1449,3.0,250,
183,1602,,228,3.0,377,5.0
172,1558,,796,4.0,1295,2.0
225,865,5.0,902,,123,4.0
71,1473,5.0,1121,,40,5.0
375,805,2.0,1241,4.0,1195,
84,996,3.0,1546,5.0,1709,
193,1345,4.0,817,3.0,788,
193,1505,4.0,643,5.0,1247,
183,83,5.0,166,5.0,1326,
438,483,5.0,1142,,1337,5.0
197,1010,4.0,163,3.0,329,3.0
54,513,4.0,1131,5.0,206,5.0
40,961,5.0,18,5.0,1443,
81,419,4.0,1757,4.0,303,4.0
129,344,,601,3.0,191,4.0
206,1667,4.0,1363,,1433,2.0
11,322,3.0,1586,4.0,1399,
532,276,,1628,3.0,93,5.0
69,1680,4.0,1252,5.0,367,
61,1122,2.0,4,,1321,5.0
634,1093,1.0,933,,1084,2.0
85,1159,,875,5.0,236,4.0
86,419,2.0,1479,3.0,187,
255,200,,520,4.0,717,4.0
33,1360,,901,5.0,1709,4.0
15,834,3.0,500,5.0,1017,
108,965,5.0,1751,4.0,1548,
213,166,5.0,1239,5.0,872,
208,978,4.0,475,,365,5.0
317,453,4.0,1017,3.0,1708,
38,1337,5.0,1659,,191,5.0
282,594,4.0,788,5.0,186,4.0
202,1157,4.0,1237,,280,4.0
236,288,5.0,771,,936,4.0
38,1416,,696,4.0,873,5.0
1,83,2.0,1354,,666,4.0
222,217,4.0,1693,,334,5.0
446,532,,1387,5.0,959,4.0
81,321,3.0,698,,911,4.0
11,456,2.0,90,,1695,3.0
379,833,4.0,1021,,686,5.0
214,167,4.0,761,2.0,1562,
127,835,5.0,214,,831,4.0
161,817,2.0,433,4.0,111,
145,1154,5.0,87,4.0,573,
44,246,5.0,1303,5.0,1229,
21,368,,1698,5.0,1711,3.0
8,1752,5.0,157,,158,5.0
51,1440,5.0,276,5.0,741,5.0
362,90,,572,4.0,908,4.0
468,688,,576,3.0,475,4.0
11,1260,3.0,124,4.0,269,3.0
532,679,5.0,825,,554,5.0
282,147,,932,5.0,826,4.0
200,1600,,770,4.0,1098,3.0
266,820,3.0,248,4.0,1085,
713,1314,4.0,1034,,844,4.0
23,865,5.0,930,,627,4.0
222,947,4.0,1309,,1550,3.0
358,1170,4.0,1026,5.0,1573,5.0
85,928,4.0,443,2.0,44,4.0
44,4,,1608,4.0,415,4.0
321,1537,3.0,461,4.0,399,
124,212,4.0,117,5.0,1543,
357,456,1.0,286,,831,3.0
49,705,,1428,5.0,1542,4.0
280,881,,1621,3.0,1084,3.0
406,1331,1.0,53,,585,3.0
146,311,4.0,394,,843,4.0
81,1586,5.0,1304,4.0,895,
274,1398,4.0,1225,,251,4.0
283,1186,4.0,1539,4.0,1354,
11,789,5.0,341,5.0,855,5.0
23,784,,786,5.0,851,5.0
113,306,4.0,733,,1421,5.0
226,1285,5.0,600,,456,2.0
51,866,5.0,1203,5.0,251,5.0
210,167,4.0,396,5.0,252,
471,178,,1220,5.0,1357,4.0
296,1301,4.0,999,5.0,1737,
122,1755,,539,5.0,63,3.0
102,1017,4.0,221,4.0,767,
63,1028,4.0,795,4.0,1339,
23,722,5.0,507,5.0,878,4.0
603,150,,1240,4.0,60,5.0
208,466,5.0,1187,5.0,428,4.0
69,1733,4.0,968,4.0,1038,
48,1297,,1730,5.0,535,3.0
36,977,,114,3.0,3,3.0
51,644,,1365,5.0,855,5.0
40,160,5.0,242,,1077,5.0
86,419,2.0,1479,3.0,751,
198,1331,1.0,1444,5.0,589,
213,1475,4.0,1352,,795,3.0
207,1569,,451,4.0,269,3.0
208,1649,4.0,641,,1065,4.0
44,1312,,237,4.0,333,4.0
23,919,,732,4.0,765,5.0
113,405,3.0,1720,2.0,1071,3.0
127,1396,5.0,1209,4.0,521,
161,661,5.0,214,,1479,2.0
110,211,4.0,1514,4.0,1119,
119,1189,4.0,283,5.0,927,
42,467,3.0,1211,,1070,4.0
190,486,4.0,822,,1561,5.0
19,581,,696,3.0,558,3.0
198,1153,,1241,5.0,1450,3.0
268,1541,3.0,167,4.0,1655,
339,130,5.0,325,4.0,997,
208,1603,4.0,742,,298,4.0
375,1318,4.0,967,3.0,1705,
128,144,,997,4.0,268,4.0
39,404,,1476,5.0,713,3.0
15,1638,3.0,1275,3.0,141,5.0
51,854,,151,5.0,795,5.0
222,1280,,1417,3.0,731,4.0
154,932,,1061,4.0,351,4.0
257,1172,3.0,1270,2.0,1311,
322,1747,3.0,1226,,970,3.0
24,289,,804,2.0,459,2.0
49,1650,,1653,3.0,1576,5.0
8,545,,1285,3.0,890,4.0
129,375,,472,5.0,1466,4.0
375,1616,,657,4.0,1307,3.0
149,658,,1554,4.0,1064,3.0
209,1429,,269,2.0,718,3.0
208,979,,1175,4.0,1224,4.0
16,337,2.0,599,3.0,1196,4.0
69,1393,5.0,99,4.0,1539,
113,1195,3.0,1054,4.0,47,
85,532,4.0,874,4.0,1631,3.0
219,1428,4.0,1253,4.0,207,4.0
280,373,5.0,490,1.0,462,
214,844,3.0,1023,,271,3.0
23,1625,3.0,986,2.0,1245,
40,325,4.0,839,,1357,4.0
133,176,2.0,1203,2.0,1067,
105,294,2.0,1627,3.0,1085,
8,624,5.0,595,5.0,1704,
11,1090,,950,4.0,1021,4.0
9,1377,4.0,963,5.0,238,
120,996,3.0,1144,4.0,1278,
210,1380,5.0,1337,5.0,780,
302,1344,2.0,1664,,1188,2.0
111,961,4.0,997,4.0,270,
1,1143,,1675,4.0,1005,3.0
162,1126,,1590,4.0,1259,3.0
213,530,3.0,855,5.0,1484,
110,1747,,1223,3.0,123,3.0
16,1616,4.0,1117,,1421,5.0
574,180,,966,4.0,858,3.0
73,1544,5.0,809,5.0,1355,
15,165,,873,3.0,159,3.0
41,530,4.0,1150,4.0,687,
42,803,5.0,1587,4.0,734,
293,1297,,1738,2.0,1659,4.0
43,1040,4.0,1683,,267,5.0
592,453,3.0,1433,3.0,1166,
762,202,2.0,973,,623,1.0
144,1648,,324,3.0,1433,3.0
76,772,5.0,1417,5.0,876,
278,1028,,1399,4.0,95,3.0
257,747,4.0,1663,,799,3.0
49,160,5.0,1001,3.0,333,5.0
202,681,4.0,332,3.0,750,
32,288,5.0,646,5.0,1402,
254,898,3.0,971,,1454,4.0
85,1488,,622,1.0,303,2.0
39,1223,4.0,1433,3.0,476,
40,453,4.0,1483,,332,4.0
377,177,3.0,1333,4.0,108,
23,964,4.0,1033,4.0,559,5.0
99,1108,,1577,5.0,1295,4.0
274,666,4.0,506,4.0,124,3.0
234,978,5.0,1587,4.0,8,
26,1014,4.0,475,5.0,1343,
25,1713,1.0,418,,25,4.0
525,375,5.0,905,,281,1.0
11,66,,1448,5.0,1099,4.0
2,406,4.0,1737,4.0,1051,
113,614,4.0,1559,5.0,731,
354,229,4.0,1398,,364,5.0
223,1376,,1500,4.0,607,5.0
26,1265,5.0,1011,,168,5.0
8,1030,5.0,607,5.0,1711,
454,1698,4.0,1637,,813,4.0
20,182,4.0,187,,31,2.0
71,582,4.0,1046,4.0,1289,3.0
38,1312,,256,4.0,607,5.0
135,1110,,699,5.0,188,5.0
354,992,,1638,3.0,654,5.0
128,641,5.0,244,4.0,905,
377,708,,828,4.0,943,4.0
106,320,5.0,1458,,1479,2.0
255,259,3.0,103,4.0,93,
122,401,4.0,595,5.0,1453,
71,1426,,597,4.0,1391,4.0
119,235,,382,3.0,1278,3.0
225,1410,4.0,648,,105,5.0
219,273,4.0,986,5.0,1260,
218,306,5.0,713,3.0,237,1.0
277,1667,3.0,332,1.0,1182,
8,1344,5.0,1521,,1041,4.0
44,881,5.0,1735,1.0,847,5.0
274,1006,5.0,143,3.0,687,
38,119,,697,5.0,1195,5.0
49,790,,1047,4.0,1243,3.0
339,167,3.0,239,,911,3.0
44,644,4.0,904,3.0,650,5.0
129,1012,4.0,134,,1144,3.0
180,1587,,1193,5.0,1196,3.0
42,1579,,1100,3.0,621,3.0
11,166,5.0,1083,,939,4.0
230,1553,,1747,3.0,37,5.0
192,1604,4.0,1418,4.0,1487,
422,513,4.0,722,2.0,347,
0,615,3.0,520,2.0,1438,
81,1266,,488,4.0,31,5.0
31,724,3.0,133,3.0,858,
193,1217,5.0,82,4.0,680,
86,1601,4.0,210,4.0,1747,
57,1266,3.0,434,3.0,303,
350,1078,2.0,477,1.0,766,
81,1201,5.0,1012,5.0,157,5.0
242,139,,831,5.0,351,4.0
278,1251,5.0,328,3.0,46,
814,1282,3.0,1241,2.0,1278,
16,1216,,1443,3.0,1103,3.0
336,1474,,1480,1.0,1097,3.0
81,1456,4.0,1125,,985,5.0
234,736,3.0,818,,411,5.0
11,854,4.0,1368,4.0,617,
144,1057,3.0,488,2.0,1689,
127,1707,4.0,1262,,1615,4.0
319,306,3.0,1545,1.0,350,
246,608,,831,3.0,463,5.0
23,1376,,1170,5.0,483,3.0
216,1090,3.0,1702,4.0,668,
574,801,,101,2.0,167,3.0
270,306,3.0,804,4.0,295,
185,1488,5.0,84,,1327,4.0
33,1653,3.0,1127,,335,5.0
81,1072,5.0,387,5.0,1181,5.0
106,1730,3.0,1654,5.0,1451,5.0
146,1606,4.0,200,3.0,334,
354,645,2.0,1703,3.0,219,
48,1300,5.0,252,,237,3.0
153,947,,410,2.0,1391,1.0
190,484,4.0,1062,,639,4.0
202,1235,5.0,1446,,681,4.0
274,1649,,1732,4.0,1210,2.0
76,581,,1193,3.0,75,5.0
532,1344,4.0,274,,334,5.0
140,1559,4.0,135,,73,4.0
675,1228,3.0,1694,2.0,1679,
200,708,,603,5.0,943,4.0
15,739,,1047,5.0,840,5.0
54,1699,4.0,616,,319,2.0
213,1545,,844,2.0,1327,3.0
129,1307,5.0,908,5.0,734,5.0
25,624,,1237,3.0,831,3.0
0,405,3.0,550,3.0,1671,
38,162,3.0,164,,1020,2.0
35,1026,5.0,515,,1647,5.0
69,1010,4.0,501,4.0,712,
180,1079,5.0,879,,143,5.0
183,1125,5.0,1195,4.0,303,
379,667,,316,5.0,1564,4.0
113,948,,118,3.0,1310,4.0
16,178,,1450,4.0,1341,5.0
23,117,,1239,4.0,910,5.0
