item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
222,1729,,1425,4.0,260,,245,4.0,188,5.0,716,4.0,1645,4.0,605,4.0
49,1056,2.0,544,4.0,1332,,1190,,1207,3.0,1724,,1692,4.0,333,5.0
26,448,4.0,498,,1732,2.0,1653,5.0,839,5.0,248,,1579,5.0,1181,3.0
8,256,5.0,866,,1314,4.0,962,4.0,1672,,1674,5.0,522,4.0,621,
129,880,,165,,1319,5.0,231,3.0,1096,4.0,120,4.0,879,,1535,5.0
11,1537,,51,,1189,5.0,1737,4.0,1577,5.0,847,3.0,1087,,1295,4.0
43,1008,,484,5.0,820,5.0,678,,713,4.0,826,4.0,509,,623,4.0
42,1554,,1651,4.0,260,4.0,311,3.0,1128,5.0,920,4.0,987,,125,
8,1232,5.0,469,5.0,1557,5.0,1238,,824,4.0,1736,,1097,,1291,4.0
44,1041,4.0,803,,662,5.0,503,5.0,1064,4.0,1340,5.0,654,5.0,1406,
197,1728,4.0,1171,,789,,8,4.0,585,4.0,1066,,1565,4.0,1454,1.0
44,16,5.0,721,,919,,1418,4.0,1051,3.0,859,4.0,413,,1391,4.0
81,86,5.0,841,5.0,505,4.0,697,3.0,314,5.0,491,5.0,700,,365,
43,561,3.0,485,,1095,,1367,5.0,72,5.0,188,5.0,205,,1247,5.0
183,1712,,498,,692,5.0,516,,1047,4.0,1065,5.0,1561,4.0,1241,5.0
15,961,5.0,1398,5.0,982,,1063,,1576,4.0,1528,,1624,5.0,398,5.0
234,241,,1570,5.0,1075,4.0,1254,4.0,759,4.0,1528,3.0,1240,,1498,
8,1744,4.0,977,5.0,1617,5.0,1193,,298,,283,5.0,575,4.0,751,
23,736,5.0,641,,322,4.0,1172,4.0,1045,,1575,5.0,1626,,206,5.0
375,1698,5.0,836,,533,,616,5.0,1193,5.0,186,3.0,11,,333,3.0
15,288,4.0,150,3.0,502,3.0,522,5.0,1629,5.0,30,5.0,1662,5.0,431,
26,962,5.0,676,5.0,936,4.0,1449,,1081,4.0,202,,1210,3.0,1102,5.0
38,1441,4.0,321,3.0,1010,4.0,836,5.0,837,,106,,1052,5.0,1661,
49,736,4.0,1203,4.0,662,,1048,,1513,4.0,1242,5.0,30,5.0,1007,
23,162,,1475,4.0,1140,4.0,1572,,987,5.0,876,3.0,847,4.0,239,
223,1696,5.0,1073,5.0,882,,1732,3.0,404,,1029,,86,4.0,1103,4.0
15,1170,4.0,709,5.0,1496,,713,4.0,1403,,523,,303,4.0,479,5.0
11,370,,372,4.0,646,,969,5.0,1259,5.0,446,5.0,798,4.0,1327,4.0
16,1186,4.0,946,,949,3.0,1222,,1480,2.0,1192,,1627,3.0,815,3.0
193,1075,3.0,291,,181,,1606,4.0,936,5.0,1034,,1757,4.0,109,5.0
51,512,,1441,5.0,1297,5.0,1478,,679,5.0,810,,1564,4.0,1676,5.0
44,704,,1682,4.0,392,,361,4.0,889,,1161,3.0,378,3.0,1070,5.0
200,1568,,483,3.0,1573,4.0,1463,4.0,343,,1209,5.0,733,,462,4.0
43,16,4.0,544,,1253,5.0,358,,1159,4.0,1337,5.0,235,5.0,1179,
16,912,3.0,1377,4.0,1042,,583,,1687,,1499,2.0,860,2.0,1677,3.0
23,528,5.0,595,,697,4.0,1084,4.0,397,5.0,974,4.0,1535,4.0,1167,
49,1477,,965,3.0,231,,1304,5.0,1609,,122,5.0,1564,5.0,1581,3.0
11,1009,,1122,2.0,1459,,1603,4.0,1717,4.0,774,,423,2.0,508,5.0
15,740,5.0,836,,838,,1624,5.0,1225,5.0,1194,5.0,926,5.0,126,
208,480,5.0,922,4.0,1707,5.0,747,5.0,557,,685,2.0,93,,1278,4.0
23,497,,1026,5.0,1429,1.0,757,5.0,920,,394,4.0,206,5.0,479,
15,160,5.0,1441,5.0,578,,324,5.0,279,4.0,1195,5.0,444,3.0,766,5.0
11,1632,,97,4.0,754,,19,5.0,390,,364,5.0,1389,3.0,319,3.0
129,992,5.0,1651,5.0,1123,4.0,1333,4.0,1112,3.0,781,,878,,415,5.0
11,69,,1398,5.0,1206,1.0,183,5.0,1145,,1067,,1021,4.0,286,3.0
208,788,5.0,38,,1398,4.0,1064,,1497,4.0,281,4.0,1338,,1611,3.0
81,323,5.0,1124,,279,,1177,5.0,1066,,526,5.0,414,5.0,94,5.0
180,960,4.0,995,,1205,4.0,965,3.0,294,4.0,247,4.0,778,,607,
44,355,,1686,5.0,492,,556,,396,5.0,1501,4.0,429,5.0,847,5.0
54,1154,4.0,370,5.0,1173,3.0,1318,5.0,1734,,759,4.0,1559,,264,
180,1664,3.0,243,5.0,23,,281,3.0,9,4.0,890,,735,3.0,799,
54,1280,5.0,1121,4.0,166,5.0,503,,122,,795,4.0,125,5.0,1247,
44,1056,,656,4.0,1329,5.0,1046,,790,5.0,72,3.0,1017,5.0,842,3.0
49,144,,738,5.0,1475,5.0,948,5.0,955,5.0,1067,,781,,670,5.0
129,914,3.0,514,,787,5.0,1523,4.0,1192,,634,5.0,686,5.0,190,
16,288,3.0,945,,529,,1027,4.0,999,2.0,760,5.0,1195,,1327,4.0
8,1344,5.0,336,4.0,1632,,1019,5.0,428,,558,4.0,1502,,15,2.0
54,208,,788,5.0,758,5.0,1479,5.0,59,,1310,5.0,174,,1534,3.0
33,1684,3.0,790,,91,3.0,1564,3.0,989,,1021,3.0,733,5.0,1054,2.0
16,400,,1217,5.0,387,,1751,2.0,359,,1691,4.0,283,4.0,1711,3.0
44,1316,,8,4.0,1288,,1320,1.0,1466,3.0,763,,124,4.0,237,4.0
81,1634,5.0,1619,,1603,5.0,739,,1060,5.0,1033,4.0,733,5.0,1231,5.0
15,1024,5.0,657,4.0,662,,1111,4.0,584,,56,,106,5.0,1757,4.0
49,289,3.0,1700,,133,5.0,680,4.0,905,4.0,846,,415,3.0,1455,4.0
149,1696,4.0,288,4.0,1457,,1233,5.0,820,5.0,981,,774,,571,4.0
42,1586,5.0,1011,4.0,643,4.0,661,,149,5.0,1173,,861,,1182,4.0
129,1136,5.0,770,5.0,723,4.0,1637,5.0,1398,5.0,236,,1340,,525,
8,336,4.0,50,,242,5.0,1058,5.0,1065,5.0,201,,441,,90,5.0
23,640,5.0,737,5.0,802,5.0,1159,5.0,1688,5.0,59,,797,3.0,687,
42,144,3.0,978,5.0,756,,391,4.0,1624,,985,3.0,795,5.0,1613,
113,1058,3.0,1635,4.0,627,3.0,1158,4.0,1687,,1658,4.0,1437,,701,4.0
8,1200,2.0,418,5.0,706,,1115,,747,4.0,14,,494,5.0,830,4.0
11,1668,5.0,1174,,583,,200,3.0,555,4.0,1500,,319,3.0,191,3.0
23,1488,5.0,65,3.0,946,5.0,1318,4.0,1015,,489,5.0,1003,5.0,398,3.0
49,116,4.0,1188,3.0,87,,1642,5.0,1611,3.0,139,,555,4.0,1726,
26,610,,1748,4.0,885,4.0,1590,4.0,1400,4.0,778,,204,,205,4.0
38,1745,,1442,3.0,1539,5.0,1300,4.0,1655,3.0,1002,,942,5.0,95,
49,788,5.0,836,,58,4.0,1036,5.0,669,,1741,,1565,4.0,1342,2.0
44,48,,1234,5.0,579,4.0,420,2.0,261,3.0,262,,1239,5.0,1179,
245,176,2.0,1457,3.0,338,,488,4.0,1336,,168,3.0,238,3.0,1391,
11,16,4.0,1269,4.0,1589,,630,,1688,3.0,1592,3.0,749,4.0,1294,5.0
23,592,,1700,,1012,5.0,229,4.0,199,,824,4.0,394,4.0,460,3.0
208,1731,,612,,405,5.0,855,5.0,842,3.0,892,4.0,606,,927,5.0
15,385,5.0,881,4.0,834,3.0,1330,,118,,1095,5.0,1434,5.0,829,4.0
106,1175,,1479,2.0,1050,,1242,3.0,140,3.0,988,5.0,1615,3.0,191,3.0
62,967,5.0,1352,1.0,856,5.0,185,,378,4.0,1452,,1293,4.0,1150,
83,820,3.0,500,4.0,1124,4.0,932,,281,4.0,633,,1674,,142,4.0
49,752,,1059,3.0,420,,1685,5.0,346,,827,3.0,908,4.0,1119,4.0
11,785,5.0,820,5.0,1477,,805,,1111,5.0,391,5.0,1240,5.0,1737,4.0
113,88,3.0,25,,505,,361,3.0,922,3.0,1195,3.0,651,3.0,1647,
43,960,4.0,818,4.0,164,5.0,1733,,1687,2.0,427,4.0,815,,623,4.0
23,1619,2.0,404,,1686,3.0,599,5.0,40,,1583,4.0,111,,1471,4.0
246,576,5.0,1730,4.0,706,4.0,50,5.0,102,,638,,1406,,735,4.0
15,1233,,901,4.0,1205,5.0,1510,4.0,25,5.0,955,5.0,1404,,509,
8,1504,4.0,512,4.0,1616,,742,4.0,969,,1739,5.0,846,5.0,895,
23,1207,5.0,1223,5.0,1303,4.0,1212,5.0,924,5.0,268,5.0,1502,,527,5.0
208,1155,5.0,1240,3.0,889,5.0,121,4.0,1517,,589,4.0,366,,31,
43,337,4.0,132,4.0,981,,1253,5.0,906,5.0,764,,350,,1615,4.0
209,897,4.0,1634,2.0,294,4.0,454,,983,,311,2.0,953,,523,3.0
190,1040,,385,,834,5.0,852,5.0,484,4.0,1621,5.0,1541,,1688,2.0
43,1312,5.0,1473,,803,5.0,116,3.0,167,5.0,1049,3.0,315,5.0,1197,
11,1073,4.0,1025,5.0,1121,,1345,4.0,978,4.0,1573,,507,5.0,347,
81,786,,4,5.0,261,,1433,5.0,91,5.0,635,,1613,5.0,1391,5.0
38,449,4.0,999,3.0,8,5.0,472,,840,4.0,1721,3.0,1310,,1711,5.0
8,353,3.0,1745,4.0,898,,1282,4.0,953,,154,3.0,1546,,909,5.0
26,306,4.0,694,4.0,214,5.0,602,3.0,267,,1405,4.0,670,3.0,1551,4.0
15,1088,,418,5.0,1336,,92,,972,4.0,188,5.0,206,5.0,79,2.0
16,1680,2.0,161,,1586,5.0,1211,,573,4.0,1293,4.0,31,4.0,351,3.0
1,1440,5.0,1170,4.0,421,,71,4.0,1114,,91,2.0,1358,3.0,543,
51,1712,5.0,1252,5.0,1556,,88,,1144,2.0,1513,4.0,186,4.0,557,
11,960,,801,4.0,1732,4.0,648,,472,3.0,970,3.0,1516,,1485,3.0
23,1489,,837,4.0,1397,,473,5.0,1499,5.0,1259,3.0,1564,5.0,1390,
11,1587,5.0,789,5.0,1718,,616,4.0,1033,,587,,588,3.0,1695,3.0
193,1013,,949,4.0,1046,,1357,3.0,254,5.0,862,,1615,5.0,207,4.0
15,912,3.0,1187,4.0,52,5.0,1157,,54,5.0,168,5.0,553,,1663,4.0
23,1697,4.0,978,5.0,1076,5.0,1464,,411,5.0,1325,,269,5.0,382,
81,722,,1527,5.0,1192,,682,5.0,1546,4.0,828,3.0,782,,47,5.0
51,1523,4.0,1366,5.0,102,5.0,72,,1194,5.0,1658,5.0,490,,158,
81,97,5.0,1363,5.0,1187,,1285,,103,5.0,887,5.0,136,4.0,731,5.0
85,1185,5.0,1699,3.0,803,1.0,1284,4.0,1445,5.0,331,,1308,,1612,
49,1600,,1200,4.0,357,5.0,837,5.0,693,,604,4.0,1180,,1598,3.0
81,417,3.0,530,5.0,1475,4.0,1399,4.0,728,5.0,185,,555,5.0,1391,5.0
238,1313,5.0,1169,4.0,19,4.0,309,4.0,901,,151,,296,,1102,5.0
393,544,,1697,,693,,1334,3.0,967,3.0,1000,1.0,618,2.0,1611,2.0
200,1169,4.0,338,,966,,600,4.0,1578,5.0,187,5.0,940,,700,5.0
8,880,5.0,737,,1218,1.0,311,5.0,680,5.0,90,5.0,491,4.0,1612,
1,1072,3.0,979,3.0,903,5.0,1417,3.0,1290,,75,,1451,,1679,4.0
190,1300,3.0,20,5.0,233,,1083,4.0,892,,877,4.0,1006,5.0,351,4.0
129,1283,,355,,755,4.0,281,3.0,121,,1418,5.0,1038,5.0,1134,5.0
190,1056,,1426,4.0,501,2.0,1301,4.0,1160,4.0,1065,,346,,876,3.0
81,576,5.0,1585,5.0,1265,,820,4.0,362,,1643,,1485,5.0,734,4.0
23,304,,1377,4.0,612,4.0,216,3.0,953,,732,4.0,588,,591,5.0
26,1394,4.0,788,4.0,920,,1194,4.0,1756,4.0,1630,,110,,719,5.0
222,262,3.0,1398,4.0,1448,,1352,1.0,874,,1724,,1279,5.0,943,3.0
62,1361,,1698,5.0,851,,823,5.0,937,4.0,1387,,1037,5.0,254,4.0
15,1204,4.0,1348,,1510,4.0,1718,,1384,5.0,458,,954,4.0,1100,4.0
81,546,,547,5.0,1380,4.0,629,,6,4.0,1177,5.0,459,4.0,1534,5.0
16,305,,722,4.0,756,4.0,102,3.0,1048,5.0,1211,,1739,4.0,1214,
222,148,,1732,3.0,1190,2.0,294,5.0,1591,3.0,1450,,651,3.0,1356,3.0
23,160,4.0,834,3.0,1618,,1223,5.0,1001,,1340,,701,5.0,1327,5.0
44,550,4.0,742,,1030,4.0,999,5.0,88,5.0,857,,954,5.0,1261,
208,995,,1428,4.0,518,,217,3.0,607,5.0,1295,3.0,1647,3.0,799,
61,229,,1333,3.0,837,,742,,664,4.0,1242,4.0,363,5.0,28,5.0
11,1728,4.0,677,4.0,342,4.0,487,4.0,1513,5.0,1033,,1081,,1311,
129,97,5.0,1537,,1426,5.0,23,,1419,5.0,1627,5.0,814,,591,5.0
1,1713,3.0,882,,456,2.0,1259,4.0,1371,,507,4.0,1293,3.0,205,
86,256,,1619,3.0,803,2.0,1027,,1142,,264,4.0,877,3.0,1149,4.0
43,1344,4.0,1683,,180,,468,5.0,101,3.0,40,,666,3.0,123,5.0
44,983,,312,,168,4.0,521,,1114,4.0,1565,5.0,1054,4.0,639,5.0
23,1330,,228,3.0,1156,5.0,357,5.0,1367,4.0,652,5.0,877,4.0,463,
222,161,,1667,4.0,651,3.0,1421,5.0,526,,174,5.0,1006,4.0,895,
43,83,5.0,1188,,1239,5.0,616,3.0,1272,,650,3.0,443,,1742,3.0
185,1713,,1475,3.0,996,3.0,263,4.0,1099,,444,5.0,1357,3.0,366,
16,336,3.0,114,,900,3.0,663,,1753,5.0,505,5.0,366,,927,3.0
15,963,4.0,372,4.0,388,,756,,1210,3.0,508,5.0,894,5.0,175,5.0
43,1680,5.0,1313,5.0,755,4.0,275,,1077,5.0,1109,,1240,3.0,124,
81,1712,4.0,1249,,977,4.0,453,4.0,1013,5.0,1542,,1686,5.0,575,5.0
166,288,4.0,1250,4.0,1460,4.0,1284,,1418,2.0,619,,107,4.0,1660,
119,769,,1091,5.0,740,3.0,121,4.0,905,4.0,283,5.0,1054,4.0,1423,1.0
282,1168,4.0,1377,3.0,561,1.0,900,,822,3.0,1591,3.0,1691,,221,
51,1328,,355,,772,5.0,1365,5.0,1270,4.0,1110,5.0,298,,1068,4.0
149,1268,,1270,3.0,246,5.0,1208,,648,4.0,365,4.0,1327,5.0,399,
129,243,5.0,1587,4.0,324,5.0,38,5.0,1288,,376,,427,5.0,443,
15,512,5.0,804,5.0,1622,5.0,200,4.0,1320,1.0,746,,877,,1231,
81,1072,5.0,1376,4.0,467,3.0,918,,263,3.0,71,,811,5.0,1499,4.0
85,288,,612,5.0,134,5.0,168,2.0,1370,,75,5.0,795,,607,5.0
44,81,4.0,850,,1234,5.0,1001,3.0,730,2.0,394,,747,3.0,702,
43,1572,,310,5.0,136,,1144,4.0,924,4.0,1453,5.0,1021,4.0,1727,
42,192,2.0,1265,5.0,1444,3.0,936,4.0,1291,4.0,252,,204,,31,4.0
23,144,5.0,49,,483,3.0,772,5.0,389,,1065,5.0,794,,638,5.0
8,710,5.0,1207,,56,,634,4.0,1388,4.0,1644,4.0,1183,5.0,1343,5.0
109,480,5.0,801,,946,,1318,4.0,922,4.0,475,,219,3.0,351,5.0
222,496,,1616,4.0,304,,1171,4.0,469,3.0,1245,,1006,4.0,1647,3.0
11,1360,,1443,4.0,1716,,1638,4.0,1353,5.0,889,4.0,602,,540,4.0
129,273,5.0,1474,5.0,499,,903,1.0,1512,,728,,873,5.0,556,5.0
129,1522,5.0,1363,,1208,5.0,1674,5.0,92,,430,4.0,334,5.0,1454,
222,769,4.0,50,5.0,998,3.0,410,3.0,715,,1693,,558,4.0,1150,
23,273,5.0,564,5.0,24,,1624,4.0,443,,220,5.0,366,,750,4.0
1,976,3.0,36,,1094,4.0,1270,3.0,377,,346,,731,4.0,1662,3.0
127,34,5.0,1427,,275,5.0,1475,4.0,1539,4.0,1173,,1720,,585,3.0
193,689,,20,5.0,500,5.0,1333,4.0,504,,664,5.0,1561,4.0,635,
26,1123,4.0,532,5.0,1255,4.0,1242,4.0,1658,3.0,939,,381,,1503,4.0
11,688,,192,4.0,290,4.0,1269,4.0,1365,,487,4.0,586,,1692,5.0
23,1620,4.0,502,3.0,568,5.0,27,,828,5.0,1342,,1135,,831,4.0
83,1648,3.0,194,4.0,435,,1492,4.0,1194,5.0,1692,,990,4.0,863,
248,752,,722,4.0,500,4.0,37,5.0,759,5.0,968,3.0,717,3.0,1007,
43,1169,5.0,1687,2.0,1208,,233,5.0,860,,574,5.0,1710,5.0,671,4.0
119,930,3.0,1479,,696,4.0,1642,3.0,1434,4.0,11,5.0,1437,,525,
49,674,4.0,1605,,1110,5.0,455,5.0,1085,,174,,974,5.0,1134,4.0
51,1648,5.0,161,,562,5.0,1587,5.0,1652,,1012,5.0,1580,,844,3.0
51,1664,5.0,740,,1381,5.0,1333,5.0,107,4.0,1099,5.0,477,,398,4.0
16,865,5.0,1041,4.0,1235,4.0,228,3.0,583,,1352,,330,5.0,747,
15,21,,1384,5.0,1464,,42,5.0,540,3.0,829,4.0,685,,1006,5.0
15,1010,4.0,1124,5.0,363,,1003,5.0,139,,171,,221,5.0,863,4.0
11,512,4.0,770,,1058,5.0,756,5.0,436,,1669,,1325,1.0,1327,4.0
62,64,5.0,224,,1651,,1509,,1047,5.0,265,4.0,188,5.0,221,3.0
44,1505,4.0,834,5.0,180,,1077,5.0,535,1.0,537,3.0,1516,,814,
23,640,5.0,897,5.0,132,5.0,6,4.0,1611,4.0,235,4.0,795,5.0,1180,4.0
8,259,5.0,1492,5.0,452,5.0,230,,1174,,728,3.0,922,5.0,1565,4.0
43,1442,5.0,1333,5.0,630,,1368,,729,5.0,11,5.0,175,5.0,159,
15,112,3.0,465,4.0,1158,5.0,856,,905,5.0,1018,5.0,1724,,1118,
40,1344,5.0,1457,,1041,,580,4.0,1401,,1435,5.0,860,4.0,29,3.0
16,1058,3.0,1011,4.0,627,3.0,1620,,374,2.0,1401,3.0,1388,3.0,350,
193,1536,5.0,420,3.0,597,,662,,118,,969,5.0,1194,4.0,783,5.0
11,1265,4.0,5,,166,5.0,1095,4.0,760,4.0,568,4.0,377,4.0,636,4.0
208,161,4.0,291,,1235,3.0,999,5.0,247,4.0,1111,,571,4.0,940,
61,802,,227,1.0,20,5.0,201,,1258,,1501,5.0,638,4.0,1070,4.0
15,642,,770,4.0,1188,5.0,1032,,1403,,556,4.0,1101,5.0,1054,4.0
103,1552,3.0,801,,647,4.0,8,3.0,1562,,251,5.0,187,4.0,958,
48,48,5.0,820,,1253,4.0,1004,,988,3.0,1517,,1310,5.0,271,3.0
62,1169,4.0,1234,,1698,5.0,680,3.0,425,,1403,3.0,957,,175,5.0
43,772,5.0,278,,1446,,171,3.0,203,5.0,716,,364,5.0,1647,4.0
0,1541,2.0,293,2.0,1047,3.0,1593,,170,4.0,1420,4.0,1052,3.0,1582,
129,1702,,39,,1479,3.0,1463,,184,5.0,796,5.0,670,5.0,863,5.0
208,1094,,519,4.0,872,5.0,410,5.0,445,5.0,590,,1454,5.0,1423,
49,177,2.0,1637,5.0,1030,4.0,570,,1018,4.0,747,4.0,141,,335,
11,3,5.0,263,5.0,1207,,695,4.0,122,5.0,250,,1484,4.0,733,
49,1632,,337,,1299,5.0,1220,2.0,489,5.0,442,3.0,461,3.0,207,
119,355,,52,5.0,949,4.0,53,,1417,5.0,233,3.0,347,,1004,5.0
255,480,3.0,532,3.0,1381,3.0,105,,1436,2.0,1727,,1343,,1711,5.0
127,1536,5.0,1123,4.0,1300,4.0,1707,4.0,1197,,526,,158,,831,4.0
68,1395,5.0,1747,4.0,1559,4.0,89,,1388,4.0,189,,765,,1551,1.0
44,132,4.0,820,3.0,325,4.0,1207,,1432,,553,,1244,4.0,718,4.0
129,1344,5.0,482,,36,5.0,101,,918,5.0,1239,4.0,1274,5.0,908,5.0
23,386,4.0,834,3.0,227,3.0,324,5.0,181,,1035,,13,5.0,783,3.0
40,514,5.0,1060,5.0,744,3.0,331,4.0,1517,,701,,623,5.0,1119,
44,1600,4.0,820,3.0,486,,472,,936,5.0,1675,,621,4.0,1070,5.0
54,64,3.0,336,,977,5.0,1497,5.0,1450,4.0,1066,4.0,781,,1566,
8,1504,4.0,1074,,1495,,1065,5.0,219,5.0,443,4.0,796,5.0,940,
43,976,5.0,720,,322,5.0,1016,5.0,602,3.0,1691,,1756,,174,3.0
71,1312,,288,5.0,1113,,1289,3.0,1531,5.0,269,5.0,575,3.0,479,
282,229,4.0,1446,4.0,726,4.0,967,,1113,3.0,974,3.0,926,,1070,3.0
15,1092,,1317,5.0,86,,247,5.0,569,5.0,1225,5.0,393,5.0,1311,
11,1456,,1712,5.0,19,5.0,612,4.0,150,3.0,951,,1017,5.0,748,
26,915,,1541,4.0,599,3.0,1623,5.0,520,4.0,1320,,349,,1725,2.0
193,1267,,1397,3.0,342,3.0,1031,3.0,889,4.0,1209,4.0,911,,831,5.0
44,97,4.0,322,5.0,822,,1158,4.0,905,4.0,602,2.0,1550,,798,
26,928,5.0,497,,466,,260,,468,5.0,580,5.0,54,5.0,846,5.0
1,17,3.0,594,,3,5.0,356,,1684,4.0,855,4.0,1737,3.0,746,
51,1425,5.0,582,,700,,1324,5.0,157,5.0,926,,1726,5.0,974,5.0
23,1059,,1732,5.0,1494,5.0,470,,311,5.0,535,,1310,5.0,895,5.0
11,672,,1442,3.0,260,,1124,4.0,555,4.0,27,,540,4.0,588,3.0
15,802,5.0,1170,4.0,1747,5.0,36,4.0,395,,1549,,207,4.0,783,4.0
11,1090,,898,,467,4.0,1717,4.0,1270,5.0,251,4.0,1691,5.0,924,2.0
208,865,5.0,244,4.0,1637,4.0,725,,572,5.0,989,,1182,4.0,1167,
76,1459,,884,4.0,1284,4.0,357,3.0,918,,983,,631,4.0,1295,4.0
15,820,5.0,1093,5.0,1162,5.0,491,5.0,1035,,187,,12,4.0,1116,
44,1424,5.0,1063,,535,1.0,1160,5.0,968,4.0,1321,,1196,4.0,351,5.0
16,32,5.0,161,,258,4.0,1426,3.0,1234,,1305,1.0,1641,,573,4.0
180,65,,650,5.0,1323,,364,4.0,732,4.0,1052,4.0,1199,4.0,1279,
44,724,,1029,4.0,1189,4.0,726,4.0,1654,5.0,124,4.0,749,,1085,
16,128,2.0,897,3.0,34,4.0,387,,244,,1125,5.0,1493,,63,5.0
16,1169,4.0,1366,,1174,4.0,439,5.0,233,4.0,1642,4.0,1739,4.0,1292,4.0
16,256,4.0,48,5.0,1648,,769,4.0,1474,,1557,3.0,1462,,1722,5.0
44,96,,450,,691,3.0,1544,5.0,24,,618,3.0,1514,3.0,78,3.0
49,496,5.0,1521,,1367,5.0,569,,475,4.0,525,5.0,1678,,559,5.0
352,1552,3.0,994,,515,4.0,1127,,1688,5.0,1579,2.0,1470,3.0,1166,
62,983,1.0,247,,791,4.0,905,5.0,234,,268,,1295,2.0,815,5.0
15,112,3.0,785,,485,5.0,1032,,9,5.0,859,4.0,524,5.0,765,
23,592,,1638,4.0,490,,203,3.0,380,,300,5.0,429,5.0,447,5.0
49,1232,3.0,1072,5.0,963,,547,4.0,1749,,123,4.0,844,3.0,623,4.0
208,1410,4.0,83,4.0,1624,,952,4.0,1048,5.0,313,,1565,3.0,1647,3.0
174,1729,,1011,3.0,932,,454,4.0,1399,3.0,72,,714,3.0,622,5.0
532,609,5.0,482,4.0,922,,1163,,684,2.0,172,,670,4.0,399,5.0
44,833,4.0,1253,4.0,1557,5.0,854,2.0,1130,,922,3.0,1195,3.0,1199,
23,1220,,1688,5.0,232,,9,5.0,363,,1100,5.0,1086,5.0,974,4.0
23,736,5.0,273,5.0,1329,,1506,4.0,274,,70,,1513,5.0,1036,3.0
11,784,,1425,4.0,626,3.0,1122,2.0,52,5.0,40,,329,4.0,77,
43,1668,5.0,1221,,789,4.0,1671,1.0,1657,,362,,107,5.0,990,5.0
26,417,3.0,835,4.0,952,3.0,1368,,504,3.0,1018,,1003,5.0,925,5.0
23,1570,,83,,1720,3.0,249,4.0,1513,5.0,1436,3.0,285,5.0,511,
222,1344,4.0,707,3.0,549,,167,5.0,1513,,1417,3.0,858,3.0,1599,3.0
81,1425,5.0,1398,5.0,791,4.0,648,,168,5.0,363,1.0,1564,4.0,1485,5.0
149,336,,1026,5.0,246,5.0,1032,,1689,4.0,1530,,1708,4.0,783,4.0
23,657,5.0,499,,1477,,390,,1399,4.0,344,5.0,1726,5.0,1615,4.0
16,439,5.0,1577,5.0,1370,4.0,1547,3.0,301,,1485,,158,3.0,239,
85,1328,3.0,16,3.0,784,,353,5.0,355,,259,,726,4.0,823,3.0
8,1568,,242,5.0,3,5.0,566,5.0,710,5.0,249,3.0,331,5.0,925,4.0
15,1168,5.0,1426,,356,2.0,1300,5.0,871,4.0,1560,,1627,3.0,845,
81,1621,5.0,1318,4.0,1462,,1062,,1736,5.0,264,,331,5.0,799,5.0
62,1264,2.0,1441,,869,5.0,614,4.0,422,,650,,1037,5.0,1518,5.0
172,1440,,1345,3.0,913,3.0,34,5.0,917,3.0,1238,,231,2.0,877,4.0
81,147,,788,4.0,133,4.0,1352,,188,5.0,622,,1662,5.0,271,3.0
170,80,,1521,,306,5.0,1379,,835,3.0,166,5.0,983,3.0,1049,3.0
129,946,,419,5.0,1587,4.0,1748,4.0,1655,,185,5.0,186,5.0,1213,
113,769,4.0,546,,403,,628,,1029,5.0,325,4.0,406,4.0,671,4.0
26,1601,4.0,1155,,1524,,1588,4.0,1061,,853,3.0,26,4.0,1658,3.0
26,720,,305,,1539,,869,4.0,986,5.0,363,5.0,813,3.0,1567,5.0
8,1568,,1168,5.0,625,3.0,1393,,216,,1674,5.0,876,5.0,253,5.0
26,547,3.0,1732,2.0,821,4.0,1017,4.0,1099,,1132,5.0,957,,174,5.0
81,339,2.0,871,5.0,1207,5.0,251,4.0,1436,,1213,,621,4.0,862,5.0
0,1,3.0,1476,4.0,1189,3.0,455,4.0,1608,4.0,1324,,1244,3.0,798,
8,817,4.0,1110,4.0,280,5.0,1049,4.0,249,3.0,425,,989,,1663,4.0
23,1473,,531,,435,,391,5.0,251,4.0,1453,1.0,206,5.0,1551,5.0
81,1537,2.0,690,4.0,53,5.0,710,,1159,5.0,251,4.0,461,5.0,1534,5.0
76,593,5.0,1026,4.0,519,4.0,600,,524,4.0,573,5.0,926,,831,
54,1490,2.0,947,4.0,1699,4.0,996,5.0,790,,1479,5.0,87,5.0,719,
129,20,5.0,1268,,1253,5.0,1417,,795,5.0,1436,3.0,541,5.0,1053,4.0
15,49,,1618,2.0,887,,1048,4.0,1609,,1194,5.0,909,5.0,654,5.0
208,404,,965,5.0,1113,4.0,1561,5.0,121,4.0,268,,270,5.0,703,
26,658,5.0,1363,5.0,1380,4.0,309,5.0,133,5.0,1533,,79,,1423,4.0
8,705,,914,5.0,418,5.0,486,5.0,806,,614,,1609,4.0,1087,5.0
8,1202,,227,5.0,438,3.0,1577,5.0,1084,4.0,189,,77,5.0,1038,
8,1153,,1609,4.0,922,5.0,1307,5.0,555,2.0,606,4.0,1550,,863,
36,306,,1154,,1556,4.0,1638,4.0,1703,4.0,1048,4.0,1226,,572,4.0
1,1217,4.0,515,,1541,4.0,968,2.0,376,,1710,4.0,639,5.0,111,
11,849,,657,4.0,1010,4.0,1094,4.0,121,4.0,171,4.0,1388,3.0,669,
