item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
23,1553,,1076,5.0,453,5.0,1752,,504,4.0,1688,5.0,1721,,1435,4.0,191,3.0
246,1012,,1077,5.0,486,4.0,905,4.0,793,,697,4.0,844,3.0,718,,1471,
40,610,,996,4.0,809,,1020,5.0,1452,,477,4.0,109,5.0,925,3.0,478,
42,1153,5.0,18,2.0,1301,4.0,757,,6,3.0,166,4.0,120,,713,4.0,862,
208,819,,325,3.0,170,4.0,1514,4.0,330,5.0,986,,892,4.0,718,,622,5.0
128,417,4.0,1073,2.0,275,,708,,309,4.0,1671,,1564,5.0,381,,1199,5.0
44,1426,5.0,836,2.0,6,,582,,1126,,535,1.0,968,4.0,218,5.0,59,
44,944,,785,3.0,18,4.0,690,4.0,1591,3.0,104,,845,5.0,1213,3.0,943,5.0
8,546,1.0,387,5.0,117,,901,3.0,133,5.0,486,5.0,1447,,1497,,1149,
23,1282,5.0,1299,4.0,453,5.0,165,,902,,1641,4.0,1421,5.0,606,,830,
209,145,2.0,1249,3.0,1059,,1396,,1207,,664,4.0,1417,2.0,1052,3.0,478,
33,1201,,689,,851,3.0,1654,3.0,906,,315,,1259,4.0,1692,5.0,1709,4.0
85,1203,5.0,1460,4.0,1541,,1687,1.0,1208,5.0,1048,,1278,,47,,1503,4.0
81,1202,,51,5.0,324,4.0,1318,4.0,521,4.0,1372,5.0,1294,,622,,222,
23,1168,5.0,1475,4.0,260,,742,,1062,5.0,1318,4.0,583,,508,4.0,1535,4.0
42,256,,1682,3.0,1154,4.0,1586,5.0,820,4.0,648,,58,,571,5.0,27,
16,881,3.0,690,,6,4.0,1399,4.0,857,5.0,1339,5.0,748,,1036,5.0,813,4.0
11,81,4.0,417,4.0,726,5.0,1206,1.0,199,5.0,971,3.0,108,,462,4.0,1278,
15,1201,,517,5.0,855,5.0,1241,5.0,745,4.0,267,,971,2.0,1452,,735,4.0
23,753,5.0,1267,5.0,950,5.0,811,5.0,1627,,284,,1388,5.0,78,4.0,703,
44,85,3.0,405,5.0,1418,4.0,859,4.0,955,4.0,1389,,893,5.0,605,,1086,5.0
49,212,5.0,1606,5.0,840,3.0,1050,3.0,636,3.0,1629,,1725,,127,,351,4.0
105,208,,1040,4.0,929,1.0,453,1.0,293,4.0,1238,,1049,5.0,1643,,1372,
15,1397,,1366,5.0,470,,1479,3.0,1098,5.0,731,4.0,636,,125,3.0,943,5.0
15,880,5.0,161,,913,4.0,436,,612,5.0,696,5.0,1208,5.0,1276,5.0,415,3.0
51,1728,4.0,720,,18,4.0,1315,,1334,4.0,742,,1004,4.0,637,,398,4.0
183,688,,1013,4.0,1093,4.0,1430,,537,4.0,1210,2.0,1052,5.0,749,,1135,
8,1280,5.0,1041,4.0,1172,4.0,1286,,870,5.0,1224,3.0,1452,,989,,974,5.0
129,1456,,1427,5.0,804,5.0,1687,3.0,712,4.0,777,,747,4.0,557,5.0,446,
197,432,,1520,2.0,1507,,435,,1047,4.0,1578,,76,4.0,333,3.0,735,3.0
81,1489,,1570,5.0,812,,924,5.0,670,5.0,1454,,286,4.0,159,,495,4.0
16,1714,4.0,868,5.0,996,3.0,116,,262,5.0,1143,4.0,492,,60,,1422,
149,1041,3.0,801,,433,,1410,4.0,1155,5.0,1299,4.0,965,3.0,1021,5.0,78,3.0
11,144,5.0,448,4.0,82,4.0,757,,1574,,1129,4.0,539,5.0,1565,4.0,526,5.0
213,1680,3.0,1345,,273,4.0,51,3.0,243,5.0,1651,3.0,903,,43,,926,
197,1476,4.0,822,,662,3.0,550,,1655,4.0,344,,1070,4.0,783,4.0,1375,
43,722,4.0,245,,1270,3.0,7,,519,5.0,955,5.0,605,3.0,382,,1439,
11,1472,4.0,338,3.0,837,,1286,,1270,5.0,877,4.0,413,,1421,5.0,1407,
49,240,5.0,1394,,690,5.0,1667,,1466,4.0,218,4.0,1196,,476,5.0,1404,
274,898,,1698,4.0,1475,,1315,5.0,244,1.0,949,4.0,1399,,1581,,1374,3.0
203,18,3.0,228,2.0,1093,4.0,134,,1144,3.0,136,4.0,1547,,1003,,382,
16,80,4.0,144,5.0,385,,1427,,580,4.0,968,4.0,665,,284,,846,3.0
81,1168,5.0,1376,4.0,899,,867,,1059,,1109,4.0,631,4.0,319,4.0,1231,5.0
193,1680,4.0,1715,,1299,,1591,3.0,873,3.0,1018,4.0,667,,715,,894,3.0
146,1232,,1632,3.0,1459,,1205,4.0,101,3.0,1448,,107,3.0,459,,974,4.0
62,1602,4.0,1026,4.0,978,,723,,1397,,117,4.0,1718,,793,4.0,429,4.0
11,370,,1283,,1428,4.0,22,5.0,1079,4.0,1671,3.0,776,,1609,5.0,125,
209,768,,1603,4.0,597,3.0,135,2.0,1016,,1145,,1433,2.0,1497,,410,3.0
23,736,5.0,704,5.0,245,,405,3.0,1225,5.0,1417,5.0,1545,,1742,,495,
8,1536,,1409,,1505,5.0,115,5.0,1189,3.0,886,,1750,3.0,200,4.0,77,5.0
15,226,5.0,707,3.0,292,,1303,5.0,428,,1084,3.0,620,4.0,1229,,846,3.0
193,34,4.0,804,,1590,,1734,4.0,1031,3.0,1448,5.0,939,,765,5.0,1326,
107,721,,818,,532,3.0,857,4.0,1100,2.0,1580,4.0,573,3.0,1021,,958,
23,978,5.0,358,,824,4.0,1544,,921,5.0,1737,5.0,1099,4.0,157,4.0,79,
68,1441,2.0,1122,2.0,1091,2.0,342,,361,3.0,1513,,1657,,569,,125,2.0
44,625,2.0,339,3.0,1188,,743,,39,,88,5.0,1098,3.0,1034,,314,5.0
44,34,5.0,82,4.0,659,,531,,280,4.0,986,4.0,557,,1550,,158,4.0
190,853,4.0,1254,4.0,1607,5.0,1720,,1689,,11,3.0,1613,,1263,,351,4.0
81,912,3.0,1124,,405,5.0,470,5.0,1656,,713,4.0,1321,,91,5.0,749,
36,897,3.0,1522,,1203,3.0,1011,,618,2.0,924,3.0,205,,1277,,1198,5.0
61,433,,177,4.0,324,5.0,277,,919,,311,5.0,1642,5.0,875,,1547,5.0
8,576,3.0,545,,914,5.0,579,3.0,519,,1576,,233,,714,3.0,1551,4.0
8,804,,1220,4.0,1333,5.0,599,,840,3.0,1689,3.0,1545,,90,5.0,1407,5.0
222,1089,,82,5.0,1157,4.0,245,4.0,998,3.0,679,,1133,,1486,3.0,478,
23,609,,388,,1092,,791,4.0,632,3.0,236,4.0,1132,4.0,206,5.0,1103,5.0
44,898,,611,4.0,1445,,694,4.0,903,5.0,200,3.0,25,5.0,537,3.0,1291,5.0
43,514,,918,5.0,694,5.0,1001,4.0,410,,1708,4.0,1469,,206,,1470,5.0
129,912,5.0,243,5.0,1348,5.0,773,,984,5.0,184,5.0,541,5.0,1598,4.0,958,
49,246,,791,5.0,967,5.0,535,5.0,1449,,1356,4.0,1180,,317,,1598,3.0
44,1010,4.0,1059,4.0,772,5.0,182,,855,,444,3.0,1516,,1421,5.0,1565,5.0
106,1380,4.0,1413,,742,4.0,632,,25,4.0,1210,3.0,1581,,429,5.0,1710,
128,816,,865,4.0,626,,1605,,807,,186,4.0,1260,3.0,1454,5.0,191,4.0
43,560,4.0,1556,5.0,790,2.0,1655,5.0,343,,441,,79,,31,4.0,1007,
49,1489,,1699,4.0,1620,4.0,1316,5.0,22,,983,4.0,1579,,1133,,111,3.0
40,1473,,1255,,359,5.0,537,3.0,1578,4.0,235,4.0,348,,1500,,157,5.0
43,16,4.0,1410,4.0,242,,948,,1670,4.0,120,,1193,,154,4.0,188,5.0
1,1664,3.0,915,,679,2.0,279,,392,,1386,,186,3.0,142,2.0,1470,3.0
11,1648,,1666,,1315,5.0,883,4.0,1523,,1101,5.0,29,2.0,573,4.0,1726,
16,1537,,452,3.0,888,3.0,697,5.0,1097,,857,5.0,1146,4.0,1050,,926,5.0
129,560,4.0,1569,,277,5.0,1686,3.0,311,5.0,1513,5.0,1115,,1227,,1053,4.0
202,192,4.0,1441,,145,5.0,103,4.0,391,,603,2.0,76,3.0,1101,,110,
54,1220,2.0,360,,937,2.0,108,,1100,3.0,893,,461,3.0,1359,,1327,4.0
33,290,4.0,486,5.0,967,4.0,874,4.0,156,,764,,508,,1006,4.0,350,
81,146,3.0,322,5.0,1683,,1603,5.0,728,5.0,667,,1726,,799,5.0,303,4.0
358,1557,,677,5.0,983,5.0,1511,,936,4.0,680,3.0,1611,5.0,236,4.0,319,5.0
44,1616,3.0,786,,1428,4.0,1444,4.0,325,4.0,294,5.0,918,1.0,1703,,1583,
44,211,,1236,,564,,520,4.0,1448,4.0,297,4.0,378,3.0,156,4.0,47,5.0
223,1536,5.0,1203,5.0,740,3.0,1254,4.0,473,,1449,,444,4.0,156,4.0,734,4.0
8,112,4.0,114,,901,3.0,1174,,1415,,999,4.0,1607,5.0,971,2.0,1372,
26,1040,4.0,1489,,1617,,531,4.0,565,4.0,567,4.0,1146,,1547,2.0,1725,2.0
11,1521,,3,5.0,1077,5.0,389,4.0,520,5.0,1689,4.0,139,,893,,1166,
26,1568,,1587,,163,5.0,1239,3.0,855,,1113,5.0,266,4.0,138,3.0,909,
119,1552,5.0,66,,1475,5.0,195,5.0,532,,548,,183,2.0,1399,5.0,936,5.0
26,448,4.0,419,5.0,549,,1080,,24,,603,3.0,1419,,1757,4.0,686,4.0
62,258,4.0,866,,772,4.0,1433,5.0,425,,1674,5.0,571,,221,3.0,287,
282,1392,,1410,3.0,1333,,822,3.0,231,2.0,665,4.0,1611,,540,,717,5.0
26,786,5.0,307,,1059,5.0,1366,,1400,4.0,377,,556,4.0,749,,639,5.0
16,1681,,1425,4.0,1345,4.0,467,4.0,1685,5.0,1030,,694,4.0,795,4.0,460,3.0
16,385,,849,,721,,467,4.0,167,5.0,999,2.0,1529,5.0,13,2.0,415,3.0
11,868,5.0,341,5.0,568,4.0,777,,921,5.0,1194,4.0,444,4.0,541,,1358,4.0
1,977,4.0,1635,4.0,951,,744,4.0,1675,4.0,108,,461,3.0,1438,,95,
15,34,2.0,1460,4.0,1173,,215,4.0,1703,,1384,5.0,1325,,1198,,831,5.0
49,1664,5.0,1600,,1552,4.0,741,5.0,105,,1307,3.0,780,5.0,477,,1647,4.0
16,1299,,564,4.0,1604,4.0,404,,1750,4.0,970,4.0,410,,718,4.0,510,
1,1280,,1184,4.0,1664,3.0,243,,389,,1141,,315,3.0,1470,3.0,191,3.0
127,384,,865,5.0,1395,,1747,4.0,757,,999,4.0,537,4.0,1529,,1565,5.0
113,769,4.0,1185,4.0,1617,,306,4.0,1443,,680,,1180,3.0,573,3.0,431,
128,722,5.0,164,,758,4.0,1334,4.0,456,4.0,1035,4.0,1454,5.0,479,,1423,
16,448,3.0,1207,,312,,1002,,42,5.0,1099,4.0,123,,1068,2.0,926,5.0
85,912,4.0,1218,,339,1.0,419,4.0,1493,,726,4.0,359,,860,,1743,5.0
15,1636,3.0,692,3.0,1013,4.0,1045,,1701,,53,,1669,,840,5.0,45,4.0
238,914,4.0,483,4.0,979,1.0,275,,1060,5.0,278,,646,4.0,1065,,590,
149,418,4.0,643,4.0,1651,5.0,37,4.0,1141,4.0,1478,,923,3.0,1277,,271,3.0
44,176,4.0,848,3.0,1062,4.0,1607,,1225,3.0,858,4.0,1307,4.0,1726,,1118,
15,673,,1393,,1476,4.0,1590,,1575,5.0,1065,5.0,330,5.0,1260,5.0,862,3.0
169,385,,212,,741,,647,4.0,1608,5.0,10,4.0,843,3.0,1726,,1599,5.0
49,1425,5.0,497,,1138,4.0,1731,,899,,646,5.0,487,,409,5.0,1437,3.0
32,35,,532,4.0,1031,5.0,1049,2.0,1034,2.0,123,,1643,,860,,1022,5.0
166,546,,996,4.0,1300,4.0,1333,4.0,1384,,72,4.0,1642,4.0,1578,,10,
86,1488,4.0,352,,54,2.0,1128,,362,,1611,3.0,379,4.0,220,,447,5.0
36,1713,4.0,657,3.0,1265,,580,3.0,1273,,539,4.0,1292,3.0,1613,,526,5.0
222,1330,3.0,1267,2.0,1651,4.0,1097,4.0,796,4.0,605,4.0,1598,4.0,1631,4.0,79,
43,1153,4.0,1222,4.0,406,5.0,25,,1561,4.0,1514,4.0,507,,332,4.0,1551,
33,947,4.0,1319,,648,,1240,3.0,521,,1417,3.0,1291,,1260,2.0,270,3.0
43,483,3.0,819,5.0,437,,153,4.0,1274,4.0,1291,5.0,1501,,1678,,798,
122,1648,,1601,2.0,630,,473,3.0,505,5.0,842,5.0,621,5.0,190,,1103,
208,1440,5.0,306,4.0,515,,1701,5.0,1191,,40,,473,4.0,42,,141,4.0
26,1393,,547,3.0,1123,4.0,1475,4.0,612,,805,,1292,4.0,572,5.0,77,4.0
1,1504,,1249,4.0,1027,5.0,467,3.0,260,2.0,1269,4.0,410,,107,4.0,1020,3.0
43,755,4.0,35,,51,4.0,486,,136,,1453,5.0,1294,4.0,1694,5.0,95,
49,1696,4.0,1056,2.0,705,,1651,5.0,452,5.0,1576,5.0,1290,,826,4.0,221,4.0
190,1632,4.0,1554,4.0,227,5.0,244,,484,4.0,855,,1305,,937,3.0,522,
99,449,3.0,1121,,1746,3.0,258,4.0,165,4.0,440,,1656,,252,,1534,3.0
193,193,5.0,293,,631,3.0,648,5.0,698,,1422,2.0,1310,4.0,1454,5.0,319,5.0
81,962,,1398,5.0,1734,,1175,2.0,887,5.0,1096,5.0,1101,5.0,382,,1119,
15,849,5.0,593,,835,,1587,5.0,1237,5.0,904,,281,3.0,1401,,106,5.0
38,1376,,593,,88,5.0,122,5.0,731,,828,,748,4.0,1341,3.0,1407,5.0
81,465,,612,5.0,500,,1018,5.0,91,5.0,830,,894,3.0,1678,3.0,526,5.0
43,291,,343,,679,4.0,1096,5.0,922,3.0,971,,1020,3.0,989,,1694,5.0
26,448,4.0,1616,2.0,530,4.0,1522,,1383,,1470,4.0,334,,1183,5.0,1743,5.0
15,1121,5.0,786,3.0,434,5.0,1668,3.0,516,,1256,,1354,4.0,827,,207,4.0
81,352,4.0,432,,1521,4.0,1669,5.0,1558,5.0,1174,5.0,1142,,1578,5.0,1645,4.0
25,1265,5.0,914,,1714,5.0,500,5.0,453,4.0,345,,203,4.0,719,,447,
85,289,,18,3.0,1090,4.0,197,3.0,1606,5.0,135,,1208,5.0,713,4.0,927,4.0
83,1281,,67,,947,4.0,856,5.0,570,4.0,1259,,1693,,445,4.0,254,4.0
54,1105,,467,4.0,1173,3.0,741,,967,5.0,840,3.0,236,,1517,,254,2.0
23,752,,817,4.0,1702,,554,5.0,1210,3.0,1454,5.0,334,3.0,959,5.0,767,
107,1280,5.0,1169,,1426,4.0,131,3.0,965,3.0,1221,,1130,,1470,,815,4.0
110,1730,,1618,3.0,1074,3.0,836,2.0,212,,1333,3.0,231,,136,5.0,285,
42,992,4.0,948,,455,4.0,104,,921,2.0,1594,,843,5.0,859,3.0,1407,
23,98,,34,4.0,19,,870,5.0,231,2.0,1736,,1224,,314,4.0,1260,5.0
44,1731,5.0,583,4.0,1480,3.0,617,3.0,1098,3.0,554,,1275,4.0,700,,1517,
207,1188,5.0,1077,,853,3.0,167,2.0,1223,,1065,4.0,300,,380,,639,3.0
119,1328,5.0,80,,1505,4.0,51,5.0,1475,5.0,1140,,759,,652,,828,4.0
49,576,5.0,928,5.0,1076,5.0,838,,422,,1686,3.0,1227,,667,,591,5.0
15,356,2.0,228,4.0,1669,,1637,,232,,1192,5.0,1337,,1146,5.0,959,5.0
129,817,,180,3.0,103,,1161,5.0,1017,4.0,572,5.0,1501,5.0,1374,,79,
23,1376,,1473,,65,3.0,275,,259,5.0,1253,2.0,1366,,1593,4.0,1628,5.0
0,336,4.0,1732,3.0,1492,4.0,807,,72,2.0,939,,667,,1501,,254,2.0
193,709,3.0,1494,,572,4.0,845,5.0,1102,,367,,1615,5.0,1375,4.0,319,5.0
16,1379,,1491,,451,3.0,1012,4.0,1014,5.0,599,3.0,698,,1402,4.0,13,2.0
222,785,,193,4.0,1458,3.0,1299,,1591,3.0,410,3.0,122,,1212,4.0,1468,5.0
15,1105,,996,,1318,4.0,311,5.0,347,,1662,5.0,1214,,382,5.0,271,3.0
16,1187,5.0,627,3.0,1076,,725,5.0,469,,983,,1368,5.0,489,4.0,1386,
16,448,3.0,481,3.0,145,4.0,692,4.0,1720,,456,3.0,1336,,827,,1532,
11,960,,1122,2.0,3,5.0,485,4.0,1574,,888,4.0,1098,4.0,828,4.0,1181,5.0
16,1489,2.0,546,5.0,1202,,888,3.0,728,,27,,1068,2.0,639,4.0,1439,
8,1441,2.0,897,3.0,19,,276,5.0,150,4.0,855,5.0,359,,1402,4.0,1309,4.0
274,912,4.0,979,,70,,1238,,1159,,1608,4.0,632,4.0,894,3.0,1743,3.0
26,80,,1185,4.0,465,,1126,,262,3.0,857,5.0,1100,4.0,1246,,1119,3.0
43,1619,5.0,692,,1126,,1286,5.0,1223,3.0,1386,,906,5.0,398,,1086,5.0
33,1185,,1441,4.0,1729,,1603,4.0,1013,4.0,312,,1369,,844,4.0,1629,5.0
81,97,5.0,259,,835,5.0,713,4.0,1369,,586,5.0,731,5.0,525,5.0,494,2.0
48,1025,1.0,737,5.0,1509,,951,4.0,584,,24,,713,4.0,1711,2.0,367,
1,97,3.0,1314,3.0,227,5.0,246,4.0,406,5.0,716,,477,,573,,830,
16,273,3.0,500,5.0,708,2.0,1575,,999,2.0,811,2.0,972,5.0,1500,,1708,3.0
68,817,,1140,,582,,1223,2.0,105,,1195,4.0,1503,3.0,1679,2.0,639,1.0
27,1328,,1250,3.0,1586,,1333,4.0,585,2.0,761,3.0,1417,,1194,5.0,575,
146,629,,311,4.0,665,,697,3.0,1514,,348,,1087,3.0,111,2.0,1183,5.0
208,865,5.0,1153,5.0,1717,4.0,520,5.0,377,,187,,300,,1374,3.0,1471,
11,832,3.0,1216,,128,,1044,4.0,884,,1001,3.0,124,4.0,1692,5.0,1597,
43,241,,1570,,658,5.0,788,5.0,1624,,377,5.0,107,5.0,1723,,1086,5.0
23,16,5.0,32,,979,,1636,,1558,5.0,855,5.0,1655,,1704,3.0,1355,5.0
19,1314,2.0,1010,3.0,1523,,820,4.0,489,4.0,43,3.0,812,,172,,782,
85,1345,,625,3.0,321,5.0,770,3.0,1299,,57,,1357,5.0,942,4.0,1423,4.0
27,305,,372,3.0,1078,,1384,,968,,1642,4.0,539,4.0,732,3.0,1437,3.0
129,243,5.0,1304,,185,5.0,713,4.0,10,5.0,1099,,300,1.0,13,,77,
200,1410,1.0,227,5.0,1172,2.0,1396,5.0,1030,,168,2.0,9,5.0,75,,1647,
16,326,3.0,1046,,1192,,1352,,1657,,217,3.0,298,4.0,1403,3.0,686,3.0
197,1424,,561,5.0,322,4.0,1300,,246,4.0,1286,,1081,,1020,3.0,1503,3.0
16,641,4.0,708,2.0,725,5.0,9,,1721,2.0,1482,,76,5.0,1053,,1470,4.0
44,785,3.0,180,,836,2.0,1205,3.0,1337,5.0,313,,281,4.0,1515,2.0,798,
43,1473,,85,3.0,1416,,1674,5.0,378,5.0,1195,4.0,91,,364,5.0,652,
23,707,4.0,692,,580,4.0,517,5.0,566,5.0,521,5.0,60,,1231,4.0,639,
61,624,,1512,,1561,1.0,1417,4.0,553,4.0,361,,1562,4.0,796,,591,4.0
44,688,,133,4.0,1462,,1241,3.0,1098,3.0,1035,,477,1.0,1566,,1103,4.0
8,914,5.0,210,4.0,132,5.0,1511,,1704,,378,5.0,252,4.0,1710,,447,4.0
180,145,,1714,5.0,1026,4.0,405,4.0,517,,374,2.0,650,5.0,315,,1197,
11,1364,3.0,1028,5.0,1172,3.0,1429,,872,4.0,1161,,1738,,1372,,942,5.0
23,160,4.0,1539,,1093,5.0,376,,1275,,638,5.0,398,3.0,1679,,63,4.0
43,1680,5.0,1312,5.0,434,,1587,5.0,163,3.0,1334,5.0,1478,,559,,47,4.0
0,176,,130,,932,,374,2.0,1110,4.0,1334,4.0,887,,906,3.0,332,1.0
49,131,,52,5.0,662,,1529,5.0,521,5.0,218,4.0,667,,364,4.0,1757,3.0
15,336,,321,4.0,263,5.0,1416,,392,5.0,120,,969,4.0,1406,4.0,287,
81,1585,5.0,1651,5.0,1267,5.0,101,5.0,1622,,313,,475,5.0,1036,4.0,556,1.0
81,1538,3.0,547,5.0,518,,1446,4.0,456,3.0,505,4.0,377,5.0,1390,,606,
49,161,,1043,,83,,532,4.0,517,4.0,1205,5.0,299,5.0,1355,5.0,479,
43,1732,4.0,1397,5.0,1258,,1147,,1582,,1070,5.0,542,,111,4.0,1295,5.0
51,800,,594,,434,5.0,820,4.0,565,,1221,,1189,5.0,167,4.0,795,5.0
1,1248,5.0,834,2.0,821,,1271,,824,2.0,729,1.0,1435,,588,2.0,383,4.0
11,1442,3.0,1410,,389,4.0,181,,838,,935,5.0,939,4.0,1356,,1068,3.0
81,1728,,113,,865,5.0,1521,4.0,517,3.0,1405,5.0,670,5.0,478,,222,
208,146,3.0,468,4.0,997,4.0,629,,470,,440,,1195,,638,4.0,1663,3.0
193,913,,1412,,1398,5.0,999,5.0,184,,345,5.0,1675,5.0,1390,,1679,3.0
11,1426,,1155,4.0,612,4.0,1141,,1002,,1515,,924,2.0,252,4.0,829,4.0
129,753,5.0,20,5.0,997,5.0,518,,1079,4.0,552,,1144,3.0,1390,3.0,1119,
11,865,5.0,561,5.0,641,5.0,403,4.0,980,,790,,1446,,472,3.0,622,4.0
76,832,,1073,,1266,,658,,1364,4.0,278,3.0,1494,5.0,783,5.0,63,5.0
26,1440,4.0,387,5.0,214,5.0,1000,,827,,540,3.0,1180,4.0,942,4.0,399,
26,624,,1601,4.0,1217,,787,5.0,181,,1685,5.0,603,3.0,1132,5.0,1517,
81,1184,3.0,1426,,102,5.0,1178,,236,,1532,5.0,1278,5.0,1550,4.0,1583,5.0
23,160,4.0,1746,,371,,1108,5.0,580,4.0,1158,,1127,,664,5.0,1354,4.0
23,1728,5.0,849,3.0,868,,740,5.0,261,,1031,5.0,952,3.0,1016,5.0,1150,
8,784,,1522,,1219,,54,5.0,1495,,281,5.0,457,5.0,1675,5.0,331,5.0
81,1104,,901,5.0,1687,,11,4.0,363,1.0,636,,924,5.0,717,3.0,1375,
193,194,5.0,19,5.0,1236,,1317,5.0,1685,5.0,921,,1178,,458,,607,3.0
54,1555,,788,5.0,1414,4.0,1063,,695,,1451,,1052,4.0,494,4.0,1342,3.0
15,1282,4.0,803,,884,3.0,392,5.0,331,,1164,,269,5.0,909,5.0,1150,5.0
44,1296,4.0,1520,3.0,896,4.0,1541,3.0,1287,3.0,217,2.0,138,5.0,636,3.0,1277,
44,1588,4.0,985,5.0,1323,,859,4.0,139,,283,5.0,1212,,893,5.0,1535,4.0
36,1218,,1442,3.0,1282,,1363,,1012,4.0,1364,2.0,103,,1433,3.0,1181,5.0
8,593,,1009,5.0,850,,453,5.0,1398,4.0,1385,2.0,1450,,1246,4.0,1391,5.0
81,832,,177,,691,,260,5.0,599,4.0,184,,344,4.0,249,4.0,29,5.0
44,1042,4.0,99,4.0,1301,5.0,918,1.0,808,,505,,650,5.0,93,,1390,
54,1057,5.0,836,,645,,85,5.0,311,4.0,75,,1757,,222,5.0,734,3.0
83,788,4.0,69,,567,4.0,601,,842,4.0,1115,,620,2.0,1404,,1503,4.0
83,35,,757,,1078,1.0,153,4.0,1083,,1547,4.0,572,3.0,1518,5.0,815,3.0
1,1522,,402,,82,4.0,1603,5.0,723,4.0,1060,5.0,1447,,1449,,1051,2.0
54,1168,4.0,401,,1649,5.0,917,,680,3.0,585,3.0,1195,,1181,,943,4.0
8,513,4.0,1730,,740,4.0,1317,5.0,247,,1224,3.0,1642,4.0,1181,4.0,543,
15,1616,,258,5.0,195,4.0,390,3.0,840,5.0,521,5.0,857,,746,,1002,
81,1184,3.0,1604,,1718,4.0,1223,5.0,712,,328,,857,5.0,1177,5.0,1082,
26,1617,,1234,4.0,1571,5.0,757,3.0,726,4.0,1046,,23,4.0,858,,494,
222,176,4.0,1712,4.0,432,,328,5.0,249,4.0,475,3.0,75,3.0,380,,77,
11,1232,,1137,,373,,294,4.0,1687,,680,5.0,1513,5.0,1051,4.0,1615,5.0
200,1680,3.0,993,,51,4.0,212,3.0,660,,101,4.0,1014,,875,3.0,61,
85,913,3.0,2,4.0,820,,296,,1660,4.0,1453,5.0,349,,221,4.0,430,
1,160,1.0,1396,,1590,,472,5.0,1096,5.0,1675,4.0,1372,,236,,894,3.0
129,1504,5.0,769,,565,,6,,1337,5.0,393,,827,3.0,1326,5.0,1439,5.0
129,1476,4.0,1157,,1317,5.0,566,5.0,439,,999,,648,5.0,1002,,124,3.0
292,993,1.0,881,4.0,244,4.0,1206,,999,2.0,1655,,717,5.0,1502,,1326,
1,1136,,368,,468,4.0,1446,,1689,3.0,298,4.0,1020,3.0,1132,3.0,877,3.0
15,1376,,321,4.0,146,5.0,1178,5.0,1675,,699,,1228,,1596,5.0,733,2.0
22,560,5.0,609,,1217,,146,4.0,1428,3.0,1338,,1562,,526,1.0,47,3.0
8,1201,,81,4.0,680,5.0,280,5.0,745,4.0,603,3.0,108,,828,5.0,334,
119,658,,1570,,1506,,70,5.0,8,4.0,890,5.0,1260,4.0,1102,3.0,511,
377,256,5.0,564,,536,,1577,4.0,1305,1.0,1610,,107,4.0,828,4.0,1327,
16,128,2.0,1670,4.0,887,4.0,505,5.0,380,,556,,1181,5.0,462,,1183,4.0
44,1185,4.0,1378,,1250,4.0,420,2.0,133,4.0,823,,327,,1512,4.0,764,
208,1633,,1041,5.0,1473,5.0,755,,931,,1754,4.0,238,3.0,351,4.0,1535,
51,513,5.0,472,5.0,1017,2.0,1451,,1228,5.0,1070,5.0,46,,1038,,479,
207,1362,,178,,1651,3.0,309,3.0,1287,,1036,3.0,782,,287,4.0,639,3.0
15,1296,5.0,373,,1526,,679,4.0,1144,4.0,1688,1.0,1113,4.0,1241,5.0,1246,3.0
23,1056,4.0,753,5.0,994,,963,4.0,839,5.0,633,,604,4.0,127,,335,
44,1696,5.0,1026,5.0,691,3.0,52,5.0,308,,1556,5.0,1125,,1055,5.0,879,4.0
1,1378,4.0,1587,5.0,596,,1668,5.0,614,3.0,265,,601,,204,,1054,4.0
23,1137,,1651,5.0,1411,,1099,4.0,604,4.0,428,,1357,,1133,5.0,1726,5.0
209,1122,2.0,900,2.0,1285,,1365,,1270,2.0,1014,3.0,967,5.0,1098,5.0,1612,3.0
44,932,5.0,1220,,1701,5.0,125,5.0,973,3.0,1341,,926,5.0,1263,,943,5.0
51,288,,336,,724,5.0,52,5.0,374,4.0,999,5.0,1434,,123,4.0,653,
62,1074,,1685,,1670,5.0,1640,5.0,635,5.0,366,,862,,1327,3.0,831,3.0
38,512,,225,4.0,1494,,1463,4.0,1705,,1082,4.0,186,5.0,1757,2.0,285,
11,1107,,229,4.0,8,4.0,1736,,889,4.0,1067,,12,4.0,237,5.0,671,
169,1136,4.0,656,,162,4.0,1267,,1175,,1433,,221,4.0,1278,5.0,1006,5.0
32,1168,4.0,17,3.0,87,,56,4.0,1610,4.0,618,5.0,747,,1548,,1118,
146,1153,4.0,1729,,724,4.0,293,3.0,37,,1672,,1723,3.0,139,,943,3.0
246,1408,4.0,1651,4.0,822,,903,,986,,1082,4.0,1357,5.0,1103,,351,5.0
15,576,3.0,1104,,276,5.0,1380,5.0,760,5.0,937,4.0,138,5.0,1500,5.0,735,4.0
62,946,,294,3.0,1400,,794,4.0,1052,4.0,1132,,1516,,461,4.0,783,4.0
1,1601,,1554,3.0,1155,4.0,1060,5.0,454,4.0,456,2.0,808,,378,5.0,1645,
81,1024,,611,,663,,76,5.0,604,5.0,1182,5.0,494,2.0,1358,5.0,63,3.0
44,145,5.0,52,5.0,519,,600,,1720,,1515,2.0,364,,782,4.0,447,5.0
