item,user-1,rating-1,user-2,rating-2
415,999,3.0,1694,4.0
63,535,4.0,489,4.0
23,873,3.0,334,3.0
38,1128,4.0,396,5.0
26,1273,5.0,315,5.0
128,1377,4.0,78,3.0
257,789,3.0,1162,4.0
24,804,2.0,1194,4.0
200,1313,5.0,310,5.0
183,1436,4.0,1084,5.0
198,1684,2.0,132,1.0
23,1304,5.0,74,4.0
0,561,3.0,281,2.0
292,64,3.0,585,3.0
54,1520,3.0,1338,4.0
119,896,4.0,843,5.0
11,722,3.0,286,3.0
214,722,4.0,979,3.0
105,871,5.0,1117,2.0
200,528,4.0,755,3.0
181,451,2.0,619,1.0
193,723,5.0,552,2.0
234,168,4.0,697,4.0
8,665,4.0,351,3.0
49,754,4.0,499,4.0
15,390,3.0,382,5.0
442,424,2.0,123,3.0
207,1713,1.0,1503,2.0
105,1152,5.0,539,4.0
61,517,3.0,1160,5.0
51,1381,5.0,779,5.0
26,1584,5.0,329,4.0
42,773,4.0,1047,3.0
15,480,4.0,1647,4.0
35,177,1.0,1300,4.0
43,16,4.0,866,5.0
30,1737,3.0,858,5.0
113,896,5.0,772,4.0
598,1365,3.0,968,5.0
26,370,5.0,815,5.0
280,1699,4.0,1210,4.0
0,227,3.0,1224,5.0
43,522,5.0,1100,3.0
49,539,4.0,1327,4.0
73,1698,3.0,1352,1.0
478,468,3.0,1756,1.0
7,1561,4.0,1599,3.0
266,705,3.0,15,1.0
23,1641,4.0,1580,5.0
48,1669,3.0,1638,5.0
219,585,2.0,524,4.0
33,1013,4.0,687,4.0
54,1424,4.0,188,4.0
720,1130,1.0,1276,4.0
8,874,3.0,251,5.0
568,864,4.0,822,5.0
44,1095,5.0,1485,3.0
166,49,5.0,567,4.0
135,1394,4.0,1054,4.0
1,88,3.0,1293,3.0
7,1494,3.0,862,5.0
61,1395,4.0,1107,4.0
128,1415,5.0,1226,4.0
210,840,3.0,1642,4.0
16,1591,4.0,1597,3.0
180,1664,3.0,314,3.0
86,659,4.0,217,3.0
199,1259,1.0,828,5.0
202,1577,4.0,686,4.0
81,459,4.0,587,4.0
274,922,2.0,1547,4.0
61,230,2.0,876,4.0
105,726,1.0,1276,3.0
8,32,5.0,744,5.0
16,1,4.0,1170,4.0
1,1265,5.0,345,4.0
193,1357,3.0,1647,4.0
15,1377,5.0,36,4.0
8,87,5.0,1615,5.0
129,390,5.0,520,4.0
208,1278,4.0,126,3.0
193,228,2.0,1422,2.0
113,690,3.0,1606,4.0
40,483,5.0,726,4.0
198,211,3.0,1155,4.0
34,1584,4.0,334,5.0
183,372,5.0,1004,4.0
105,321,4.0,1160,2.0
1,468,4.0,1270,3.0
38,273,5.0,290,5.0
181,1065,4.0,154,3.0
46,153,4.0,1004,4.0
590,1509,4.0,1418,4.0
8,1699,3.0,284,5.0
100,1756,1.0,1694,3.0
1,101,3.0,233,1.0
71,288,5.0,1467,5.0
23,242,5.0,1269,5.0
11,854,4.0,447,5.0
44,1458,5.0,1067,5.0
198,372,2.0,1223,3.0
19,1411,4.0,167,4.0
16,1136,5.0,1689,4.0
107,1254,3.0,1546,4.0
44,772,5.0,920,4.0
23,999,3.0,1231,4.0
62,929,5.0,869,5.0
107,1537,4.0,1711,4.0
430,468,2.0,859,3.0
26,34,4.0,470,3.0
44,1448,4.0,158,4.0
183,1568,4.0,1142,5.0
207,496,4.0,740,3.0
54,537,4.0,1466,4.0
169,228,2.0,1620,3.0
374,881,4.0,943,4.0
8,870,5.0,90,5.0
183,961,5.0,1475,4.0
282,1260,2.0,1581,3.0
15,1344,5.0,963,4.0
51,417,5.0,1317,4.0
42,144,3.0,1098,5.0
9,276,3.0,824,3.0
197,1380,3.0,1357,3.0
62,517,5.0,409,5.0
23,340,4.0,206,5.0
173,489,4.0,1082,2.0
16,744,4.0,206,4.0
23,231,2.0,1471,4.0
225,1344,5.0,1110,5.0
148,1713,3.0,1068,4.0
129,855,5.0,1591,2.0
129,1494,5.0,508,5.0
209,429,5.0,894,4.0
246,405,4.0,1334,4.0
16,1333,5.0,405,4.0
442,1433,2.0,1101,3.0
213,996,3.0,1260,3.0
207,1304,1.0,894,2.0
377,1561,3.0,78,3.0
37,1623,5.0,1240,5.0
64,469,1.0,124,3.0
69,1707,4.0,1182,4.0
375,1688,5.0,1240,5.0
430,970,3.0,539,2.0
81,1065,5.0,1373,4.0
23,256,5.0,939,4.0
8,336,4.0,602,5.0
83,926,5.0,735,4.0
43,1010,3.0,772,5.0
16,1364,3.0,639,4.0
297,1489,5.0,1364,4.0
238,417,4.0,1018,4.0
23,138,5.0,990,5.0
208,153,4.0,333,4.0
38,640,5.0,508,5.0
309,1667,2.0,74,2.0
178,1549,4.0,1374,3.0
234,1552,4.0,1210,5.0
456,1364,5.0,233,4.0
49,1601,3.0,500,3.0
37,1728,5.0,1721,1.0
63,138,4.0,1711,4.0
415,585,4.0,989,4.0
44,1653,4.0,765,5.0
222,1741,5.0,1711,5.0
41,405,2.0,1561,4.0
73,580,4.0,1293,4.0
43,383,5.0,1039,3.0
339,976,2.0,1149,3.0
40,1655,5.0,1563,4.0
51,1075,5.0,107,4.0
8,855,5.0,1739,5.0
16,1738,2.0,1341,5.0
27,1698,4.0,820,4.0
9,1027,2.0,1084,4.0
73,977,5.0,1505,4.0
81,64,5.0,231,3.0
23,329,4.0,1034,4.0
208,1073,5.0,607,5.0
503,540,4.0,765,5.0
149,277,4.0,183,3.0
314,999,3.0,573,3.0
222,577,1.0,1631,4.0
455,1259,3.0,1311,4.0
172,976,2.0,877,4.0
339,888,2.0,1756,2.0
197,1600,4.0,1395,5.0
380,1682,4.0,1611,4.0
223,993,4.0,77,4.0
237,1356,4.0,671,4.0
462,1072,4.0,1593,2.0
228,1282,4.0,968,5.0
15,1488,4.0,1318,4.0
137,770,4.0,1103,4.0
15,1492,5.0,926,5.0
106,1075,4.0,1164,4.0
193,1460,2.0,842,4.0
46,753,3.0,540,4.0
16,1472,4.0,1443,3.0
36,576,4.0,520,3.0
113,864,4.0,1397,3.0
81,502,2.0,623,1.0
128,1723,5.0,1615,5.0
390,1205,4.0,999,4.0
8,229,4.0,983,5.0
19,1748,5.0,364,4.0
276,172,2.0,1054,3.0
22,1479,4.0,329,2.0
18,1728,5.0,125,4.0
1,1528,1.0,362,3.0
208,1188,3.0,101,5.0
113,1537,4.0,1449,4.0
129,1747,5.0,1479,3.0
98,1654,4.0,1609,4.0
83,18,4.0,1479,4.0
71,666,4.0,1356,5.0
216,753,3.0,1591,2.0
149,1415,4.0,281,3.0
205,722,4.0,547,5.0
144,528,3.0,1057,3.0
197,167,4.0,943,3.0
85,888,5.0,1599,5.0
111,1638,4.0,686,4.0
287,1417,3.0,187,4.0
32,36,5.0,343,5.0
209,513,3.0,859,5.0
321,722,1.0,101,3.0
11,870,2.0,364,5.0
257,1425,5.0,1314,4.0
208,1737,5.0,221,4.0
8,330,5.0,1309,4.0
323,1307,3.0,828,2.0
181,306,4.0,166,5.0
128,483,5.0,357,5.0
513,52,2.0,1577,4.0
44,145,5.0,1495,3.0
26,1072,3.0,1458,4.0
229,1591,4.0,251,4.0
185,949,4.0,166,5.0
36,325,4.0,397,2.0
33,1377,4.0,1494,3.0
10,468,3.0,901,4.0
54,321,4.0,746,3.0
76,836,3.0,1230,5.0
26,231,5.0,1399,4.0
200,310,5.0,423,4.0
62,577,3.0,917,5.0
172,695,5.0,1054,4.0
16,1057,4.0,483,4.0
23,243,5.0,168,4.0
202,62,4.0,1503,3.0
352,1026,5.0,985,4.0
23,964,4.0,1166,5.0
21,1301,4.0,1658,1.0
287,1433,3.0,1661,2.0
96,1315,2.0,999,4.0
26,1110,4.0,1112,5.0
1,522,3.0,815,3.0
564,913,2.0,1524,4.0
113,1218,2.0,453,3.0
277,1643,2.0,143,4.0
199,1440,4.0,942,5.0
49,1102,4.0,671,3.0
11,692,5.0,710,4.0
185,1282,4.0,650,4.0
127,1314,3.0,726,4.0
85,935,5.0,847,3.0
322,290,3.0,1021,2.0
234,1696,5.0,722,4.0
23,405,3.0,975,4.0
23,1684,4.0,1716,1.0
8,1158,4.0,732,4.0
274,1259,5.0,859,3.0
11,1524,4.0,1099,4.0
11,200,3.0,1692,5.0
473,132,5.0,1354,3.0
209,1514,4.0,589,4.0
81,1076,5.0,293,5.0
23,1617,5.0,734,4.0
11,925,2.0,1389,3.0
119,1694,4.0,1470,4.0
208,666,4.0,315,5.0
272,834,5.0,1478,3.0
32,1664,2.0,1753,3.0
15,1680,5.0,702,5.0
81,65,5.0,489,5.0
193,1739,5.0,1310,4.0
540,834,3.0,1606,4.0
174,1242,4.0,843,4.0
91,1010,3.0,1428,4.0
197,280,4.0,397,2.0
209,283,3.0,1196,3.0
30,1232,3.0,933,2.0
352,1122,1.0,1228,4.0
770,965,3.0,815,3.0
127,1536,5.0,246,5.0
8,480,4.0,572,5.0
426,1334,4.0,888,5.0
68,1195,4.0,1660,5.0
23,946,5.0,1010,4.0
172,101,2.0,717,3.0
49,1638,5.0,954,3.0
68,103,3.0,1032,5.0
330,392,5.0,1310,3.0
10,64,4.0,1058,4.0
11,1235,4.0,458,4.0
254,988,1.0,143,5.0
61,1698,5.0,681,4.0
128,995,5.0,860,3.0
43,1222,4.0,1676,4.0
208,852,3.0,1604,5.0
33,1735,4.0,1644,4.0
76,615,5.0,1694,4.0
43,1385,3.0,1020,3.0
69,963,4.0,1252,5.0
83,1203,5.0,167,5.0
51,364,5.0,1662,5.0
11,355,5.0,988,1.0
85,1686,1.0,1501,5.0
533,1606,3.0,1740,2.0
145,251,2.0,604,3.0
16,592,3.0,1473,4.0
1,1001,3.0,1004,3.0
15,1542,3.0,1307,4.0
146,468,4.0,287,3.0
26,186,4.0,62,4.0
180,566,4.0,456,1.0
310,371,4.0,107,5.0
42,418,4.0,1306,4.0
291,1713,3.0,228,2.0
122,1026,5.0,756,1.0
10,696,3.0,1194,3.0
207,740,3.0,1364,1.0
470,320,3.0,330,4.0
1,305,4.0,1378,4.0
59,1363,2.0,1060,4.0
208,897,3.0,1351,5.0
9,1041,3.0,1047,3.0
222,1301,5.0,331,4.0
317,1699,4.0,1066,4.0
23,1554,4.0,206,5.0
64,547,1.0,1693,1.0
120,192,3.0,1075,1.0
49,290,5.0,101,2.0
357,853,4.0,840,4.0
226,1270,5.0,1609,4.0
76,26,4.0,75,5.0
208,539,5.0,1454,5.0
208,1209,5.0,1661,4.0
266,380,5.0,239,4.0
205,262,4.0,327,4.0
62,1057,4.0,1313,5.0
190,885,3.0,747,3.0
119,1612,5.0,63,5.0
169,64,4.0,227,3.0
15,1186,5.0,1501,5.0
402,986,4.0,842,2.0
26,1255,4.0,924,5.0
711,834,3.0,107,3.0
11,723,5.0,124,4.0
43,816,5.0,558,5.0
71,1024,3.0,1344,5.0
49,1400,5.0,1129,5.0
23,1207,5.0,236,4.0
190,1296,4.0,101,2.0
296,1329,4.0,1587,4.0
208,535,4.0,607,5.0
23,1588,3.0,1017,4.0
71,1570,5.0,1628,1.0
270,512,5.0,894,4.0
99,331,3.0,1277,5.0
9,1341,3.0,1070,2.0
174,1068,4.0,125,3.0
11,1441,4.0,643,4.0
389,922,3.0,1343,2.0
8,1070,4.0,222,4.0
662,311,2.0,460,1.0
128,1073,2.0,525,5.0
0,1189,3.0,1708,4.0
113,1244,3.0,1358,4.0
15,1170,4.0,268,5.0
44,913,3.0,1155,5.0
71,40,5.0,331,4.0
15,851,5.0,231,3.0
15,1296,5.0,83,5.0
239,842,3.0,1535,5.0
49,922,5.0,780,5.0
20,64,2.0,594,3.0
456,967,5.0,717,5.0
95,215,3.0,718,5.0
181,500,5.0,603,3.0
44,610,2.0,1287,3.0
11,311,3.0,1023,5.0
238,480,5.0,1309,5.0
10,624,4.0,628,4.0
85,353,5.0,1574,5.0
54,897,3.0,659,4.0
197,617,3.0,461,3.0
91,1084,3.0,894,3.0
222,576,4.0,982,5.0
135,936,4.0,125,2.0
214,632,3.0,863,5.0
167,1433,2.0,1071,1.0
336,1605,4.0,1113,3.0
19,406,3.0,1110,3.0
38,17,3.0,1480,5.0
190,16,3.0,558,4.0
15,1484,5.0,365,5.0
155,834,3.0,133,3.0
532,664,5.0,78,3.0
8,1344,5.0,214,5.0
48,1400,5.0,494,4.0
44,648,3.0,1371,4.0
23,99,4.0,1575,5.0
43,163,3.0,599,4.0
128,1377,4.0,971,5.0
44,816,3.0,761,5.0
219,243,4.0,1480,5.0
20,1602,3.0,806,2.0
119,1731,5.0,537,4.0
15,199,5.0,910,5.0
97,1344,4.0,968,3.0
108,1131,5.0,430,5.0
40,1738,5.0,1563,4.0
18,532,4.0,1310,5.0
36,374,3.0,311,4.0
16,576,4.0,422,5.0
149,1014,5.0,636,3.0
287,1061,3.0,143,1.0
95,585,4.0,443,5.0
9,6,2.0,831,3.0
0,167,2.0,604,3.0
172,194,3.0,1001,1.0
44,812,2.0,573,5.0
2,1334,4.0,874,4.0
61,339,4.0,1702,3.0
119,1468,3.0,462,3.0
166,759,2.0,943,4.0
91,1433,3.0,1277,4.0
50,1377,4.0,356,3.0
111,453,3.0,1082,2.0
337,897,2.0,1253,1.0
44,1609,5.0,1181,5.0
541,81,3.0,188,3.0
10,624,4.0,1603,4.0
11,905,3.0,1613,4.0
375,1159,5.0,286,1.0
76,467,3.0,772,5.0
571,820,2.0,251,3.0
321,480,4.0,789,3.0
44,1010,4.0,20,4.0
1,1634,3.0,648,4.0
61,133,5.0,815,4.0
0,1653,4.0,359,3.0
190,1606,5.0,670,5.0
16,1125,5.0,1611,3.0
375,1313,3.0,835,3.0
85,535,1.0,1563,3.0
49,549,4.0,520,5.0
128,1395,5.0,406,5.0
199,1751,3.0,558,3.0
23,1020,5.0,285,5.0
129,849,3.0,1095,5.0
127,679,4.0,1741,5.0
114,576,3.0,130,1.0
71,1454,5.0,575,3.0
146,1664,3.0,337,3.0
197,1440,3.0,1391,4.0
75,1061,3.0,271,3.0
16,1027,4.0,303,1.0
61,1296,5.0,905,4.0
211,1241,4.0,1757,3.0
23,1685,5.0,78,4.0
20,806,2.0,889,3.0
537,262,4.0,1398,4.0
8,97,4.0,489,5.0
26,353,5.0,932,4.0
281,1454,2.0,623,4.0
15,52,5.0,253,3.0
216,966,5.0,1098,4.0
26,439,5.0,444,5.0
428,1664,5.0,762,5.0
201,1475,1.0,792,2.0
255,976,3.0,713,4.0
16,657,4.0,292,3.0
417,393,5.0,223,5.0
359,1602,3.0,125,4.0
231,390,4.0,10,5.0
30,965,3.0,462,4.0
1,192,4.0,874,3.0
23,432,4.0,599,5.0
559,1426,3.0,1603,4.0
61,1057,3.0,1327,4.0
207,691,2.0,732,3.0
238,1205,4.0,933,3.0
43,977,5.0,697,5.0
110,417,5.0,273,5.0
415,1270,3.0,636,5.0
297,747,2.0,334,5.0
110,406,5.0,1415,4.0
222,547,4.0,1669,5.0
184,1169,4.0,916,1.0
44,243,5.0,298,4.0
153,577,1.0,332,1.0
51,203,5.0,1662,5.0
153,1536,2.0,468,3.0
11,166,5.0,1735,1.0
231,1227,4.0,379,5.0
290,597,3.0,1564,2.0
310,1588,4.0,632,3.0
63,1026,5.0,263,3.0
119,1537,5.0,326,3.0
255,179,3.0,153,4.0
111,419,5.0,122,4.0
357,1742,3.0,1407,5.0
234,1026,5.0,771,5.0
8,1366,3.0,222,4.0
293,820,3.0,1561,4.0
62,1296,2.0,1086,5.0
210,1442,3.0,1180,4.0
166,406,3.0,1514,4.0
197,594,4.0,1559,4.0
223,724,5.0,1615,3.0
161,1253,2.0,679,2.0
336,1097,3.0,1071,2.0
274,1644,4.0,1661,2.0
274,1177,2.0,618,3.0
222,469,3.0,566,4.0
209,1170,3.0,1534,4.0
172,627,5.0,1637,3.0
11,999,5.0,732,3.0
172,1064,5.0,686,4.0
108,984,4.0,697,5.0
238,38,5.0,109,4.0
11,231,2.0,332,3.0
92,119,5.0,842,2.0
11,1128,5.0,41,3.0
16,1075,4.0,735,3.0
49,851,3.0,1642,5.0
129,500,5.0,1675,2.0
40,1554,4.0,1194,3.0
106,585,3.0,1629,4.0
26,1203,4.0,555,2.0
223,739,4.0,1301,3.0
15,227,3.0,141,5.0
54,1557,4.0,254,2.0
44,1536,5.0,851,5.0
11,1150,4.0,927,4.0
23,1265,5.0,1450,3.0
354,758,5.0,606,4.0
42,258,4.0,34,4.0
174,1266,4.0,1577,4.0
145,1028,4.0,1433,3.0
127,419,5.0,311,5.0
8,1220,4.0,102,5.0
183,1600,4.0,1004,4.0
278,757,4.0,604,3.0
694,820,2.0,456,1.0
339,455,3.0,603,3.0
270,1313,5.0,1694,3.0
81,1693,3.0,847,5.0
89,1544,4.0,506,3.0
22,1552,3.0,926,4.0
36,639,5.0,1647,4.0
25,251,3.0,1036,4.0
355,726,5.0,1721,3.0
574,52,3.0,587,4.0
393,97,1.0,454,5.0
38,839,4.0,999,3.0
129,824,5.0,1738,4.0
44,34,5.0,591,4.0
86,530,3.0,1730,3.0
160,477,3.0,815,2.0
287,1495,4.0,1418,3.0
68,293,4.0,188,3.0
23,36,5.0,845,5.0
11,466,4.0,987,5.0
113,1621,4.0,939,5.0
11,1592,3.0,283,4.0
49,442,3.0,943,5.0
190,1580,4.0,1182,4.0
425,1344,4.0,1245,4.0
278,32,5.0,1296,2.0
113,16,4.0,603,5.0
16,208,4.0,109,3.0
225,937,5.0,1259,4.0
164,114,3.0,483,3.0
51,1521,4.0,747,5.0
470,546,4.0,632,3.0
112,1313,5.0,573,5.0
76,43,5.0,859,1.0
38,736,4.0,877,3.0
26,1654,3.0,607,5.0
335,1235,4.0,731,3.0
8,34,5.0,567,2.0
215,576,2.0,924,4.0
15,386,5.0,871,4.0
81,1521,4.0,1704,5.0
16,1345,4.0,171,3.0
69,1187,5.0,334,4.0
91,1565,4.0,221,4.0
113,967,5.0,456,4.0
113,123,4.0,1294,3.0
353,967,4.0,1182,4.0
246,475,4.0,156,5.0
393,883,1.0,51,5.0
44,1664,4.0,237,4.0
181,281,1.0,78,3.0
574,1329,3.0,1158,4.0
169,133,4.0,140,1.0
161,1259,2.0,1470,4.0
16,0,5.0,1181,5.0
26,1481,5.0,844,4.0
579,817,2.0,398,4.0
210,1428,4.0,874,5.0
1,176,4.0,1122,2.0
108,537,4.0,1564,4.0
471,1543,3.0,218,3.0
128,1254,4.0,1448,5.0
44,932,5.0,1223,4.0
1,1078,4.0,604,4.0
37,1240,5.0,988,5.0
139,1570,3.0,685,4.0
8,1441,2.0,1124,4.0
137,888,4.0,936,5.0
218,832,1.0,398,4.0
15,55,4.0,1306,5.0
43,818,4.0,726,4.0
38,1415,4.0,1388,4.0
108,1576,3.0,268,5.0
128,581,3.0,215,3.0
26,311,5.0,1479,4.0
267,479,2.0,575,2.0
436,1505,5.0,1307,4.0
44,1144,5.0,1451,1.0
62,702,3.0,847,5.0
225,164,2.0,25,5.0
26,1702,4.0,588,4.0
177,1348,1.0,1318,1.0
76,1173,2.0,251,4.0
8,192,3.0,968,5.0
129,717,5.0,125,3.0
73,1425,4.0,1327,4.0
183,256,5.0,834,4.0
26,1095,3.0,1208,5.0
197,1698,3.0,815,4.0
193,552,2.0,122,4.0
106,1747,3.0,444,3.0
119,1181,5.0,351,5.0
68,1057,4.0,242,5.0
222,1157,4.0,541,4.0
313,326,3.0,971,5.0
393,967,3.0,1449,4.0
15,98,5.0,655,5.0
44,489,4.0,815,4.0
49,262,5.0,365,4.0
42,1406,3.0,1598,4.0
111,772,5.0,405,5.0
62,1417,5.0,686,3.0
84,482,4.0,997,2.0
129,162,4.0,484,5.0
1,276,5.0,1113,4.0
197,1643,3.0,254,4.0
16,1603,5.0,806,1.0
11,493,4.0,606,3.0
248,352,5.0,224,5.0
107,369,5.0,221,3.0
33,888,4.0,1194,4.0
234,567,5.0,521,5.0
16,401,2.0,73,5.0
26,553,5.0,107,5.0
149,563,4.0,1421,4.0
36,854,4.0,364,4.0
169,1054,5.0,894,3.0
183,855,5.0,103,5.0
16,967,5.0,558,3.0
200,1396,5.0,1642,3.0
113,713,4.0,974,3.0
127,436,4.0,310,5.0
232,374,5.0,334,5.0
0,100,2.0,1306,4.0
677,647,4.0,1181,5.0
57,1266,3.0,804,3.0
0,1141,4.0,86,4.0
81,483,3.0,616,5.0
44,968,4.0,638,4.0
127,865,5.0,174,4.0
1,195,5.0,1544,4.0
295,834,3.0,537,3.0
63,755,5.0,1005,4.0
225,1254,4.0,462,4.0
216,406,4.0,894,4.0
503,1170,3.0,118,3.0
26,690,4.0,473,5.0
97,513,3.0,1627,2.0
11,216,5.0,1631,1.0
133,1329,2.0,483,3.0
39,922,3.0,109,5.0
112,1235,5.0,1093,4.0
40,262,5.0,1079,5.0
25,1437,4.0,639,4.0
393,822,4.0,1359,5.0
16,1297,4.0,725,5.0
129,78,5.0,974,2.0
1,212,4.0,31,4.0
273,1252,3.0,806,3.0
61,1723,4.0,1388,4.0
27,1125,5.0,303,2.0
161,713,3.0,735,3.0
391,537,4.0,1356,4.0
44,796,5.0,623,5.0
319,999,3.0,475,4.0
83,1565,5.0,142,4.0
269,1270,4.0,1101,2.0
81,1669,5.0,646,4.0
8,912,3.0,539,4.0
162,1664,5.0,351,3.0
438,483,5.0,650,5.0
361,18,2.0,1303,1.0
246,1123,5.0,1068,4.0
149,762,4.0,479,3.0
8,87,5.0,1591,3.0
223,1242,3.0,1227,2.0
43,258,5.0,650,3.0
143,1181,3.0,926,5.0
42,17,4.0,1586,5.0
393,901,2.0,250,4.0
537,1253,4.0,985,4.0
180,1193,5.0,461,3.0
83,875,5.0,926,5.0
25,1378,5.0,589,2.0
172,1454,2.0,735,3.0
180,1728,4.0,137,4.0
40,420,1.0,1578,4.0
375,1410,1.0,1210,3.0
222,1193,4.0,334,5.0
627,603,4.0,623,5.0
26,892,5.0,1358,4.0
154,328,3.0,1711,3.0
23,615,5.0,216,3.0
92,1304,4.0,894,4.0
113,1333,3.0,713,4.0
183,1680,5.0,970,4.0
207,1564,3.0,221,3.0
208,1217,5.0,1460,3.0
129,1047,5.0,1274,5.0
69,355,5.0,521,5.0
149,97,3.0,1049,1.0
265,434,3.0,187,4.0
8,166,3.0,1591,3.0
257,1278,3.0,143,4.0
86,1606,5.0,1179,5.0
8,392,4.0,429,5.0
69,1075,3.0,1654,4.0
26,565,4.0,299,4.0
23,151,5.0,791,4.0
474,694,4.0,253,4.0
23,1580,5.0,573,4.0
26,1475,4.0,1325,4.0
342,133,4.0,981,3.0
231,726,5.0,1158,5.0
109,453,5.0,892,5.0
351,840,4.0,1181,2.0
183,32,3.0,159,4.0
222,163,5.0,181,4.0
145,293,3.0,571,4.0
175,1429,3.0,967,5.0
208,839,5.0,761,5.0
213,1475,4.0,471,4.0
11,1428,4.0,29,2.0
86,1154,5.0,1610,4.0
222,468,5.0,117,2.0
193,762,4.0,1086,5.0
54,1364,3.0,806,3.0
661,240,3.0,606,3.0
36,480,4.0,71,3.0
43,1421,5.0,47,4.0
431,146,5.0,874,4.0
42,513,3.0,707,5.0
8,475,4.0,1743,4.0
281,835,3.0,1528,1.0
69,657,5.0,293,4.0
25,1091,5.0,280,2.0
354,146,4.0,188,4.0
16,561,5.0,238,3.0
127,1168,4.0,788,5.0
292,17,5.0,1253,4.0
173,1122,3.0,1357,3.0
206,451,4.0,1259,2.0
61,343,4.0,1210,3.0
129,85,4.0,1390,3.0
197,666,2.0,1084,3.0
222,469,3.0,1341,4.0
122,1098,2.0,398,5.0
11,641,5.0,83,3.0
223,985,4.0,78,3.0
222,216,4.0,922,3.0
200,49,4.0,1093,4.0
621,1093,3.0,1388,2.0
49,218,4.0,1743,5.0
44,428,4.0,732,4.0
248,1032,5.0,1243,5.0
49,1050,3.0,1437,3.0
8,1637,5.0,488,5.0
86,1578,4.0,671,4.0
180,1096,5.0,239,5.0
234,1062,5.0,1432,5.0
172,1084,1.0,447,4.0
193,1450,3.0,1018,4.0
23,429,5.0,701,5.0
9,1561,2.0,988,5.0
428,1580,5.0,621,5.0
149,1164,3.0,124,4.0
387,998,5.0,1647,3.0
208,1619,4.0,1652,4.0
40,1170,4.0,406,5.0
798,1449,4.0,573,4.0
190,1480,3.0,281,3.0
23,632,3.0,1647,4.0
15,1500,5.0,78,4.0
37,1299,4.0,1364,4.0
129,500,5.0,1598,4.0
7,1344,4.0,788,5.0
48,18,5.0,455,4.0
246,1344,4.0,914,4.0
86,1504,4.0,1270,4.0
16,1025,4.0,214,4.0
33,1688,4.0,1754,4.0
51,374,4.0,1417,5.0
579,280,2.0,988,5.0
278,728,4.0,606,4.0
132,293,3.0,103,3.0
113,1214,5.0,1102,3.0
83,761,5.0,1743,5.0
127,1441,4.0,835,5.0
470,212,4.0,838,3.0
128,931,5.0,1226,4.0
83,1564,3.0,1213,5.0
23,438,5.0,1449,5.0
603,146,5.0,783,3.0
146,39,4.0,1084,3.0
8,692,4.0,763,5.0
26,370,5.0,822,4.0
225,1603,4.0,1103,5.0
207,34,1.0,828,3.0
16,1536,3.0,1013,3.0
210,1239,5.0,632,3.0
33,1735,4.0,894,4.0
415,1126,3.0,1020,3.0
193,853,5.0,783,5.0
272,859,3.0,1598,4.0
11,502,5.0,441,4.0
109,52,5.0,1047,5.0
49,1628,2.0,1405,4.0
36,64,3.0,580,3.0
95,967,3.0,215,3.0
127,576,5.0,690,4.0
200,101,4.0,875,3.0
108,1203,4.0,996,5.0
234,913,5.0,1554,4.0
162,1253,3.0,1195,2.0
1,887,4.0,1534,4.0
38,1136,3.0,644,5.0
442,1476,3.0,238,2.0
598,504,4.0,858,5.0
222,856,4.0,524,3.0
16,1591,4.0,906,4.0
11,917,3.0,908,5.0
43,1010,3.0,1724,5.0
161,627,2.0,1110,5.0
149,1649,4.0,772,3.0
129,1699,5.0,1309,3.0
228,1314,4.0,1319,5.0
129,138,5.0,1036,5.0
215,1193,3.0,1642,5.0
38,1654,5.0,1722,4.0
117,192,4.0,877,3.0
22,1146,4.0,1246,3.0
1,1154,4.0,292,5.0
49,1169,5.0,167,5.0
81,1460,4.0,1031,5.0
218,1428,3.0,1181,1.0
203,1652,4.0,1295,4.0
113,917,4.0,1032,3.0
255,909,5.0,942,4.0
43,1152,5.0,643,4.0
181,280,3.0,281,1.0
105,967,2.0,846,3.0
278,32,5.0,253,4.0
208,1170,4.0,1657,5.0
172,1730,3.0,1181,1.0
81,1704,5.0,1001,3.0
282,530,3.0,1226,5.0
159,679,1.0,1374,3.0
61,1126,4.0,1084,3.0
157,1088,3.0,502,3.0
49,1648,5.0,453,3.0
8,476,5.0,429,5.0
282,126,1.0,1327,4.0
62,1014,5.0,553,5.0
173,715,3.0,1006,4.0
18,188,3.0,1165,5.0
282,16,4.0,1195,3.0
43,230,5.0,188,5.0
11,1676,1.0,765,4.0
62,1223,4.0,585,5.0
44,1067,5.0,939,4.0
76,576,3.0,1563,4.0
129,505,5.0,634,5.0
15,1021,5.0,1375,4.0
183,1686,4.0,990,4.0
208,1592,4.0,121,4.0
199,1440,4.0,1239,4.0
264,912,3.0,428,5.0
128,281,5.0,985,5.0
23,1026,5.0,114,4.0
172,744,3.0,1260,4.0
113,490,1.0,1071,3.0
15,162,5.0,985,5.0
51,1010,3.0,1470,4.0
321,1713,3.0,1210,2.0
113,1218,2.0,1470,2.0
51,500,5.0,1272,5.0
128,97,4.0,865,4.0
274,586,5.0,815,4.0
181,74,1.0,539,3.0
11,994,5.0,294,4.0
431,1728,5.0,1073,5.0
25,627,5.0,143,4.0
223,1254,4.0,989,4.0
44,722,5.0,1480,3.0
249,1113,2.0,1259,1.0
110,1254,4.0,59,2.0
15,643,5.0,19,5.0
268,229,4.0,1224,4.0
43,1649,5.0,269,5.0
119,1537,5.0,1611,4.0
134,977,4.0,1099,5.0
42,692,4.0,1380,4.0
109,657,4.0,1651,4.0
