item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
8,530,4.0,1189,3.0,181,,1098,5.0,1582,,1567,4.0
11,208,,579,3.0,788,4.0,1164,4.0,1549,,735,5.0
10,288,1.0,1012,4.0,1256,4.0,44,,94,,479,3.0
11,1683,5.0,1366,4.0,1527,,1368,4.0,1449,,74,1.0
49,1504,4.0,626,,405,4.0,1496,,1432,4.0,303,4.0
8,227,5.0,1077,5.0,1637,5.0,1034,,1691,5.0,413,
23,1312,4.0,420,3.0,1028,,86,5.0,188,5.0,1325,
43,384,4.0,1479,4.0,426,,795,5.0,1660,5.0,141,
15,1250,5.0,6,4.0,1638,3.0,408,,1629,5.0,95,
68,67,,1253,4.0,1271,2.0,362,,1003,4.0,1580,5.0
38,641,,917,4.0,1352,,793,5.0,124,4.0,686,4.0
81,404,5.0,648,,732,5.0,1549,,1550,4.0,319,4.0
49,1184,5.0,212,5.0,695,,840,3.0,539,4.0,1214,
37,640,5.0,1608,3.0,136,5.0,682,,636,3.0,1421,5.0
11,1396,4.0,1365,,1014,4.0,1670,3.0,301,,1199,5.0
274,1698,4.0,1091,5.0,728,,445,4.0,894,3.0,95,
23,1696,5.0,1153,4.0,740,5.0,218,5.0,684,,1565,5.0
44,1409,5.0,1218,3.0,1492,,263,3.0,634,4.0,623,5.0
44,576,5.0,176,4.0,1554,4.0,649,,1579,,942,4.0
190,947,3.0,691,,644,5.0,1239,4.0,681,,1594,4.0
43,1410,4.0,579,3.0,468,5.0,1448,,573,5.0,1358,5.0
26,693,5.0,1621,5.0,503,,408,4.0,1723,4.0,156,
180,1552,3.0,1172,,650,5.0,1034,4.0,1242,4.0,78,3.0
54,1635,3.0,1748,,1734,,888,5.0,1578,5.0,780,5.0
8,1072,5.0,306,5.0,354,,266,4.0,188,4.0,957,
44,1264,4.0,3,,1704,,858,4.0,890,4.0,893,5.0
107,976,3.0,208,,932,4.0,375,5.0,937,4.0,1023,
69,896,,20,5.0,772,5.0,532,4.0,741,,973,4.0
23,144,5.0,53,,997,5.0,1670,3.0,730,2.0,523,
0,339,4.0,1251,5.0,1027,4.0,885,,1577,4.0,1532,
26,288,5.0,97,5.0,1684,,1527,3.0,520,4.0,878,
15,322,5.0,3,5.0,1317,5.0,1576,4.0,857,,1502,
197,1635,2.0,1508,,1433,3.0,761,4.0,1468,,732,3.0
181,1537,4.0,83,2.0,452,3.0,1572,,905,4.0,891,
222,788,4.0,933,,1594,,1581,3.0,1086,4.0,1678,4.0
31,1505,4.0,1684,4.0,1638,2.0,1543,,888,4.0,667,
113,803,2.0,484,2.0,1333,3.0,168,,1017,5.0,1436,
274,1393,,1041,2.0,1698,4.0,580,,875,5.0,1756,4.0
49,1473,5.0,146,4.0,1637,5.0,103,,968,5.0,409,5.0
26,1555,,932,4.0,1335,5.0,168,5.0,249,4.0,1533,
129,624,4.0,1648,5.0,1430,,746,,1725,5.0,990,5.0
85,992,2.0,753,,646,5.0,246,4.0,697,4.0,140,
15,272,5.0,1377,5.0,613,,1195,5.0,1388,3.0,493,
43,900,5.0,170,,251,4.0,1611,5.0,269,5.0,1486,
44,691,3.0,712,,59,,1533,4.0,334,3.0,1615,2.0
1,1154,4.0,290,,890,3.0,1242,3.0,106,5.0,603,4.0
15,1154,,946,,52,5.0,555,4.0,479,5.0,1615,4.0
26,18,4.0,1154,4.0,498,,197,4.0,1030,3.0,1231,
8,19,,1653,5.0,198,4.0,1513,5.0,989,,445,4.0
129,1392,,1703,2.0,238,,1678,4.0,1534,5.0,607,5.0
81,1584,,528,5.0,1187,,492,3.0,1228,5.0,543,5.0
199,129,,1025,5.0,162,4.0,1317,3.0,316,2.0,1742,
109,689,,1282,4.0,1724,,973,4.0,670,5.0,1182,3.0
1,1748,5.0,789,4.0,1051,2.0,955,,908,2.0,1502,
129,1059,5.0,52,4.0,1749,,1497,5.0,1086,,1743,5.0
49,611,4.0,54,4.0,391,5.0,1434,,876,4.0,783,5.0
113,736,,864,4.0,520,3.0,169,4.0,366,,1103,3.0
1,1472,,883,4.0,1368,,747,4.0,1196,4.0,1599,5.0
193,1168,4.0,1169,4.0,485,,1162,,603,4.0,191,3.0
26,1300,,1045,,726,4.0,1656,4.0,137,5.0,299,4.0
26,641,,1425,4.0,1299,4.0,489,5.0,1565,4.0,1039,
209,1634,2.0,1524,5.0,1014,3.0,503,,1066,3.0,78,3.0
183,1636,,473,5.0,1530,,1611,4.0,943,5.0,1615,4.0
81,1729,,972,4.0,461,5.0,974,5.0,990,4.0,1471,
43,290,5.0,258,5.0,1668,5.0,1687,2.0,1577,,1451,
181,1520,5.0,1186,1.0,307,,1094,,1086,4.0,1711,4.0
190,752,,288,4.0,851,5.0,789,4.0,1446,,462,2.0
85,387,4.0,532,4.0,281,5.0,747,,1453,5.0,590,
15,513,4.0,1605,,278,4.0,1353,,285,4.0,862,3.0
63,768,,1218,1.0,866,4.0,821,5.0,261,,489,4.0
15,1094,5.0,374,3.0,761,,1194,5.0,1067,,1631,1.0
208,1155,5.0,1112,,61,4.0,238,3.0,1278,4.0,415,4.0
15,1202,,598,5.0,1688,1.0,524,5.0,1020,5.0,1629,5.0
146,51,4.0,547,4.0,740,,454,,39,4.0,636,5.0
85,1044,3.0,452,5.0,1305,,1435,5.0,172,,351,5.0
43,929,,1649,5.0,1002,3.0,267,5.0,491,,107,5.0
1,1539,,452,5.0,889,5.0,249,4.0,301,,1454,1.0
69,864,5.0,1648,,1601,,357,4.0,873,3.0,1449,4.0
40,544,,20,5.0,518,5.0,472,5.0,777,,1193,5.0
51,448,4.0,1588,3.0,253,,334,5.0,1630,5.0,751,
8,1552,4.0,1089,,1124,4.0,1676,3.0,15,2.0,511,4.0
49,197,,1110,5.0,1500,5.0,540,4.0,940,5.0,1582,4.0
62,277,4.0,1671,,136,4.0,1064,,330,5.0,847,5.0
51,1393,5.0,737,5.0,21,,1149,,1422,3.0,47,4.0
49,1025,2.0,646,5.0,1127,1.0,873,4.0,1148,,317,
113,1570,3.0,405,3.0,645,4.0,789,2.0,1321,,29,
44,1520,3.0,162,5.0,1746,,153,4.0,1196,4.0,93,
49,1746,4.0,1716,2.0,954,3.0,235,4.0,1005,5.0,1262,
149,1330,4.0,1634,4.0,1559,3.0,632,3.0,122,,1149,
183,1185,,1733,,1242,4.0,877,5.0,717,4.0,1455,4.0
11,1072,4.0,213,4.0,231,2.0,1656,,684,4.0,541,
25,208,3.0,1333,5.0,806,2.0,822,,743,,237,5.0
185,1026,5.0,1110,5.0,648,5.0,875,4.0,428,,830,
44,385,,838,,54,4.0,1260,4.0,796,5.0,109,4.0
49,464,,240,5.0,195,,404,5.0,348,4.0,1294,5.0
49,144,,1170,4.0,1699,4.0,151,5.0,1385,,586,5.0
26,983,4.0,841,5.0,585,5.0,220,,335,,863,5.0
44,1152,,561,5.0,935,,904,3.0,1420,5.0,621,4.0
146,547,4.0,1603,5.0,133,1.0,91,3.0,1468,,348,
129,1024,5.0,1480,4.0,266,5.0,92,,844,5.0,958,
208,1010,4.0,1315,5.0,230,3.0,918,,1257,,1294,5.0
8,1607,5.0,136,5.0,1289,,873,,1130,5.0,1260,4.0
208,99,5.0,1736,5.0,889,5.0,746,,1437,,1310,4.0
49,784,,1083,,1628,2.0,1565,4.0,623,4.0,1679,4.0
11,617,,875,4.0,1067,,1006,4.0,1406,3.0,1503,4.0
1,1152,,1089,,259,3.0,1111,4.0,968,2.0,175,5.0
44,449,4.0,904,3.0,1273,,1420,5.0,1325,,558,4.0
113,1648,,1329,4.0,962,5.0,947,4.0,1527,,1561,4.0
81,881,5.0,1459,,1704,5.0,664,4.0,393,,747,4.0
16,897,3.0,866,3.0,838,,1689,4.0,138,4.0,159,3.0
44,673,,708,1.0,758,5.0,1003,,1549,1.0,1246,4.0
208,17,5.0,436,4.0,1060,5.0,1078,4.0,1353,4.0,1053,
208,338,3.0,1650,,312,,890,4.0,684,4.0,1613,4.0
44,818,,1458,5.0,1606,5.0,1096,4.0,58,5.0,1438,
44,947,4.0,502,4.0,231,4.0,824,4.0,378,3.0,479,
209,1028,,1748,4.0,1734,3.0,1561,2.0,1418,3.0,1679,
16,1586,5.0,437,4.0,118,,1224,4.0,825,,1194,4.0
26,576,4.0,243,,89,,553,5.0,813,3.0,1501,5.0
44,1648,,129,4.0,1209,3.0,745,,669,3.0,1742,3.0
208,257,,754,,1619,4.0,822,4.0,45,3.0,974,5.0
8,913,4.0,1186,3.0,726,4.0,1287,,1369,3.0,1451,
62,768,5.0,727,,793,4.0,958,,62,4.0,1599,4.0
26,1264,4.0,129,5.0,761,4.0,1563,,1357,5.0,1550,
23,1312,4.0,1713,5.0,1255,4.0,984,4.0,156,,1501,5.0
436,1730,4.0,451,4.0,1508,,1207,4.0,556,,1567,4.0
208,1698,3.0,1603,4.0,1348,,647,5.0,1225,,589,4.0
11,309,5.0,679,3.0,345,5.0,1646,,142,5.0,1599,5.0
38,1603,4.0,644,5.0,486,4.0,857,,190,,1503,4.0
278,212,5.0,37,5.0,566,3.0,1703,,328,3.0,1646,
51,1520,3.0,1361,,691,4.0,1492,5.0,1221,,1013,5.0
129,1680,4.0,513,4.0,978,,211,,669,3.0,1294,5.0
145,1014,5.0,1478,,168,3.0,972,5.0,621,,1391,4.0
16,771,4.0,52,3.0,549,,581,,392,4.0,399,4.0
149,1634,4.0,307,,1734,,710,4.0,87,4.0,638,5.0
86,785,,1270,4.0,1242,4.0,734,3.0,1103,4.0,1023,
49,64,5.0,450,,52,5.0,740,5.0,1620,4.0,362,3.0
23,151,5.0,727,5.0,506,4.0,858,,1227,,988,1.0
54,528,5.0,849,4.0,1588,4.0,1733,3.0,21,,281,2.0
129,1030,5.0,758,5.0,1559,5.0,1195,5.0,110,,558,
208,658,,835,4.0,247,4.0,1018,5.0,619,4.0,1356,
149,1200,,963,3.0,106,3.0,1194,4.0,1259,4.0,1532,
166,1458,3.0,867,,1044,,644,5.0,453,3.0,967,5.0
43,1635,3.0,1011,,374,3.0,493,,190,3.0,383,5.0
43,1680,5.0,18,3.0,1634,,644,4.0,1364,4.0,650,3.0
174,1125,5.0,1734,,1079,5.0,1591,4.0,1048,4.0,1257,
129,1044,5.0,965,5.0,1014,,1017,4.0,1401,,681,4.0
33,563,2.0,38,4.0,504,,91,3.0,1325,,974,3.0
81,259,,311,4.0,1547,2.0,109,4.0,910,,1391,5.0
16,1616,4.0,1424,4.0,561,5.0,69,,1194,4.0,1083,
49,1684,4.0,442,3.0,268,,1277,3.0,638,,734,4.0
43,1637,5.0,597,,1126,,982,3.0,906,5.0,1658,5.0
166,208,3.0,1104,,1666,,924,4.0,717,5.0,351,4.0
40,18,5.0,435,4.0,1364,4.0,404,,185,,1279,5.0
113,1632,4.0,1349,,1093,5.0,1654,3.0,1630,,639,5.0
183,1232,4.0,899,,1303,5.0,887,5.0,952,3.0,1049,
23,242,5.0,674,5.0,983,5.0,1065,5.0,395,,235,4.0
8,529,4.0,1140,4.0,406,4.0,1305,,282,,1375,3.0
85,962,5.0,579,3.0,134,5.0,1754,,828,2.0,255,
43,643,4.0,1253,5.0,134,,1654,5.0,471,2.0,45,
200,769,4.0,833,3.0,817,5.0,761,3.0,1196,4.0,1645,
81,544,5.0,1474,,4,5.0,344,4.0,1336,5.0,1658,5.0
54,1344,4.0,513,4.0,1426,5.0,117,,534,,1327,4.0
16,1713,3.0,1025,4.0,1413,,325,4.0,1679,,1199,4.0
85,1296,5.0,1200,4.0,625,3.0,38,,619,5.0,1084,3.0
109,338,4.0,132,3.0,21,,1479,3.0,1581,5.0,1069,
149,240,,1329,4.0,52,4.0,1259,4.0,1708,4.0,1534,4.0
85,96,,1680,2.0,610,,1170,4.0,1182,3.0,207,5.0
61,848,5.0,866,,53,,437,4.0,359,4.0,75,5.0
49,1056,2.0,146,4.0,804,4.0,196,,1190,,299,5.0
8,368,,514,,1205,5.0,1752,5.0,1209,5.0,750,5.0
43,480,5.0,518,,859,5.0,572,2.0,879,5.0,959,
183,897,5.0,979,3.0,294,5.0,1686,4.0,969,5.0,1246,
109,848,4.0,498,,690,5.0,1735,4.0,442,,333,4.0
44,1088,,1554,4.0,379,,1084,3.0,444,3.0,1580,4.0
183,1685,,294,5.0,983,5.0,283,5.0,1228,5.0,94,
43,755,4.0,663,,599,4.0,121,4.0,858,5.0,460,
23,768,,210,5.0,949,4.0,822,4.0,598,5.0,57,
81,609,,1300,4.0,1351,5.0,203,5.0,429,5.0,1231,5.0
26,530,4.0,1283,,1701,3.0,364,5.0,511,,1055,4.0
11,1025,5.0,1666,,1186,3.0,1131,,1068,3.0,639,5.0
81,1492,5.0,1719,,1705,4.0,330,5.0,460,5.0,1101,5.0
49,1175,4.0,1511,,1223,4.0,1468,,750,5.0,351,4.0
222,176,4.0,117,2.0,1525,4.0,729,,1355,4.0,1373,
222,577,1.0,1490,,708,3.0,997,5.0,600,4.0,444,4.0
81,1237,5.0,150,5.0,153,,572,5.0,1469,5.0,638,5.0
107,149,5.0,373,,1144,5.0,1565,3.0,1103,3.0,351,
246,1589,,1638,3.0,1354,4.0,202,,1119,5.0,959,3.0
86,1136,3.0,1074,,3,5.0,489,4.0,922,3.0,573,2.0
183,256,5.0,914,3.0,1202,,808,,681,5.0,572,5.0
164,86,,1238,3.0,23,2.0,840,3.0,521,4.0,969,4.0
51,256,5.0,66,,1699,3.0,1063,5.0,89,,990,5.0
9,882,,547,3.0,1125,,1228,4.0,1676,3.0,1358,5.0
8,723,,1140,4.0,1049,4.0,1101,3.0,143,,351,3.0
149,1280,,648,4.0,985,5.0,698,,1610,3.0,254,4.0
11,769,4.0,1042,,146,3.0,1257,,1066,3.0,1613,4.0
23,208,4.0,962,5.0,853,4.0,841,,1450,3.0,1662,4.0
128,977,5.0,841,,1674,,1259,5.0,1035,4.0,125,4.0
108,1072,5.0,1588,5.0,971,,956,,1084,5.0,351,3.0
23,562,5.0,502,3.0,968,5.0,539,5.0,972,,1645,
10,4,,1221,3.0,1351,4.0,215,3.0,409,,284,4.0
11,132,4.0,1012,4.0,470,3.0,502,5.0,395,,268,4.0
44,1441,3.0,345,,1402,,876,3.0,1181,5.0,47,5.0
33,883,2.0,197,4.0,901,5.0,1514,,1422,,1695,3.0
11,1121,,1381,4.0,1717,4.0,1351,5.0,1098,4.0,333,
15,1074,,1299,5.0,229,3.0,919,,760,5.0,968,4.0
54,659,4.0,1492,5.0,517,4.0,1733,3.0,153,,874,3.0
32,352,5.0,1268,,1636,,1310,4.0,302,4.0,751,5.0
127,177,2.0,913,2.0,258,5.0,1434,,1691,,143,3.0
246,1184,5.0,178,3.0,310,4.0,23,4.0,711,,763,
62,1440,5.0,128,1.0,369,,322,,1005,5.0,831,3.0
26,1025,1.0,633,2.0,521,5.0,29,,1261,3.0,542,1.0
81,1360,,485,5.0,1223,5.0,1579,4.0,108,4.0,1214,
208,1377,4.0,1652,4.0,1077,5.0,295,,1080,,1084,3.0
44,1088,,656,4.0,89,,397,4.0,941,3.0,829,5.0
190,721,,1267,5.0,649,3.0,281,3.0,636,5.0,1583,
11,592,3.0,1461,,470,3.0,1670,3.0,1403,,1102,3.0
23,834,3.0,1258,,75,,573,4.0,1133,5.0,351,5.0
15,1734,,1303,5.0,1320,1.0,648,,1020,5.0,862,3.0
21,832,5.0,1155,4.0,101,2.0,359,,489,2.0,427,
129,1076,5.0,24,,1497,5.0,810,1.0,619,4.0,333,
16,1265,5.0,566,4.0,1545,,873,,619,3.0,572,4.0
81,1696,5.0,1088,4.0,548,,89,4.0,1466,3.0,287,
26,0,4.0,1472,,166,2.0,8,2.0,109,3.0,558,4.0
15,1105,,578,,1028,3.0,1624,5.0,170,5.0,1338,4.0
83,1314,4.0,309,4.0,1158,3.0,1210,5.0,1338,4.0,988,
149,1696,4.0,723,4.0,1046,,1015,4.0,219,,1134,4.0
81,293,5.0,230,4.0,1657,,879,,799,5.0,1567,5.0
81,723,,1707,5.0,1404,4.0,845,4.0,62,4.0,1359,
44,1296,4.0,533,,838,,839,5.0,1645,3.0,222,4.0
180,819,2.0,996,,246,4.0,54,3.0,985,4.0,1034,4.0
11,516,,901,4.0,971,3.0,604,4.0,60,,526,5.0
86,1136,3.0,519,5.0,1655,,987,4.0,429,5.0,910,
113,1505,4.0,136,3.0,585,5.0,425,,620,,1182,4.0
62,64,5.0,144,4.0,1025,,1266,,1108,5.0,251,5.0
266,338,,1381,,166,4.0,1078,2.0,806,2.0,585,5.0
23,1745,,1637,4.0,1641,4.0,218,5.0,426,,1551,5.0
119,1616,5.0,528,5.0,1537,5.0,774,,30,,351,5.0
183,656,4.0,434,4.0,1475,4.0,294,5.0,246,,409,
11,1552,4.0,1362,,132,4.0,1638,4.0,586,,987,5.0
11,1345,4.0,1427,,102,4.0,311,3.0,171,4.0,1119,
208,1314,4.0,1634,5.0,1685,4.0,1145,,714,,1647,3.0
425,288,1.0,369,4.0,755,,168,,429,4.0,1373,5.0
11,134,5.0,363,,1468,,494,3.0,1182,4.0,815,4.0
40,832,5.0,561,,1491,4.0,472,5.0,1017,4.0,1355,
15,1074,,1427,,1155,4.0,920,4.0,588,4.0,158,4.0
169,707,2.0,149,,1029,,104,5.0,1722,3.0,59,3.0
200,1538,,1591,4.0,541,,462,4.0,1103,3.0,159,4.0
124,992,2.0,1700,,1463,4.0,455,,125,5.0,1421,5.0
193,1552,,1344,4.0,1699,2.0,294,4.0,1592,4.0,217,4.0
129,1524,5.0,1652,4.0,647,,1578,2.0,684,3.0,861,
119,1057,,1250,4.0,1750,3.0,230,4.0,311,5.0,537,4.0
11,231,2.0,1450,4.0,1532,,93,,1070,5.0,351,4.0
127,1570,4.0,1651,4.0,1573,5.0,967,5.0,1321,,1309,
85,773,5.0,1445,5.0,1336,5.0,1498,3.0,795,,1358,4.0
135,659,2.0,259,3.0,821,3.0,648,4.0,1211,,1195,
8,976,3.0,404,,757,,1192,5.0,1434,5.0,1503,3.0
15,873,3.0,1483,4.0,365,5.0,637,4.0,814,,1519,
62,883,5.0,469,1.0,1574,,1126,5.0,1128,1.0,558,
40,513,5.0,1462,5.0,1704,,538,5.0,1519,5.0,671,3.0
26,1648,4.0,1525,,405,5.0,359,5.0,104,,286,3.0
180,1347,,1319,,696,4.0,107,4.0,1100,4.0,319,3.0
197,1024,,1377,3.0,1433,3.0,218,4.0,1611,2.0,589,5.0
208,420,5.0,54,4.0,264,,618,4.0,988,,558,4.0
10,305,,1093,3.0,472,4.0,1033,3.0,1277,4.0,1261,
11,1473,5.0,51,,1204,,116,3.0,907,4.0,124,4.0
85,1537,,834,2.0,1346,,1253,4.0,519,4.0,1102,1.0
40,513,5.0,1489,,294,5.0,23,5.0,761,,1357,4.0
85,1105,1.0,212,4.0,680,3.0,1101,3.0,1743,5.0,1375,
208,466,5.0,1398,4.0,648,5.0,682,,1018,5.0,430,4.0
44,288,,1380,3.0,38,,470,3.0,726,4.0,1084,3.0
193,1217,5.0,1475,5.0,1668,3.0,519,5.0,1355,,1086,5.0
23,160,4.0,482,3.0,802,5.0,532,4.0,1542,4.0,107,
149,1315,5.0,1028,5.0,1318,4.0,1689,4.0,138,,1614,
119,214,,1110,5.0,1209,4.0,1563,,1470,4.0,815,4.0
81,82,5.0,179,,1572,2.0,106,5.0,12,4.0,188,5.0
49,1712,5.0,1367,5.0,362,3.0,1293,,989,3.0,111,3.0
26,419,5.0,276,3.0,1068,4.0,973,5.0,782,,1327,
33,210,4.0,453,4.0,1288,,1692,5.0,1439,,1615,2.0
169,1696,5.0,672,,900,3.0,535,4.0,1037,,334,5.0
81,564,,150,5.0,215,3.0,1528,3.0,377,5.0,1484,2.0
177,1538,4.0,1176,4.0,922,4.0,603,5.0,908,,189,
1,97,3.0,405,4.0,373,,329,2.0,1418,4.0,446,
43,818,4.0,1107,5.0,291,,1350,5.0,953,4.0,1515,
54,961,5.0,402,,883,5.0,599,4.0,1405,,733,5.0
160,1296,3.0,18,3.0,964,,585,2.0,1740,3.0,509,
23,208,4.0,1522,,774,5.0,521,5.0,106,4.0,1307,
127,1265,,1699,4.0,51,4.0,1428,5.0,968,,1418,4.0
11,920,4.0,1466,3.0,1628,,62,3.0,1134,,1615,5.0
152,529,3.0,521,5.0,1225,5.0,1578,,842,3.0,524,2.0
85,1108,4.0,150,,764,4.0,909,,637,5.0,397,5.0
129,624,4.0,33,,456,4.0,1323,,603,3.0,1084,5.0
127,1425,4.0,962,5.0,243,,760,,1259,1.0,1421,5.0
16,706,4.0,788,,456,3.0,1177,2.0,234,4.0,668,
8,741,,1079,4.0,231,5.0,778,5.0,303,4.0,1279,
11,994,5.0,1506,,1619,5.0,1208,5.0,285,,479,4.0
11,1408,,1424,4.0,225,,338,3.0,1175,5.0,1001,3.0
8,1348,,199,5.0,987,3.0,92,5.0,1022,,1391,5.0
8,432,,1588,5.0,86,5.0,311,5.0,986,4.0,1692,
129,160,5.0,52,4.0,1044,5.0,1573,,1623,4.0,332,
38,1747,4.0,131,5.0,596,,1621,4.0,1463,4.0,1481,
0,598,,8,2.0,761,3.0,283,,11,3.0,686,3.0
49,352,5.0,51,4.0,1157,,1590,,1179,5.0,1102,4.0
15,114,,740,5.0,1655,4.0,1624,5.0,1116,,796,4.0
377,96,,705,4.0,519,4.0,874,3.0,219,,925,1.0
83,1169,4.0,468,3.0,198,,747,5.0,939,5.0,269,
23,1334,4.0,315,,1643,4.0,717,5.0,669,,1599,5.0
11,83,3.0,811,4.0,763,,348,,526,5.0,927,4.0
11,97,4.0,1413,,38,5.0,1514,4.0,1259,5.0,1149,
177,961,4.0,194,4.0,1538,4.0,503,,1421,5.0,1246,
414,1314,3.0,1282,4.0,594,,1428,,280,4.0,191,2.0
208,1497,4.0,697,4.0,1034,,844,4.0,1213,3.0,302,
129,65,,1604,,581,5.0,1610,5.0,811,5.0,1358,5.0
314,567,5.0,537,4.0,202,,1210,2.0,461,3.0,1199,
81,1073,5.0,1025,5.0,1602,5.0,326,,1529,4.0,876,2.0
1,706,4.0,132,3.0,1045,,1257,,1722,4.0,1228,4.0
153,1633,,149,3.0,583,,424,1.0,251,2.0,1279,1.0
292,1558,5.0,1399,5.0,1148,3.0,78,,1374,2.0,719,
127,1265,,755,5.0,709,,1176,4.0,462,3.0,783,5.0
16,1346,2.0,71,5.0,1465,,186,4.0,1756,2.0,156,
16,817,3.0,710,4.0,392,4.0,1114,,460,3.0,157,
51,96,,1075,5.0,549,5.0,1638,4.0,311,5.0,207,4.0
44,1250,4.0,1381,4.0,599,4.0,1688,3.0,556,,846,
44,1392,,1473,2.0,610,2.0,1366,5.0,1561,4.0,363,
49,915,,1110,5.0,455,5.0,843,4.0,925,5.0,1678,
16,1280,3.0,1632,,1057,4.0,706,4.0,277,,11,3.0
15,1090,,1314,3.0,72,4.0,409,5.0,265,,1531,5.0
149,1604,4.0,726,4.0,806,2.0,1401,,1118,,831,5.0
225,320,,1280,,519,5.0,679,4.0,1415,5.0,1743,5.0
164,1152,4.0,417,1.0,1010,4.0,146,,1573,,1228,4.0
274,546,,643,4.0,520,3.0,1662,3.0,238,,415,2.0
15,432,4.0,755,4.0,293,4.0,279,4.0,1084,3.0,1295,
68,1729,,1637,4.0,1607,,874,3.0,1006,4.0,847,5.0
49,227,5.0,1332,,986,4.0,506,4.0,1532,,13,3.0
15,34,2.0,484,5.0,951,5.0,760,5.0,268,5.0,1455,
15,194,5.0,179,3.0,1017,,426,,604,4.0,351,4.0
26,1573,5.0,326,,823,1.0,87,5.0,1256,,911,4.0
193,1075,3.0,552,2.0,777,,634,3.0,491,,909,5.0
49,1252,3.0,1748,,676,5.0,1493,,822,4.0,189,5.0
209,817,2.0,340,,808,3.0,475,2.0,1359,,735,4.0
11,772,4.0,1463,4.0,536,,1292,5.0,141,5.0,959,
11,1248,,961,5.0,451,2.0,1684,5.0,1220,4.0,679,3.0
181,1698,4.0,388,,1253,2.0,471,5.0,236,,334,3.0
23,867,,998,5.0,1638,4.0,952,3.0,636,3.0,380,
149,739,,1604,4.0,1188,4.0,629,,342,4.0,1531,3.0
11,594,5.0,19,5.0,360,,507,5.0,1324,,479,4.0
129,341,,421,,954,5.0,1675,2.0,683,5.0,1535,5.0
50,1587,4.0,374,,1356,5.0,973,,1326,5.0,558,5.0
202,1072,5.0,706,,628,,773,3.0,1563,4.0,1503,3.0
16,865,5.0,898,,968,4.0,1276,5.0,62,4.0,303,1.0
43,1747,5.0,996,5.0,1172,,1688,3.0,1626,,1564,3.0
81,1219,,1637,2.0,583,5.0,1528,3.0,843,5.0,799,5.0
44,1378,,339,3.0,1164,3.0,1181,5.0,302,,1407,5.0
81,1527,5.0,505,4.0,329,5.0,667,,924,5.0,1182,5.0
119,1488,4.0,454,,294,5.0,1098,3.0,1468,3.0,1454,
51,995,4.0,356,,822,4.0,1515,,124,3.0,1005,4.0
44,1328,4.0,1409,5.0,1698,3.0,660,,629,,221,5.0
26,1712,5.0,341,,310,4.0,254,4.0,1407,5.0,1087,
193,1353,5.0,922,4.0,1548,,1021,5.0,317,,1070,5.0
40,256,,324,4.0,612,5.0,7,,1403,4.0,1373,1.0
181,1680,4.0,592,5.0,849,,594,3.0,979,,875,2.0
16,241,,467,4.0,133,4.0,952,,74,3.0,190,5.0
44,212,4.0,1717,3.0,1270,4.0,1705,,764,,575,4.0
105,1032,4.0,568,,618,3.0,251,4.0,555,4.0,1694,4.0
76,32,,819,3.0,184,4.0,601,,954,4.0,987,5.0
11,949,4.0,423,2.0,632,3.0,73,,505,5.0,573,4.0
44,1328,4.0,1313,5.0,181,,1031,5.0,906,4.0,1292,
16,130,,309,4.0,293,4.0,1048,5.0,1417,4.0,1017,5.0
209,963,3.0,1610,4.0,347,2.0,428,3.0,1150,,542,
8,772,4.0,1092,,1734,,1559,5.0,762,4.0,1341,5.0
16,129,,724,5.0,405,4.0,230,,103,4.0,749,4.0
51,980,,1381,5.0,758,5.0,1435,,507,5.0,1597,5.0
44,1136,3.0,816,3.0,1721,5.0,553,,954,5.0,879,4.0
223,1713,4.0,1620,3.0,1114,,77,4.0,1070,,78,3.0
43,818,4.0,1158,3.0,490,,1098,,1565,5.0,1534,5.0
8,992,4.0,816,3.0,1703,,744,5.0,1291,4.0,1679,5.0
183,787,4.0,1060,5.0,1701,,1623,,520,5.0,1513,4.0
49,1584,5.0,320,4.0,898,5.0,1429,,365,4.0,383,
245,1425,,1203,3.0,309,5.0,40,2.0,1292,5.0,669,
54,1650,,309,5.0,1208,5.0,121,4.0,1723,5.0,1711,
23,482,3.0,1058,5.0,1059,,1078,5.0,630,,1207,5.0
11,368,5.0,870,2.0,295,,968,4.0,858,3.0,1691,5.0
113,16,4.0,657,,277,,200,3.0,1516,3.0,461,4.0
11,529,,950,4.0,1208,5.0,152,,905,3.0,1470,5.0
218,786,,820,3.0,1334,,1421,5.0,254,2.0,462,4.0
190,1170,4.0,1731,5.0,1093,4.0,1351,5.0,791,,492,
11,82,4.0,1366,4.0,632,3.0,936,4.0,1672,,714,4.0
54,1364,3.0,599,4.0,473,5.0,1099,,11,4.0,1007,
15,1122,,954,4.0,507,4.0,765,,558,5.0,622,3.0
129,178,,1732,4.0,85,4.0,135,5.0,696,5.0,735,
81,1172,5.0,1156,,20,5.0,54,,1736,5.0,682,5.0
119,195,5.0,1317,,1685,5.0,648,4.0,521,4.0,1562,
113,306,4.0,807,,231,4.0,200,3.0,1113,,1450,3.0
16,694,4.0,23,,668,,508,5.0,398,5.0,1502,5.0
234,1697,5.0,308,,456,4.0,971,5.0,188,4.0,44,
129,560,4.0,1475,5.0,1380,,571,4.0,1132,,765,5.0
49,384,5.0,1072,5.0,1523,4.0,1239,5.0,1255,4.0,55,
208,1443,3.0,837,4.0,693,,890,4.0,1259,5.0,1342,
