item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
44,816,3.0,450,,1524,2.0,948,3.0,535,1.0,987,4.0,44,
208,1315,5.0,4,,856,5.0,1720,4.0,122,4.0,1228,5.0,1501,
127,1648,,1377,4.0,1685,5.0,197,3.0,727,4.0,57,,1583,
44,624,,499,3.0,311,4.0,1623,3.0,1323,,1723,,845,5.0
23,132,5.0,406,5.0,1113,,1675,4.0,891,5.0,491,,1502,
16,1217,5.0,1042,,755,3.0,202,5.0,171,3.0,1070,4.0,254,3.0
81,865,5.0,515,,83,,997,5.0,950,4.0,887,5.0,669,
145,707,3.0,179,,725,,1001,4.0,954,,1084,3.0,958,3.0
145,530,3.0,834,4.0,1315,,405,4.0,1045,,856,,1277,3.0
122,1425,,609,,1030,1.0,1160,5.0,251,3.0,878,,943,4.0
183,785,,584,,521,5.0,1177,4.0,826,4.0,957,,430,4.0
15,709,5.0,405,4.0,744,,1576,4.0,1210,3.0,1452,,1311,
161,1568,,353,2.0,932,,1450,3.0,666,3.0,1260,,909,4.0
15,1587,5.0,1092,,1257,,474,,251,3.0,1086,4.0,1150,5.0
51,1026,5.0,964,5.0,199,,905,5.0,201,,555,5.0,603,5.0
23,1057,3.0,1618,,676,5.0,853,4.0,1641,4.0,460,3.0,589,
15,657,4.0,626,3.0,1173,,407,5.0,648,,1354,4.0,522,5.0
44,1410,3.0,1380,3.0,438,,1016,,137,3.0,730,2.0,990,3.0
8,724,5.0,420,4.0,423,,1402,4.0,1611,5.0,686,5.0,174,
16,963,4.0,1156,3.0,661,,406,5.0,458,5.0,844,,1087,
15,176,3.0,1411,3.0,1288,,42,5.0,571,,523,,29,4.0
149,354,,359,,280,5.0,760,,456,1.0,1674,3.0,1259,4.0
15,225,,1059,5.0,1683,,1510,4.0,777,,489,5.0,1259,5.0
23,819,,1380,,1365,4.0,1111,5.0,903,3.0,967,5.0,1613,
16,1733,,376,,329,2.0,460,3.0,702,,526,4.0,1502,5.0
8,384,5.0,436,2.0,1303,4.0,1319,,620,3.0,1181,4.0,1711,
16,1395,4.0,1463,,1527,,1192,,1707,3.0,956,5.0,1102,4.0
462,1728,5.0,1729,,1254,4.0,1510,,1240,5.0,424,,446,5.0
183,976,4.0,865,5.0,1667,,711,4.0,1291,,555,,1199,4.0
274,1536,5.0,676,,501,,1510,,632,4.0,1065,4.0,717,4.0
81,472,5.0,682,5.0,603,4.0,1452,,1711,3.0,47,5.0,479,
44,1186,4.0,820,3.0,6,,39,,1096,4.0,637,,1615,2.0
129,273,5.0,1698,,934,,135,5.0,647,,569,5.0,607,5.0
129,1234,,1475,5.0,566,5.0,57,,394,4.0,795,5.0,491,
44,1682,4.0,915,4.0,1203,,948,3.0,1304,3.0,1128,4.0,1112,5.0
81,114,5.0,436,4.0,372,,53,5.0,1671,5.0,590,,1630,
26,1522,,1267,,1414,4.0,137,5.0,1481,5.0,1566,,1407,5.0
228,1041,3.0,1377,5.0,1026,5.0,516,,1509,,1239,,990,4.0
43,1091,5.0,744,5.0,649,,267,5.0,908,,828,5.0,575,
8,480,4.0,561,,897,3.0,1091,,419,3.0,884,,585,5.0
149,208,,961,5.0,1235,5.0,20,4.0,183,3.0,1191,,232,
81,769,,83,,1446,4.0,1401,,460,5.0,828,3.0,319,4.0
119,611,,981,,520,3.0,1528,,697,5.0,1612,5.0,1549,2.0
129,1248,,1522,5.0,691,5.0,1219,,1398,5.0,390,5.0,423,
15,401,,645,3.0,170,5.0,298,4.0,349,,78,4.0,351,4.0
209,336,,417,4.0,872,5.0,91,,830,3.0,622,3.0,1039,
51,480,,146,5.0,1321,5.0,1243,3.0,1405,,1614,,1006,5.0
44,451,4.0,136,4.0,1528,3.0,761,5.0,970,5.0,1147,,636,3.0
15,1653,5.0,53,,1289,,1049,5.0,810,,111,4.0,1599,4.0
1,1587,5.0,566,3.0,806,4.0,715,,253,,14,,462,3.0
49,1672,,1752,,1611,3.0,878,3.0,30,5.0,622,5.0,383,
197,1090,,1733,,1189,3.0,133,4.0,311,4.0,268,,397,2.0
43,160,5.0,241,,484,5.0,788,5.0,196,,1614,,1503,5.0
1,482,,853,5.0,565,,711,5.0,792,5.0,1389,2.0,1278,
15,1731,,247,5.0,1256,,732,5.0,781,,1647,4.0,1631,1.0
1,1168,5.0,227,5.0,435,4.0,85,,1193,5.0,986,,1087,
8,992,4.0,97,4.0,260,,1093,5.0,1144,4.0,393,,973,
81,1365,,549,2.0,952,3.0,985,5.0,972,4.0,733,5.0,542,
25,978,,1266,5.0,1716,,742,,1608,3.0,508,5.0,254,2.0
11,1314,5.0,870,2.0,439,3.0,393,,1563,5.0,797,4.0,573,4.0
183,97,4.0,1185,,1202,,115,,787,4.0,1433,4.0,1194,4.0
85,1456,,353,5.0,1074,5.0,757,,249,4.0,1418,3.0,1403,
43,674,,1106,5.0,102,5.0,8,3.0,1128,3.0,986,5.0,1215,5.0
190,289,,417,1.0,529,,1158,4.0,775,,1607,5.0,828,3.0
183,1168,5.0,1,,787,4.0,212,5.0,1556,,1308,,1052,5.0
52,1282,3.0,1287,2.0,632,,297,1.0,155,,508,2.0,815,3.0
81,545,,402,5.0,391,5.0,887,5.0,685,5.0,783,2.0,1087,
183,263,4.0,1303,5.0,136,4.0,473,5.0,555,,1275,,747,4.0
1,1040,3.0,432,,1313,4.0,1603,5.0,139,,1132,3.0,1341,5.0
23,16,5.0,1138,,2,4.0,22,4.0,1560,,460,3.0,878,4.0
119,688,,449,,519,5.0,121,4.0,1546,,186,4.0,1196,3.0
129,1329,,1636,,567,4.0,633,5.0,1275,5.0,1757,5.0,669,3.0
81,274,,454,5.0,758,5.0,86,5.0,840,,1373,4.0,1213,
119,416,5.0,1219,,1044,,598,,1031,4.0,167,4.0,664,4.0
42,1442,,2,1.0,468,5.0,1750,,1196,,908,4.0,686,4.0
183,1603,5.0,803,,1396,3.0,1750,5.0,333,4.0,126,3.0,79,
174,310,,167,4.0,1320,,1193,4.0,1708,4.0,1054,4.0,1391,
44,1488,4.0,352,5.0,19,,1044,4.0,1189,4.0,183,5.0,858,4.0
43,1328,5.0,65,,514,,291,,1559,5.0,744,5.0,1100,3.0
50,560,4.0,1313,,1396,5.0,549,,1356,5.0,1086,,1326,5.0
207,1600,,1221,1.0,166,5.0,1049,4.0,969,,1517,,271,3.0
222,1616,4.0,705,3.0,610,,598,4.0,374,2.0,234,,1643,1.0
15,258,5.0,1378,,276,5.0,741,5.0,935,5.0,169,,1724,
1,96,,405,4.0,1302,4.0,1126,,328,4.0,1326,2.0,863,
42,1008,,1104,,2,1.0,361,,1195,3.0,974,5.0,815,3.0
208,1345,4.0,1572,,485,4.0,406,4.0,1111,,1480,1.0,1004,
129,1200,5.0,1074,,1477,,1224,5.0,1513,5.0,90,,495,5.0
174,992,3.0,1698,4.0,935,,536,,1561,4.0,908,2.0,1727,
23,1473,,1441,4.0,1074,,595,,1140,4.0,436,2.0,357,5.0
23,145,4.0,1160,,1641,4.0,58,,1340,,365,4.0,1278,5.0
23,625,,1714,4.0,1490,4.0,1653,,1317,5.0,1720,3.0,1279,
8,353,3.0,1265,4.0,1395,,1176,5.0,361,,299,3.0,1485,
33,1044,2.0,1542,,870,4.0,1721,4.0,970,,635,4.0,1247,
38,1312,,449,4.0,1267,,51,3.0,424,5.0,1229,,942,5.0
81,86,5.0,982,,855,5.0,935,5.0,1721,,475,5.0,606,
15,688,5.0,674,,452,4.0,1028,3.0,948,5.0,534,,1623,
81,544,5.0,1457,,706,5.0,709,,1413,,406,5.0,1547,2.0
81,738,5.0,546,,323,5.0,22,5.0,537,5.0,235,,591,4.0
81,230,4.0,1400,5.0,588,5.0,972,4.0,1229,5.0,927,,95,
375,560,3.0,81,,1731,4.0,359,,7,,873,5.0,1422,3.0
81,898,,1571,3.0,1123,4.0,1382,,1014,,550,5.0,1693,3.0
51,418,,1044,,326,5.0,568,,218,3.0,1677,5.0,94,5.0
11,1524,4.0,1510,,647,4.0,1256,4.0,1277,,1198,4.0,95,
40,1600,,1408,5.0,1153,,18,5.0,921,,77,4.0,1502,4.0
43,817,4.0,1202,,852,5.0,117,5.0,294,5.0,778,,879,5.0
26,116,,1540,,1639,,632,4.0,1148,2.0,733,2.0,639,5.0
129,245,,1687,3.0,872,4.0,1433,5.0,1705,5.0,1530,5.0,79,
38,657,4.0,483,4.0,835,4.0,27,,76,,973,,941,4.0
23,1600,4.0,448,5.0,308,5.0,517,5.0,1434,4.0,379,,703,
16,1172,3.0,1622,,583,,1160,,970,4.0,733,3.0,575,4.0
44,242,3.0,259,,980,4.0,1212,,1054,4.0,1663,,383,5.0
129,80,,1072,5.0,513,4.0,1,,564,,1207,5.0,1663,5.0
15,225,,148,5.0,932,5.0,822,,792,5.0,572,3.0,1197,3.0
26,1424,5.0,1700,,1113,5.0,331,3.0,1421,5.0,270,5.0,1103,4.0
42,1170,3.0,1494,3.0,790,,473,4.0,1546,4.0,1018,,1486,
73,1440,4.0,1619,3.0,1301,,1590,,1224,,924,3.0,1310,4.0
61,402,3.0,996,4.0,7,,1048,,1113,,1642,5.0,1582,5.0
76,193,5.0,865,,595,5.0,1094,,25,,555,1.0,843,4.0
44,1012,4.0,437,,839,5.0,1544,5.0,1113,4.0,1354,4.0,159,5.0
8,385,,1458,,355,,471,3.0,281,5.0,299,3.0,781,4.0
119,1713,4.0,1505,4.0,565,,1637,,1704,,761,5.0,1534,4.0
8,209,,210,4.0,693,,489,5.0,955,5.0,876,5.0,350,
44,1172,3.0,1429,4.0,391,,681,,1354,4.0,587,4.0,799,
44,32,,218,5.0,138,5.0,1724,,1036,3.0,716,3.0,863,
15,1193,,188,5.0,428,,124,3.0,1757,4.0,718,,686,5.0
122,992,5.0,113,,50,4.0,693,5.0,409,,779,,287,3.0
68,1440,4.0,1220,,214,,1207,1.0,1688,4.0,1708,4.0,700,
44,194,4.0,1236,,1077,5.0,86,,1626,3.0,636,3.0,1085,
26,1362,,1651,4.0,854,,1414,4.0,1273,5.0,300,,1613,4.0
25,995,,1091,5.0,325,5.0,406,1.0,1608,3.0,957,,1102,
81,576,5.0,377,5.0,587,4.0,476,,1309,,1197,,127,5.0
32,1408,,560,5.0,962,3.0,1426,,103,,1066,2.0,987,5.0
358,1730,,1270,1.0,888,5.0,28,3.0,1565,5.0,733,,1134,
16,691,4.0,579,3.0,163,5.0,1221,,298,4.0,938,,718,4.0
105,994,,500,,260,3.0,485,1.0,758,5.0,1610,,1627,3.0
11,98,,1462,,998,3.0,8,4.0,1707,4.0,428,5.0,973,
42,592,,64,3.0,1058,3.0,1154,4.0,1045,,279,,697,4.0
1,192,4.0,1392,,1314,3.0,1090,,1670,4.0,1756,1.0,782,
49,1505,,1590,,343,,1303,5.0,1593,5.0,254,4.0,302,5.0
43,433,,1269,5.0,230,5.0,344,,1290,5.0,796,5.0,1085,5.0
51,1522,,980,,1144,2.0,1400,5.0,61,5.0,1358,4.0,943,5.0
208,152,,1528,2.0,376,,489,5.0,697,4.0,939,,877,3.0
86,1139,,806,2.0,1270,4.0,1415,,1417,4.0,797,4.0,47,
44,576,5.0,881,5.0,758,5.0,568,4.0,1755,,1564,4.0,748,4.0
246,1536,,1330,,707,3.0,499,,501,3.0,615,4.0,93,5.0
11,1041,3.0,1377,3.0,999,5.0,584,3.0,425,,478,,575,
193,868,,1559,4.0,873,3.0,185,,1081,,107,5.0,1132,4.0
1,1025,4.0,1106,,434,3.0,1043,,643,4.0,87,4.0,686,5.0
26,1491,,1255,4.0,1128,5.0,1593,4.0,538,4.0,541,,991,
40,820,,1655,5.0,1724,5.0,589,5.0,302,,606,,1599,3.0
208,912,3.0,708,5.0,1591,3.0,10,,1499,,686,4.0,431,
129,1376,,1154,5.0,934,,1494,5.0,408,,283,5.0,1708,5.0
164,1122,2.0,50,2.0,1027,,1543,,1337,,1082,3.0,125,3.0
11,706,5.0,899,,835,4.0,229,4.0,1130,4.0,939,4.0,204,
49,563,3.0,598,5.0,295,4.0,152,,584,5.0,94,,847,
23,160,4.0,1622,4.0,1350,,138,5.0,300,5.0,1421,5.0,1741,
16,944,,643,5.0,452,3.0,309,4.0,1126,,1398,4.0,797,
43,1152,5.0,1715,,1284,3.0,645,5.0,309,5.0,1126,,924,4.0
11,66,,1381,4.0,426,5.0,875,4.0,1534,3.0,159,,879,
129,51,5.0,1622,5.0,1367,,903,1.0,1063,,778,,621,5.0
43,1152,5.0,1520,4.0,608,,992,,1584,,465,3.0,1215,5.0
51,1010,3.0,291,,52,5.0,1175,,251,5.0,460,5.0,190,
32,1536,5.0,84,,984,5.0,1401,3.0,1049,2.0,251,,1052,4.0
183,513,5.0,195,,19,5.0,70,,183,3.0,1273,,573,5.0
16,289,,1107,2.0,1605,,390,3.0,694,4.0,42,5.0,431,4.0
208,944,,384,,1155,5.0,1460,3.0,981,,170,4.0,926,5.0
38,737,5.0,117,5.0,453,3.0,1095,5.0,1177,4.0,1194,,44,
27,625,,804,4.0,470,,1432,5.0,8,3.0,794,,1005,3.0
223,657,5.0,616,,1304,4.0,569,,891,4.0,412,5.0,1647,
61,1552,4.0,1153,,1237,,1317,4.0,968,5.0,378,4.0,383,
10,709,,262,,1561,3.0,106,3.0,411,4.0,157,3.0,1006,4.0
8,1399,4.0,632,4.0,104,,857,3.0,906,,253,5.0,1295,4.0
44,1522,,791,4.0,731,5.0,1454,3.0,734,4.0,703,,1743,3.0
197,1458,3.0,1427,,1300,,309,4.0,325,3.0,27,,1564,3.0
43,1169,5.0,833,5.0,694,5.0,743,4.0,586,,43,,1182,5.0
37,1168,5.0,1377,,866,,883,,1016,5.0,746,4.0,462,4.0
23,1411,,1204,,454,5.0,631,5.0,1129,5.0,556,5.0,1247,
209,544,,1249,3.0,1747,4.0,755,,1607,,170,4.0,364,4.0
15,160,5.0,145,,1041,5.0,1412,,1750,5.0,1260,5.0,895,
81,1552,5.0,674,5.0,584,,1305,,811,5.0,205,,1422,4.0
49,1329,,289,3.0,1347,5.0,1300,4.0,1338,4.0,397,5.0,799,3.0
11,1169,,1236,,439,3.0,9,,427,5.0,846,5.0,831,4.0
208,1363,,1380,,1188,3.0,473,4.0,651,,877,3.0,1694,5.0
210,694,1.0,1479,3.0,1303,4.0,505,,172,,636,5.0,525,
208,561,3.0,1698,3.0,66,,722,4.0,1654,4.0,903,5.0,635,
374,645,2.0,502,2.0,1144,4.0,681,,889,4.0,380,,781,
1,832,3.0,1249,4.0,1526,,1734,,712,,972,4.0,1101,2.0
81,1280,,549,2.0,1606,5.0,9,,555,5.0,1612,5.0,1726,
81,97,5.0,739,,229,,230,4.0,1305,,1595,5.0,347,5.0
222,961,4.0,818,4.0,1570,4.0,242,,755,3.0,1467,,300,
274,448,,962,,1541,4.0,774,5.0,892,4.0,1278,,1663,2.0
222,178,,263,4.0,1225,,857,3.0,315,5.0,620,,1567,5.0
113,400,,1328,4.0,32,,417,3.0,1474,,1012,4.0,1476,3.0
193,497,,342,3.0,903,5.0,728,,474,,684,3.0,638,5.0
183,512,4.0,338,3.0,663,,1658,4.0,828,4.0,1277,,1647,3.0
377,1250,4.0,1366,,1063,,1628,5.0,1325,,798,2.0,1503,1.0
8,199,5.0,136,5.0,985,5.0,1162,5.0,204,,798,,1167,4.0
8,277,5.0,248,,1624,,1147,,253,5.0,1182,4.0,207,3.0
23,608,,1560,,1435,4.0,1595,,1643,4.0,94,4.0,815,4.0
109,900,4.0,1429,1.0,922,4.0,586,4.0,267,,653,,1245,5.0
33,32,1.0,1253,4.0,616,,1146,,475,4.0,1405,,1534,4.0
40,1364,4.0,1701,,1334,5.0,872,,378,,1228,5.0,1357,4.0
54,1648,4.0,866,4.0,309,5.0,23,,874,3.0,1387,,654,
15,1590,,631,3.0,984,,1130,5.0,858,,1005,4.0,1021,5.0
62,1588,5.0,246,,1255,5.0,1415,,647,,859,2.0,1310,5.0
208,885,,1398,4.0,999,5.0,1242,4.0,571,4.0,62,,30,
149,549,,1749,,1098,5.0,1372,,285,3.0,925,2.0,78,3.0
23,244,,37,,1317,5.0,376,,824,4.0,859,3.0,1166,5.0
140,64,4.0,1490,,1651,,52,3.0,244,4.0,613,,491,4.0
43,244,3.0,837,,1000,,1737,4.0,921,5.0,686,5.0,127,
26,757,3.0,1414,4.0,1656,4.0,1689,4.0,602,3.0,1260,,559,
15,308,,452,4.0,1270,3.0,72,4.0,1706,,1102,4.0,830,5.0
43,1632,,563,,1428,5.0,117,5.0,325,5.0,1291,5.0,1661,
208,434,4.0,1604,5.0,660,,1370,,970,5.0,77,,447,5.0
274,560,4.0,865,3.0,194,,195,,1259,5.0,460,5.0,558,3.0
358,1185,5.0,177,3.0,806,2.0,1463,,1547,,1131,,717,3.0
49,1344,4.0,82,,182,,347,4.0,189,5.0,1037,,1437,3.0
49,192,,1732,,1288,,1673,4.0,252,3.0,284,5.0,1327,4.0
15,1072,4.0,739,,531,3.0,1254,,679,4.0,1598,4.0,1263,
16,1441,,82,5.0,1556,5.0,806,1.0,1110,5.0,1176,,617,4.0
15,1616,,1137,5.0,1668,3.0,1636,3.0,197,,183,4.0,955,5.0
26,1462,5.0,1543,,823,1.0,1385,4.0,1353,,1518,4.0,911,4.0
51,897,5.0,644,,1509,,651,4.0,828,4.0,831,5.0,175,5.0
8,1588,5.0,7,,536,,1417,5.0,41,,686,5.0,47,5.0
16,353,2.0,4,4.0,229,5.0,1639,3.0,987,,1678,3.0,926,5.0
19,1024,4.0,210,,1186,3.0,4,,842,3.0,1278,,1198,3.0
193,1699,2.0,1030,5.0,519,5.0,1224,,313,,47,4.0,303,
81,38,,521,4.0,1019,2.0,603,4.0,1677,5.0,1038,,958,
248,560,4.0,688,,1669,4.0,1559,5.0,330,,1343,5.0,863,
15,882,,1177,,617,,348,4.0,860,5.0,829,4.0,1711,3.0
153,293,2.0,1366,,1719,,281,1.0,1436,,1229,5.0,334,2.0
62,1280,4.0,820,,217,4.0,281,4.0,875,,1419,3.0,1036,5.0
208,1232,,1041,5.0,1169,4.0,1058,4.0,1689,4.0,762,4.0,1071,
92,1729,,1685,4.0,1190,,535,4.0,1688,,1484,5.0,591,4.0
129,1474,5.0,451,2.0,821,,726,5.0,631,,9,5.0,251,
81,323,5.0,515,,1451,,1707,5.0,1003,5.0,397,2.0,414,5.0
61,321,3.0,2,5.0,806,4.0,236,,989,,1342,,286,5.0
44,656,4.0,1744,3.0,1233,,1250,4.0,146,5.0,1607,,266,
49,517,4.0,1543,,1096,,1481,5.0,940,5.0,334,5.0,606,
23,281,4.0,1658,5.0,1242,5.0,989,,477,,1103,5.0,191,3.0
40,1632,3.0,131,,1347,,629,,310,4.0,1611,4.0,331,4.0
44,1136,3.0,1409,5.0,1377,5.0,1050,2.0,619,5.0,1070,5.0,1135,
15,1568,3.0,437,,709,5.0,391,,1319,,920,4.0,1576,4.0
11,561,5.0,850,,835,4.0,1444,,327,,572,5.0,1103,4.0
23,1696,5.0,357,5.0,854,,1624,4.0,748,,574,,1231,4.0
15,1076,,853,4.0,360,4.0,1640,4.0,1226,,1754,,1422,5.0
208,531,,1060,5.0,1333,5.0,181,,1417,3.0,1418,4.0,1277,
25,706,,85,,295,,840,2.0,1306,5.0,1642,3.0,315,5.0
16,594,,1748,4.0,468,5.0,743,,1480,2.0,1225,,1295,4.0
127,1600,5.0,1442,4.0,1123,4.0,1300,4.0,821,,1501,5.0,1229,
149,1072,4.0,929,,1236,5.0,742,,347,2.0,316,5.0,318,
172,576,,500,5.0,1125,,837,3.0,695,5.0,1054,4.0,1279,
208,1488,5.0,770,,103,3.0,858,5.0,1324,,125,,910,5.0
42,529,,97,3.0,1011,4.0,391,4.0,456,1.0,714,,717,4.0
54,1256,3.0,1496,,1337,3.0,780,5.0,1228,,639,5.0,207,4.0
8,1745,4.0,626,4.0,1428,5.0,532,4.0,36,,199,5.0,1319,
23,208,4.0,1000,,1450,3.0,1178,,955,5.0,251,4.0,1710,
23,240,,1497,5.0,249,4.0,1402,,732,4.0,862,4.0,367,
23,1488,5.0,1093,5.0,230,,842,3.0,1660,4.0,316,,991,
33,81,4.0,1237,5.0,1370,,762,2.0,794,,667,,1182,3.0
11,101,5.0,1415,,984,,1611,4.0,747,5.0,588,3.0,1678,
81,1088,4.0,656,,402,5.0,277,,455,,862,5.0,15,5.0
43,1506,,1282,5.0,713,4.0,1338,4.0,1482,,715,1.0,1583,
68,1282,4.0,1170,4.0,1717,,505,,618,3.0,1306,,943,5.0
107,896,3.0,145,,1236,,1269,,519,1.0,602,4.0,1259,4.0
105,722,,1570,3.0,450,5.0,629,,55,2.0,856,1.0,1737,
44,880,,1395,4.0,933,,904,3.0,781,4.0,127,,1327,5.0
208,480,5.0,99,5.0,707,4.0,711,5.0,793,,302,,783,
15,34,2.0,1540,,1476,4.0,1509,,231,3.0,731,4.0,254,3.0
26,1169,,1666,,1731,,323,4.0,599,3.0,395,4.0,815,5.0
190,1344,4.0,1460,5.0,533,,934,,1446,,1357,4.0,1103,4.0
190,1296,4.0,1651,4.0,1588,,373,,198,3.0,265,,1357,4.0
113,1345,3.0,1410,4.0,50,,1203,,1654,3.0,105,,447,2.0
23,322,4.0,1314,4.0,19,,533,,762,,1563,4.0,271,4.0
16,0,5.0,33,,1426,3.0,851,,3,5.0,771,4.0,1183,4.0
23,1441,4.0,1249,,674,5.0,374,,855,5.0,234,,702,5.0
81,52,4.0,597,5.0,1146,5.0,795,5.0,799,5.0,527,,607,
81,417,3.0,402,5.0,1189,5.0,1591,,1528,3.0,1370,,1677,5.0
15,1140,,1460,4.0,309,5.0,566,5.0,827,,1358,4.0,623,2.0
127,1441,4.0,1300,4.0,133,,85,4.0,406,4.0,250,,1547,
16,1410,,1634,4.0,1539,,1414,,822,3.0,125,3.0,927,3.0
8,888,4.0,1354,4.0,251,5.0,1548,,460,5.0,1660,,542,3.0
16,1474,,1700,,885,3.0,1239,,460,3.0,1421,5.0,607,1.0
43,961,5.0,1316,,100,,1172,,621,4.0,862,3.0,383,5.0
132,1537,,1314,3.0,1579,,539,4.0,397,4.0,1358,3.0,1134,
202,1520,4.0,945,,405,5.0,263,4.0,345,,1660,5.0,1583,
43,480,5.0,113,4.0,1043,,457,,891,5.0,1165,,974,5.0
43,17,5.0,1509,,616,3.0,1416,,1324,,1726,4.0,286,5.0
193,1314,5.0,1301,,1589,,1030,5.0,394,,589,5.0,1103,4.0
149,290,4.0,115,,1380,,1607,5.0,1127,4.0,1483,,958,5.0
44,657,5.0,817,,1428,4.0,855,,859,4.0,1533,4.0,1325,
129,1536,5.0,1393,2.0,961,5.0,118,,199,5.0,1498,,334,5.0
1,704,,866,,1188,,788,4.0,1093,4.0,332,2.0,1711,4.0
208,1585,,451,3.0,952,4.0,330,5.0,1084,3.0,61,4.0,1086,5.0
255,1576,,856,4.0,520,4.0,313,,1003,,942,4.0,927,3.0
11,961,5.0,801,4.0,81,4.0,932,5.0,501,,1413,,477,
0,1074,,149,5.0,373,,1399,3.0,1098,5.0,75,4.0,1484,3.0
1,1122,2.0,147,,949,2.0,214,,970,5.0,251,4.0,734,
193,979,,1188,3.0,1205,5.0,1557,5.0,536,,1705,,606,4.0
43,353,5.0,689,,1254,5.0,553,,42,,1564,3.0,14,4.0
81,1536,3.0,1443,4.0,949,,471,,344,4.0,1742,4.0,287,
49,1730,,1347,5.0,979,,166,5.0,1659,5.0,908,4.0,1694,5.0
44,1232,4.0,97,4.0,259,,567,5.0,873,3.0,557,,1197,
310,436,4.0,1108,,1589,,54,5.0,1158,5.0,921,,1642,2.0
61,848,5.0,244,,281,,329,3.0,11,4.0,1326,4.0,863,
38,657,4.0,1429,5.0,1112,5.0,1753,,1006,5.0,846,,1502,
23,306,5.0,1204,,1592,,1321,,539,5.0,1453,1.0,863,5.0
26,870,4.0,1128,5.0,379,4.0,1259,,1132,5.0,733,2.0,1422,4.0
8,1314,4.0,468,5.0,1110,4.0,362,,491,4.0,1723,,1294,5.0
23,1009,,1,3.0,451,4.0,964,4.0,980,5.0,1205,5.0,862,4.0
51,481,,1571,,167,4.0,599,5.0,873,3.0,716,,828,4.0
1,978,3.0,120,,824,2.0,1293,3.0,1677,,174,4.0,1119,
23,1377,4.0,1396,,1670,3.0,1625,3.0,1180,4.0,1356,3.0,1677,
223,146,3.0,595,,85,4.0,72,,1144,3.0,41,,281,3.0
40,1333,,453,4.0,326,,1240,,1561,4.0,1611,4.0,1067,5.0
85,784,,1728,,1474,4.0,1364,4.0,1209,3.0,446,,655,3.0
160,1410,3.0,212,3.0,453,,632,,1160,3.0,239,,831,5.0
23,914,,420,3.0,1303,4.0,856,,251,4.0,414,,815,4.0
43,35,,262,4.0,456,4.0,184,,715,1.0,238,,1055,4.0
54,100,,484,4.0,101,4.0,652,5.0,108,,93,,1551,5.0
127,577,,1458,3.0,819,5.0,1430,,999,4.0,650,,1182,5.0
8,949,5.0,678,1.0,1030,5.0,823,,408,5.0,1129,4.0,1275,
43,498,,1234,3.0,1334,5.0,59,3.0,91,,1055,4.0,1343,
27,1712,4.0,660,,260,4.0,936,4.0,219,,1307,2.0,1279,
51,913,4.0,81,,5,,1513,4.0,939,5.0,142,,1422,3.0
8,384,5.0,756,,102,5.0,999,4.0,1451,,828,5.0,76,
129,1426,5.0,914,3.0,196,,1751,4.0,188,3.0,1069,,1295,
207,434,4.0,691,2.0,1091,3.0,852,,341,,1223,,747,3.0
15,1298,4.0,530,4.0,405,4.0,1497,5.0,778,,202,,207,4.0
11,769,4.0,1698,,1460,3.0,550,2.0,839,5.0,953,,1213,4.0
11,1585,,403,4.0,1251,5.0,1476,4.0,967,5.0,988,1.0,1631,1.0
23,1077,3.0,1031,5.0,280,,120,,392,5.0,1003,5.0,267,
208,1713,5.0,1651,4.0,933,,87,3.0,1704,,574,,494,5.0
44,482,,1667,4.0,1750,3.0,776,,1593,3.0,572,5.0,718,4.0
185,451,3.0,374,5.0,1607,,1255,,155,,1181,3.0,1533,3.0
43,64,4.0,1616,4.0,1635,3.0,739,,730,,735,5.0,1727,
129,1299,5.0,1684,5.0,919,,890,3.0,778,,331,5.0,1709,5.0
16,752,3.0,1248,5.0,66,,645,4.0,459,5.0,316,,111,
169,66,,309,5.0,198,,218,4.0,107,3.0,1502,,63,5.0
193,1686,,39,,552,2.0,154,,107,5.0,859,5.0,382,5.0
44,816,3.0,1059,4.0,150,,999,5.0,601,2.0,1019,,1167,
1,1265,5.0,1636,,1335,,1753,4.0,1386,,572,5.0,1694,4.0
42,977,3.0,978,5.0,883,,916,,116,5.0,1577,4.0,507,
86,1588,3.0,758,4.0,1302,,1575,,1051,,475,4.0,63,2.0
69,837,,454,5.0,8,4.0,1049,,698,,1084,3.0,476,4.0
44,1137,,530,4.0,1301,5.0,694,4.0,1132,4.0,974,4.0,1214,
375,97,4.0,290,4.0,406,5.0,870,,73,,186,3.0,1210,3.0
8,817,4.0,1059,,277,5.0,1317,5.0,1206,4.0,792,,697,5.0
15,1585,,179,3.0,755,4.0,1366,5.0,1544,,874,4.0,1581,4.0
44,1456,,1153,,594,5.0,790,5.0,1592,3.0,220,,1391,4.0
83,1111,4.0,200,,904,,889,5.0,1049,4.0,1564,3.0,30,
23,532,4.0,598,5.0,759,5.0,474,,1547,,1596,5.0,1727,
42,193,,1091,,598,4.0,280,4.0,586,,1403,3.0,1470,3.0
49,1216,,465,,834,3.0,34,,730,4.0,1642,5.0,397,5.0
49,898,5.0,196,,486,4.0,586,5.0,730,4.0,123,4.0,1375,
16,256,4.0,625,,1218,,1250,5.0,693,,599,3.0,1470,4.0
129,160,5.0,84,,805,,122,5.0,986,5.0,1403,4.0,367,
81,230,4.0,472,5.0,1306,,748,,638,5.0,1294,,1518,2.0
